iteration,time_primal_forward,time_primal_backward,time_dual_forward,time_dual_backward
274,0.227302682,0.093889226,0.983437242,0.242803959
275,0.18139448,0.091102408,1.000267536,0.262072088
276,0.184304697,0.085931634,1.673354226,0.315458639
277,0.224622611,0.090610154,1.324585149,0.282755784
278,0.167153797,0.08836373,1.59809586,0.310367173
279,0.194424542,0.08080413,2.114236933,0.315614065
280,0.255574647,0.093320624,1.440381055,0.302382979
281,0.177944736,0.091358074,1.27356693,0.25247445
282,0.187142278,0.09361705,1.016733835,0.326216098
283,0.217186334,0.093698358,0.843238475,0.222644269
284,0.19545658,0.090840983,1.839686402,0.350858687
285,0.185819407,0.099063674,1.460807984,0.267359575
286,0.224071199,0.086017405,1.252317385,0.274995834
287,0.189027641,0.094307701,1.049612136,0.223781797
288,0.189193719,0.092436437,1.390915457,0.294152426
289,0.231479079,0.096513115,1.958710003,0.256265959
290,0.192528902,0.094734177,0.952719195,0.244663419
291,0.185925972,0.119777282,1.438188159,0.277727841
292,0.215428833,0.101013755,1.010398746,0.272479547
293,0.181863555,0.090814488,1.327286734,0.334530144
294,0.16992854,0.094854822,1.281481408,0.338499031
295,0.225849555,0.087079724,1.488207858,0.258937282
296,0.194637742,0.094063095,1.202136669,0.327296688
297,0.18301127,0.092421329,1.162552088,0.294753658
298,0.228743033,0.08303058,1.710476517,0.293912942
299,0.186816181,0.093470412,1.807398663,0.253252895
300,0.187633488,0.083192075,1.831695935,0.313415806
