iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
16,5.409880404629514e7,5.1677964862116665e7,4.812689031127977e7,4.562936585317829e7,4.5732740722394705e7,4.1598463344070345e7,3.5509258619846836e7,2.9265769255306236e7,2.314168368289022e7,1.86418798138166e7,6.981534695924486e6,511081.7663597464
17,5.4099114990538016e7,5.1677865079266116e7,4.5472057684384845e7,4.156166087454508e7,3.929434124018495e7,3.5295227531469405e7,3.5702213053758144e7,2.9531206954611838e7,2.4790396463002212e7,1.5227282430534543e7,7.182428133660104e6,595393.7778145056
18,5.410043238960766e7,5.1679180250945956e7,4.547323561515763e7,4.5558686732239395e7,4.459488725875695e7,4.11021443808845e7,3.1431293551333174e7,2.5188416669372007e7,2.09379085767454e7,1.5950344886650007e7,6.892979155241046e6,654018.8301917803
19,5.410185902893652e7,5.168072996927133e7,4.171379040633058e7,3.936575136504274e7,3.787207324948916e7,4.163817812399897e7,3.9480860945701726e7,3.828738846808717e7,3.62829041853315e7,2.3571170724701487e7,6.954225516680376e6,599193.4867841044
20,5.410199832415792e7,5.1680571839157924e7,5.188773734252117e7,5.698091916873705e7,4.674973953644088e7,4.687108060464263e7,4.6393065160911195e7,3.785479442610856e7,3.11655512531177e7,2.4568376481107574e7,7.9862947778311325e6,464507.2380829644
21,5.41028235619432e7,5.168139707694319e7,4.7441724611703135e7,4.144273692214989e7,4.28985687644102e7,3.7933403472057894e7,3.874089502128084e7,3.011152792967853e7,2.8871137710773e7,1.6721998882672489e7,6.544702943660785e6,401150.7690171009
22,5.410476604404913e7,5.1683938679700464e7,5.02751664588703e7,4.56165368676482e7,4.359296544286558e7,3.917772079635699e7,3.291290728377971e7,3.2074343354169495e7,2.3915205144948125e7,1.858409871210955e7,6.571519557124133e6,401150.2047829586
23,5.410515162768171e7,5.168613700691101e7,5.1861659717496455e7,4.99333791500684e7,4.610969501562439e7,3.951594461415607e7,3.880787273522274e7,3.3025577047654033e7,2.702901886464217e7,2.0100321273328103e7,6.261566117692218e6,220901.02777762935
24,5.4107057777294606e7,5.168689683554912e7,4.6551776708164364e7,4.315528336947346e7,4.178584908300762e7,3.822250068491487e7,3.261133131546855e7,2.3405894593835764e7,1.828565447492595e7,1.480004594153188e7,6.068112891716073e6,220901.07563980253
25,5.410813717146647e7,5.1688614507777914e7,4.154873641230413e7,4.396197662713561e7,4.2445149518185735e7,3.719421754599358e7,3.496395527414724e7,3.365356024198872e7,3.016868659098021e7,2.1208599586999156e7,6.444650574490738e6,220901.0212024243
26,5.410877464317916e7,5.168751624128364e7,4.1721509509322174e7,4.409607835769558e7,4.270489505926362e7,4.126131894076823e7,3.0054810293710023e7,2.6555307457969747e7,2.350209460566269e7,2.1406559899054766e7,6.056823471214769e6,220902.4104827402
27,5.410954102042597e7,5.1689368562074825e7,5.175895665495407e7,4.379343322161336e7,4.403169601050405e7,3.871745135000545e7,3.544612014301181e7,3.136650588364853e7,2.4119369278986424e7,1.669063285829411e7,6.162186814362697e6,246290.79908946206
28,5.411053380979681e7,5.169149507572085e7,4.54051239641664e7,4.569385790638175e7,4.24918019245248e7,3.7506830663044035e7,3.774647713500659e7,2.8765681420164376e7,2.1625292634569727e7,1.6417069900946474e7,6.389103429207661e6,464507.78463310434
29,5.411135412386968e7,5.168995978401599e7,4.1671923774042666e7,3.8660968550895974e7,3.648512417563297e7,3.65756713961547e7,2.745408637241015e7,2.4066058556653246e7,1.9981851710613053e7,1.3495259795312319e7,6.660818898990852e6,472790.91259493714
30,5.411309932224381e7,5.1691672837243795e7,4.6538253250357665e7,4.049873367870735e7,3.936598978730184e7,3.658499062237637e7,3.20426146306327e7,2.3763383010717213e7,1.9950242976201866e7,1.5453126109672034e7,6.999833073739132e6,401333.0711644996
31,5.4113159158256166e7,5.1691732673256174e7,4.628962448279097e7,4.5031275623745985e7,4.10373604312744e7,3.572021694241808e7,3.310073205200009e7,2.7182246788502425e7,2.080791435170111e7,1.8994928473778132e7,5.414967031273417e6,662609.7988013227
32,5.411392105501841e7,5.169249457001841e7,4.1517118163242094e7,4.075594644547072e7,3.82422521432488e7,3.5324637003212154e7,3.6801118623143315e7,3.114662791437056e7,2.4797596704751182e7,2.0964636637390386e7,5.785388799840614e6,220928.61995420328
33,5.411454779488164e7,5.169312130988163e7,4.813942510854408e7,4.788579530880326e7,4.5664471180054754e7,4.605032902840164e7,3.8057269835093796e7,3.3198304411683917e7,3.124755001067747e7,2.2376983021058735e7,6.584154008424131e6,250417.29374728064
34,5.411493666623444e7,5.169351018123445e7,5.958828913123385e7,5.316512258058219e7,4.774571568957047e7,4.167782310437548e7,3.825305420420742e7,2.820839659642958e7,2.2753016218260765e7,1.642568845390652e7,6.313507874849692e6,220901.224520715
35,5.411832210269229e7,5.1697030922983706e7,5.680965017659154e7,5.653382417939993e7,4.9498092802505106e7,4.910827584540683e7,3.8561193572537705e7,2.990177617431423e7,2.1607654693302408e7,1.5837529282185953e7,7.117794959703593e6,315357.1594517254
36,5.411889636291212e7,5.169777779252294e7,5.192211687340325e7,5.501744757666343e7,4.955188967354135e7,4.33908409695684e7,3.651101405251932e7,2.944610555793807e7,2.3453334852501735e7,1.520525430862055e7,7.689823321198202e6,405082.7968555549
37,5.411960170328231e7,5.169833028767878e7,4.650752541898524e7,4.3446573980602495e7,4.389957045377301e7,3.76592277447945e7,3.45733820702526e7,2.9955040208223894e7,2.3459080637633443e7,1.7469492172278624e7,6.07973402155478e6,662609.7988013227
38,5.4121387245151356e7,5.1700181809839465e7,4.805481466303306e7,4.4475835433744326e7,4.469223544306518e7,4.1080123074511945e7,3.628576231796196e7,3.189819095677218e7,2.413355011687752e7,1.7644581254506487e7,7.539862986543899e6,327667.16299908364
39,5.41216705881124e7,5.17002441031124e7,4.15189175952031e7,3.9330373118255205e7,4.036913068997648e7,3.630040696683809e7,3.62772526749722e7,3.503414619185961e7,2.8160843696683265e7,2.1117156416758187e7,5.770406116319435e6,268599.84529658104
40,5.412245902644356e7,5.1701286701812424e7,4.5388371972873986e7,4.442653064038304e7,4.548822282868014e7,4.192228998113425e7,4.250560342194551e7,3.345567851702787e7,3.1457449249298483e7,2.1539105510843955e7,6.9988752230710555e6,412056.3006509414
41,5.4124063256568246e7,5.170263677156824e7,5.961885321570746e7,5.40709915589644e7,4.4045220491036415e7,4.442481205233616e7,4.153133228880423e7,3.708813494543521e7,2.779069054024782e7,2.2028676977981165e7,6.496215768044708e6,568050.0372329191
42,5.4125041192703135e7,5.170361470770314e7,4.169436270298866e7,4.3951548750133045e7,4.546507102910426e7,3.9757524378005445e7,3.067341597985497e7,2.7846838843445614e7,2.7632398476845734e7,2.5916795091223948e7,7.671327242528956e6,401150.7690171009
43,5.412511141575444e7,5.170376461494734e7,5.1772644269446395e7,5.677760142047081e7,4.969992271455455e7,4.5817312250142634e7,3.989987509783693e7,3.716618198392366e7,3.1724778897111453e7,1.854210327874569e7,5.883809432646664e6,322042.1889776563
44,5.412541620138311e7,5.170411672823404e7,4.629198849709924e7,4.6494315309601694e7,4.804584171687573e7,4.238943448398483e7,3.0763174046610743e7,2.6844037892470963e7,2.3022534563616633e7,1.6658443777232902e7,4.676655373224795e6,308642.08724556933
45,5.412550338843533e7,5.170414512010312e7,4.628321953899679e7,4.263527704541788e7,4.120151221704213e7,3.5622012005187035e7,3.1877362338491604e7,3.035852051320348e7,2.3527096845881324e7,1.803313261162547e7,7.284384652190106e6,662609.9586964303
46,5.4126120062404744e7,5.1704815768584326e7,5.934306559323549e7,5.6912291278142974e7,5.332268479932259e7,4.565286021612474e7,3.8884417342078924e7,3.011818823064881e7,2.4422865827416047e7,1.8380532370211866e7,7.154805028914221e6,401150.7690171009
47,5.412647037961528e7,5.170504389461527e7,5.224483829097418e7,4.789795814292811e7,4.524531192743568e7,4.347391243325654e7,3.6621940365138516e7,2.846701837692841e7,1.998712526013181e7,1.4775990841011247e7,6.327422374465041e6,224427.0934203006
48,5.41289452708992e7,5.1707518785899185e7,5.0127747450848915e7,5.16016350352275e7,4.839475037305543e7,4.1665701477688655e7,3.741887427431691e7,3.592132682763934e7,3.2290738740414202e7,2.9682411269632004e7,7.528928270069058e6,401151.32189003774
49,5.413010313403715e7,5.170867664903715e7,4.807797192579258e7,5.084915425840981e7,5.057247059167898e7,4.693241634260127e7,4.509719304987648e7,3.836823133228242e7,3.1266534726696096e7,2.5887877672991253e7,7.057715160159943e6,437348.54581333254
50,5.413016028322013e7,5.170873379822013e7,5.012684976711962e7,5.2806352894233294e7,4.6627960922421604e7,5.0545478589241594e7,4.999432175525066e7,3.7876408030823275e7,2.951936391364521e7,1.9739110359188784e7,7.89217018652859e6,662609.9586964303
51,5.4132963900801755e7,5.171153741580175e7,5.7921759689177096e7,5.175564571225703e7,4.7129890813658655e7,4.110570797606215e7,4.394996276031506e7,3.709286518618439e7,3.542876992301997e7,2.502395370198405e7,7.9537722484654235e6,557742.5092395605
52,5.413361654980126e7,5.171219006480125e7,5.69758880942085e7,5.2200602201996975e7,4.972266340553348e7,4.291289658773708e7,4.05788450538608e7,3.1769231664519534e7,3.035353970899962e7,1.9693444333479386e7,7.398091606040278e6,537648.3472950676
53,5.413363969795655e7,5.171221321295655e7,5.803307047241531e7,4.63320150823411e7,4.760691703874439e7,4.216348693359345e7,3.833134305005111e7,3.1817884311722152e7,2.9596042921187147e7,2.413303292182935e7,7.121132840437983e6,401150.7690171009
54,5.413398372842571e7,5.171255724342571e7,4.628459940426823e7,4.0084291017122015e7,3.800436901029861e7,3.3165569767861083e7,2.6417359261910513e7,2.3989435881248243e7,1.8446766223329693e7,1.6842026752728492e7,6.289742104696117e6,464507.78463310434
55,5.413423129889159e7,5.17128048138916e7,4.5692315060708575e7,4.221131066236931e7,4.1244691131882116e7,4.02929029107157e7,3.287470667500268e7,2.9958754207132652e7,2.173582681071283e7,2.012258338092319e7,6.623793885054374e6,344407.6161668635
56,5.413479089170845e7,5.171336440670844e7,4.8089163782129414e7,4.3354331692100815e7,4.313650044242251e7,4.192835790557608e7,4.2995173200918764e7,3.1695487593482547e7,2.503600297766594e7,1.8854052506510347e7,6.91276257410471e6,457602.70728148485
57,5.413479102430332e7,5.171336453930332e7,4.1699310818557754e7,4.166530330359596e7,4.2953560340382785e7,4.554102958628987e7,3.854825190481478e7,2.8950464185888052e7,2.6743197564532466e7,1.884666781255438e7,7.89217018652859e6,658810.2497268316
58,5.413547763273071e7,5.171416593271645e7,4.171292151260936e7,4.357748365948888e7,4.1163053525447935e7,3.950492275698519e7,3.6279803260713264e7,3.108401125597231e7,2.3244370411941245e7,1.6813286103559934e7,6.336307781162673e6,234620.08479700965
59,5.413772128928398e7,5.171629480428399e7,4.8184273048883e7,4.7346405483246095e7,4.6750735421594426e7,4.0394476591705024e7,3.839205596085663e7,3.0512852872309342e7,2.272967118856211e7,1.5948301718890095e7,6.760583608223288e6,480635.9360566309
60,5.4139126670965925e7,5.171793093924935e7,4.635813604202083e7,4.006772891895945e7,3.608928608202961e7,3.2007817428360462e7,2.733804350998825e7,2.5650079176829785e7,2.3364202226388313e7,2.0922990279859632e7,6.875105715711301e6,539727.3240700796
61,5.4139254417067885e7,5.172090375494903e7,4.809373730293972e7,4.418313593552239e7,3.9080225531684056e7,3.750341773814273e7,3.471487714259648e7,2.6404613396054506e7,2.0934627645564463e7,1.8900650824098457e7,6.451211029081954e6,464507.04655762645
62,5.413931496650045e7,5.171859753304823e7,4.628043465915086e7,4.262934316892678e7,4.399280202906594e7,4.6838559769540235e7,3.95179964648574e7,3.497566239046322e7,2.5809400670069672e7,2.3819713225271557e7,6.978957669816515e6,286956.70387983916
63,5.414034721864103e7,5.1719725837285966e7,5.95395798348985e7,5.2741818097759426e7,5.170565683148378e7,4.8226036165965706e7,4.173716495469636e7,3.1715673700493596e7,2.7995505931097597e7,3.679786790188267e7,8.089830898786728e6,662609.7988013227
64,5.414154221820174e7,5.172166484589602e7,4.540503388204744e7,4.144853153097204e7,4.11459030028342e7,3.531305320024741e7,3.3632968575101346e7,3.0469484883820117e7,2.534559055070092e7,1.8674816747296806e7,7.496658356969881e6,409084.1243565163
65,5.414187515930746e7,5.172099013187136e7,4.6316895330803074e7,4.302204740882165e7,4.443828374757944e7,4.836696699307336e7,4.0428481001388356e7,3.2330831594800763e7,2.437816978302469e7,2.038318029609602e7,7.520810348923256e6,662609.7988013227
66,5.414287060079402e7,5.172179824370363e7,4.803431052153959e7,4.573838088142282e7,4.6331046991819516e7,5.087280675711176e7,4.230797571921697e7,3.5691059866662934e7,2.8959661517850757e7,2.2074407354835328e7,6.902154985716425e6,225937.83896011862
67,5.414506940151422e7,5.172443393792331e7,5.227763306349878e7,4.7768267829961866e7,4.859412163998325e7,4.185287187573804e7,3.229371267818919e7,3.574692115533217e7,2.4998272802669898e7,1.759083631652553e7,6.367636242993882e6,464506.6216981404
68,5.414525446131477e7,5.172833720528221e7,4.181422705195733e7,3.693324310310556e7,3.818056639379522e7,3.688032052421194e7,2.8926679375348777e7,2.2374317689750545e7,2.0634902659263227e7,1.6038555116136018e7,6.216838550872728e6,259855.39609886293
69,5.414544234430687e7,5.172542258301523e7,4.681786617066898e7,4.294660878709093e7,4.015018723755303e7,3.573319262780851e7,3.14853623737304e7,2.555434572650236e7,2.164264900623545e7,1.9623313614820153e7,5.927540276448971e6,264738.57571886835
70,5.414749862983084e7,5.172800730443065e7,4.7557985633782156e7,5.004261284619615e7,4.217685410025819e7,3.7737822370681494e7,3.356213953787832e7,2.480393450192997e7,2.068156785023009e7,1.5962138337132186e7,5.757330882881157e6,220901.10397746984
71,5.414829762309313e7,5.1735188119792506e7,4.586163591843161e7,4.2283466414269716e7,4.32462212583829e7,3.8325293910047844e7,3.7413659115291044e7,3.081020664989464e7,2.3028097146093383e7,1.5142510642689288e7,6.566935243106634e6,464507.78463310434
72,5.415109433379531e7,5.17316121494724e7,4.169779538886156e7,3.951884895872794e7,4.012954950370526e7,3.5101159037968606e7,3.1304322711072177e7,2.7154099507430315e7,1.99483431588535e7,1.8097640127562463e7,7.610499571053671e6,390154.28942826524
73,5.41514991951379e7,5.173082855305308e7,5.949199054273702e7,5.7171959304072015e7,5.9240461482674e7,5.682810111240378e7,5.129463516380265e7,4.67582868082791e7,3.04811857780658e7,1.9210316571514998e7,8.089830898786728e6,662609.7988013227
74,5.415338438731006e7,5.173195790231006e7,4.172699332487261e7,4.100265334828709e7,4.0464128084653065e7,4.124551574254915e7,3.451151066947891e7,2.7261445474758074e7,2.328682888671583e7,1.5048374779190367e7,6.258827961856525e6,373370.16028060927
75,5.415346644031584e7,5.173226184721011e7,4.811024620603767e7,4.443501043851463e7,4.40529874722666e7,4.416908667826432e7,4.357285969384724e7,4.229994191999954e7,3.47011824055365e7,2.1966887832270548e7,6.983880161085721e6,662609.7988013227
76,5.415573582433097e7,5.173430933933097e7,5.698583216941059e7,5.0598884337251805e7,4.902855124412078e7,5.296944150163637e7,4.059603891870956e7,4.007450235096654e7,3.177318562618628e7,2.230560463973251e7,7.231711027706665e6,405846.3185633352
77,5.415647789429781e7,5.173505140929781e7,4.819911444821969e7,5.053891369072301e7,5.045962566805628e7,4.350075600865008e7,3.70196910640845e7,3.1683433953807786e7,2.2587181327633396e7,1.7551926883256745e7,6.490182801206747e6,464506.3390335142
78,5.415669389056291e7,5.173526740556291e7,5.229986138829761e7,5.640852737012993e7,6.0858868907415405e7,5.1587797165608644e7,4.3226559902820855e7,3.283703390342524e7,2.5858439682640567e7,1.806454206716661e7,7.55314368411059e6,464507.3346283964
79,5.4156866601823196e7,5.173544011682318e7,4.5646205523119815e7,4.311435713904057e7,4.168251102095164e7,3.691794739708404e7,3.2374339014549106e7,2.839838259162399e7,2.2664099617213923e7,2.087211848842573e7,5.777743644775039e6,220909.11304417692
80,5.415716685155192e7,5.173592238344819e7,4.805814072104211e7,4.577471736747274e7,4.5000462002204046e7,3.868909883468835e7,3.504204673494679e7,3.0941390634658232e7,2.2038138675856628e7,1.9332227443481896e7,6.587977551302377e6,554971.3227996475
81,5.41578406457882e7,5.1736648791048765e7,5.197254127960632e7,5.159742036607439e7,4.696973959069964e7,4.8991469353104025e7,4.068156207482408e7,3.4641773126638144e7,2.827149851053432e7,1.7892377231769983e7,7.587135828165003e6,658810.2497268316
82,5.415897406884983e7,5.173771020597385e7,5.065045228711543e7,4.6695466624676205e7,4.444089488996136e7,4.034058223245597e7,3.33827923743255e7,3.29747135148027e7,3.3021764080789894e7,2.312670406353195e7,7.338098204060467e6,408699.04893853917
83,5.415999662451757e7,5.173886071801715e7,5.347836617311123e7,4.762535699194368e7,4.524681251184425e7,4.1119605244429946e7,3.5738019517385975e7,3.501310702257134e7,3.1853763834339306e7,2.7766555469166294e7,7.499326359487119e6,401150.7690171009
84,5.4160922373496614e7,5.1739619239037216e7,4.754076012077222e7,4.666629539617699e7,4.3532271937831745e7,3.858296785935411e7,3.491943150805986e7,2.6379042394034743e7,2.0783988646460325e7,1.5182300001175776e7,6.506685577701064e6,309678.4114855736
85,5.416267988291523e7,5.1741579987666704e7,5.062093407286083e7,4.653904854292051e7,4.748482413996926e7,4.0328909595700055e7,3.0773959819562674e7,2.590749595623812e7,1.9837217409327507e7,1.198730206187976e7,7.522345008012692e6,309677.3265017281
86,5.4164139186503276e7,5.1742750258543536e7,5.231686172686736e7,4.6603250006770715e7,4.3180845478257865e7,4.826374542325556e7,4.054917770180148e7,3.7366714178178854e7,2.878519457602699e7,2.330054011200641e7,6.888517312048201e6,449722.1274613595
87,5.416649555056144e7,5.17450701958055e7,4.747117363243591e7,4.533756283717357e7,4.701049977778983e7,4.053097881490378e7,3.12431889197779e7,2.4632864404707268e7,2.0295667789811566e7,1.860776559204837e7,7.933254643167733e6,472691.4772604468
88,5.416664815682778e7,5.174563577645178e7,5.056876611515664e7,4.542425724852919e7,4.2420551438828096e7,3.688969455126928e7,2.777064303374228e7,2.1319749732576184e7,2.101058183674059e7,1.9015906188885838e7,7.375405490370811e6,410229.5392290109
89,5.416717553326559e7,5.174574904826558e7,4.1790333443446666e7,3.941832248559077e7,3.871976059433964e7,3.422339441772054e7,3.497385774740285e7,2.925251911999709e7,2.1899920079519354e7,1.587955656368183e7,7.159188871172077e6,309678.9845346773
90,5.41688505928794e7,5.17474241078794e7,5.015807392503752e7,4.639317261695273e7,4.4337144321737304e7,4.649944748339805e7,4.19950632810404e7,3.373243099132264e7,2.7678082623115152e7,2.009184672561593e7,6.388136717467342e6,220901.95470687083
91,5.416907153990525e7,5.174764505490524e7,4.7469941087395914e7,4.687427157544122e7,4.493418484100151e7,3.924118687215376e7,3.055661681997733e7,2.407308098357579e7,1.970224682829635e7,1.622115965800371e7,6.599132735796756e6,510777.583038526
92,5.416916636180702e7,5.174773987680702e7,5.061679519135492e7,4.70869754411975e7,4.689131971578461e7,4.165350765048827e7,3.8055436598943785e7,2.8224752978503384e7,1.9403705842853155e7,1.6181553849236414e7,6.490182675821755e6,464506.6178494814
93,5.416969673669076e7,5.174827025169076e7,4.6501287948623635e7,4.327812655538848e7,4.1053016223213926e7,3.653048107462427e7,3.5431706479520604e7,2.595412765119321e7,2.365028416801832e7,1.57604576877148e7,4.354602899984915e6,481217.87909387535
94,5.417053313494014e7,5.174910664994014e7,4.81321376322741e7,4.3484177125880845e7,4.3514687325528145e7,3.790901341371727e7,3.200142721952623e7,2.6648287125991672e7,2.2197820764042012e7,1.5334468948431788e7,6.446888562709479e6,384499.31908921397
95,5.417133533483275e7,5.174990884983274e7,4.747816779176389e7,4.8583299644778535e7,5.2140395888239294e7,5.2026434770113885e7,4.762870000361815e7,3.4126477698843226e7,2.7919790028005965e7,1.8906437012686305e7,6.337167082903318e6,662609.7988013227
96,5.417218662801933e7,5.175076811946353e7,5.805549503132125e7,5.069667149591385e7,4.41337187778275e7,4.415071376209131e7,3.671517170295088e7,2.999421428335859e7,2.3675095221920945e7,1.6917823398725662e7,6.903814086088638e6,326478.1686255224
97,5.417372755574044e7,5.1753312602091014e7,4.565417136133342e7,4.679735864257353e7,4.323032188948214e7,4.118005099154958e7,3.1739719240957916e7,2.6810604591547593e7,2.678687555601579e7,1.548281912513179e7,6.343958579696941e6,464507.78463310434
98,5.417398233843126e7,5.175255585343124e7,4.74791886238466e7,4.684308382139934e7,4.245609380582887e7,3.6840025542355016e7,2.8571950855921984e7,2.5863714802735128e7,2.1740859927660007e7,1.6196561866618428e7,6.659336217385342e6,299302.5111649745
99,5.4176431019742385e7,5.1755004534742385e7,4.6847085719437264e7,4.317691246362812e7,4.1986741780162096e7,4.0188691287618086e7,3.2057473599268258e7,2.715069251666586e7,2.1136084781965703e7,1.818977178543305e7,6.845227830301648e6,376279.2512911056
100,5.417685360992556e7,5.1755427124925554e7,5.23091669132184e7,4.31687356519151e7,4.3939422840079755e7,3.7187659564357325e7,3.288729454253079e7,2.892387903175696e7,2.2306895429595485e7,1.5130076626841605e7,5.385947626724364e6,274220.9366978901
101,5.417727933692373e7,5.1755852851923734e7,4.814065217223808e7,4.9296382668327324e7,5.112368284519036e7,4.951627424831954e7,4.291455546044332e7,3.451318242260213e7,2.7119954288176224e7,1.7433374721746083e7,7.673938319016097e6,553967.9071550944
102,5.417745656390311e7,5.1756030078903124e7,4.684900922052606e7,5.041155165741077e7,4.6198911454616114e7,4.7692549982976586e7,4.715707322344741e7,3.787864296052813e7,3.0799673691345796e7,3.4483890746304914e7,8.090018941755802e6,413113.93452250015
103,5.417777541725348e7,5.175634893225348e7,4.166410775340307e7,3.698909980879225e7,3.803601256101842e7,3.42096269843777e7,2.9729425099717654e7,2.5790896120217368e7,2.2549535350033246e7,1.4733352133310277e7,3.8447573666783054e6,221152.70242827618
104,5.417848983153051e7,5.175706334653051e7,5.6907446811407655e7,5.2196306921200745e7,4.57252753254946e7,4.431755287017022e7,4.2160925888376966e7,3.60820098300721e7,2.65609329278479e7,1.972687869071252e7,6.517677694637499e6,464506.6216981404
105,5.417909745080103e7,5.175767096580103e7,4.180850703887439e7,3.7297035031446666e7,3.564326157919888e7,3.3868820589824006e7,3.183170312904899e7,2.6875290971096672e7,2.0358494349234e7,1.731182479297904e7,5.97084353554388e6,323339.5584311501
106,5.417965385392136e7,5.1758227368921354e7,4.748779795006549e7,4.146898498204316e7,3.985613076648998e7,4.206683011746511e7,4.282704690057159e7,4.133282224038271e7,3.532409820563138e7,2.601605283205097e7,7.133856799685677e6,401151.3202315992
107,5.41814146537191e7,5.17599881687191e7,4.651930007744385e7,4.354917871928465e7,4.363654496195012e7,4.105286463501339e7,3.8182607074606284e7,2.9899904592440434e7,2.465310008141123e7,2.0030246264447324e7,6.470968867472733e6,255419.9897413046
108,5.418264255005548e7,5.176121606505547e7,5.69272344792627e7,5.681091646023372e7,5.351415219379023e7,5.019950242776562e7,4.271171085506517e7,3.978634396695469e7,2.6551786683508918e7,1.7876351868335962e7,4.1687857912167786e6,223906.33746706543
109,5.418295840562734e7,5.1761531920627326e7,5.017791876813746e7,5.383514674295267e7,5.625944350033435e7,4.9011258104289025e7,4.619819697276941e7,4.3403606446308896e7,3.76569930262565e7,3.721155771111172e7,8.090018941755802e6,431005.7076924996
110,5.4184032714091085e7,5.176260622909108e7,5.063388782367085e7,4.2024327467739224e7,3.9034235146721214e7,3.642852486269365e7,3.097565334093328e7,2.4955022360422954e7,1.8797397547801025e7,1.7034209938914176e7,7.135997266030985e6,401151.3202315992
111,5.418480904580439e7,5.1763382560804375e7,5.018485751907921e7,5.385622291196524e7,5.0800139971903026e7,4.325044339031574e7,3.40529015979639e7,3.2281832275664054e7,2.9523247982425362e7,2.158304829274924e7,6.970375681140125e6,279575.8132176646
112,5.418490777871629e7,5.176348129371628e7,4.749580129687078e7,4.279763114244871e7,3.98268849907092e7,3.924866978980395e7,4.1088906583417624e7,3.61995990811867e7,3.61528340503165e7,2.320133129407821e7,6.518073666949024e6,220901.95470687083
