iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
13,5.773850010972397e7,7.228979757814115e7,5.34991804629261e7,5.213244360391825e7,4.999720984886938e7,5.304304358998069e7,4.5021135920448735e7,3.66087382150792e7,3.0338672958300248e7,2.641061169672761e7,7.7200973920156555e6,663614.3227859105
14,5.773508185744548e7,7.228587524078971e7,6.663252369244662e7,9.194693640764037e7,8.1105950951835e7,1.0383789845544988e8,1.0569562284388846e8,8.60198215655507e7,6.706648506094767e7,5.933082190742388e7,8.099803543189151e6,432891.80425100686
15,5.7734693645109065e7,7.228587524078971e7,5.492408006995342e7,5.500052461751287e7,5.025920815605903e7,4.202146031908399e7,3.2944626079011723e7,2.4277292738679662e7,2.193512829693999e7,1.6590153160113275e7,6.048116608219566e6,401178.3500495787
16,5.773351807508828e7,7.228587524078971e7,5.605979088023803e7,5.582743605820724e7,5.590410388927275e7,5.9132257002093434e7,5.022476663430953e7,4.70740492955198e7,3.3666796847956285e7,2.423657563614697e7,6.915514744989736e6,510688.8129210386
17,5.772559101223814e7,7.227186586359322e7,5.404253222527362e7,4.7057344234319575e7,4.3757848856613174e7,3.978881581800529e7,3.704010502915256e7,3.0063215407654524e7,2.5064383121930934e7,1.5549413431548005e7,7.16867227825208e6,565246.5539428039
18,5.770787437736134e7,7.225047274283469e7,5.3898411011510484e7,5.146113592992798e7,5.103951646300036e7,4.949931508779082e7,4.159688259409991e7,3.029912691001296e7,2.44899919075685e7,1.4722126767740957e7,6.77391288362424e6,517407.31778278464
19,5.77072311109287e7,7.22434199743247e7,4.7314309542614624e7,4.3685284940513365e7,4.193926688740164e7,4.596819460889049e7,4.083794732307741e7,4.062111454576759e7,3.956858055862276e7,2.5096023883688495e7,7.000731214963505e6,471380.9722934324
20,5.769708725964272e7,7.224022292919648e7,6.6076173297172725e7,9.699723882246628e7,8.272179919602305e7,6.106584054346576e7,5.54678758306613e7,4.8569631703489736e7,3.5568234666408665e7,3.2458363604343526e7,8.0997613910721075e6,465764.8258356421
21,5.768310824426818e7,7.22311828205027e7,8.71554800830585e7,5.276460783183177e7,6.430484962545408e7,7.196081660134828e7,7.950900412497467e7,6.4259396216233134e7,4.975650170950878e7,2.1864157571215305e7,6.832556937296368e6,401170.40041909716
22,5.7681586027771376e7,7.221847159664118e7,6.1666459790159e7,5.663790253127019e7,4.954086589087054e7,4.530584417515169e7,4.165941224003674e7,4.48369153388174e7,3.2396913257283732e7,2.4029462737628236e7,6.741869502469828e6,407424.8174107275
23,5.7680589334883615e7,7.221650552995688e7,6.589242996967068e7,6.786560752965802e7,5.93078038779698e7,4.643569445715058e7,4.981307089968872e7,4.730189193883067e7,3.246269353363222e7,2.162970072158273e7,6.498453093730498e6,222518.4812277992
24,5.767226503971816e7,7.220601627150679e7,6.090900052016199e7,5.536213136982265e7,4.80383774792757e7,4.527201797077754e7,3.86661615757318e7,2.921286161775004e7,2.1333631883322347e7,1.5440845835385444e7,6.370752197307781e6,245775.56239817067
25,5.767030591869825e7,7.220069229158658e7,4.722268317334356e7,4.891568543866922e7,4.7018129026209384e7,4.0459375550728396e7,3.774277471643762e7,3.560579564198372e7,3.171706979979913e7,2.2197012141182482e7,6.615804363187415e6,223096.68499600657
26,5.7668090875668526e7,7.220067249450767e7,4.7191561005182214e7,4.838630253985506e7,4.673510771868807e7,4.854508294570786e7,3.8434136339759514e7,3.0093371581389323e7,2.453255661191701e7,2.1914089388902396e7,6.247672320502194e6,222506.3136383121
27,5.764005443700506e7,7.219844760900486e7,7.672929676923051e7,4.857470978574514e7,5.208258786754879e7,4.756202227108809e7,4.278291170832138e7,3.442124322350167e7,2.5546581303977475e7,1.6865811577022485e7,6.100335966023448e6,258830.51341087857
28,5.7635776618143715e7,7.216509875269276e7,5.365772045157649e7,5.047619555213742e7,4.662834865083462e7,4.021376093211144e7,4.055891996363047e7,3.1132391843680903e7,2.5729717292505905e7,1.6507292591936754e7,6.636357842252534e6,465765.23717458954
29,5.762885985302904e7,7.21648713352083e7,4.718825316387341e7,4.2431289384978086e7,4.017176369644546e7,4.0793937794673294e7,3.3568477204215884e7,3.0239932870624006e7,2.1679402972579904e7,1.4200746940203466e7,6.753179729900866e6,418130.0139317289
30,5.762834101051384e7,7.215731584754354e7,5.574902802475462e7,4.4294541483113565e7,4.320780935062109e7,4.136426006176241e7,3.724935384644781e7,2.7812046821298458e7,2.293739333990148e7,1.758428598025488e7,7.06020803555752e6,373209.58891309384
31,5.761937001796202e7,7.215469916227502e7,5.535056381819183e7,5.2676688045689896e7,4.595736229270506e7,3.999609692080246e7,4.089245107202293e7,3.4237487336625844e7,2.5403821099503666e7,2.340965443672387e7,6.219880958177047e6,575350.5077138678
32,5.7618727785317145e7,7.215020768970388e7,4.9779900107186735e7,4.648753165558333e7,4.2102395418524206e7,4.3422979357345015e7,4.180860145741605e7,3.2900666376703292e7,2.372156541102317e7,1.9160700909949236e7,6.24171227531371e6,281304.6631806626
33,5.7611252318497464e7,7.215020768970388e7,5.575989285450472e7,5.4678691857093945e7,5.191937966421814e7,5.085777332760519e7,4.4546564118061095e7,4.045907004182844e7,3.536310594443895e7,2.4431730319027618e7,6.863887735300256e6,259164.9352612358
34,5.761031409464884e7,7.21330338978892e7,1.343421699759453e8,8.881261081635499e7,6.576645806946835e7,5.701346926596624e7,4.827973550835772e7,3.555899219327302e7,2.4498285233214952e7,1.5756554781933064e7,6.302980739281119e6,401170.40041909716
35,5.760086049646437e7,7.213197787035573e7,1.0979117154230422e8,1.1624773776935166e8,7.755327946673e7,7.394608750261357e7,6.893925539630166e7,5.9799580522872016e7,3.032501357269849e7,1.688594798990818e7,7.107863390567714e6,310738.213606058
36,5.759975517210564e7,7.211991946081078e7,6.5821073107907385e7,8.749729729684559e7,6.741181497662842e7,6.2476028140778676e7,4.382754641969702e7,4.124479050399993e7,2.701758986716394e7,1.5792453991963085e7,7.102577850622492e6,401173.3355182832
37,5.759953297832103e7,7.21190547819274e7,5.265319932357206e7,5.167389498263969e7,5.172088603995428e7,4.373117072175759e7,3.8787228088021874e7,3.5569636772675276e7,2.520514197918859e7,1.6238753233805744e7,5.164926969975357e6,542753.8028000221
38,5.759756346209224e7,7.208137369568521e7,5.9735487398685396e7,5.2535745753033474e7,5.2945163192433655e7,5.155755051046777e7,4.562018366711044e7,4.384605599167141e7,2.9968432335158587e7,1.822120951000362e7,7.00973062153184e6,353056.72277473507
39,5.759241138335663e7,7.207698557734454e7,4.97296270392283e7,4.540197301566939e7,4.9882495726163775e7,4.576998632617974e7,4.563962046943474e7,4.431539767783186e7,3.519468292953196e7,2.1935793959430333e7,6.185848993149701e6,401170.40222650074
40,5.759062943146628e7,7.207698557734454e7,5.3627553957407415e7,4.972519407773225e7,5.177161628606707e7,4.968486190891726e7,5.1994470165022224e7,4.491465796484275e7,4.157564240855875e7,2.3631111039637685e7,6.845287294009499e6,378848.4389613018
41,5.758655965097982e7,7.207610883192044e7,1.3205753587884307e8,1.2095532430256069e8,8.89848361142439e7,6.52706292601206e7,6.938467155265933e7,6.97615333405648e7,3.1942707687584482e7,2.401075298058378e7,6.547166210989994e6,534503.2198514626
42,5.757905476406779e7,7.206890646202928e7,4.97261854335325e7,4.981966806793802e7,5.32912924883534e7,4.9656473975590825e7,3.947495192591351e7,3.6949310674628854e7,3.549659243759706e7,3.526692735068846e7,7.724195353335588e6,401161.1405926469
43,5.757014046854173e7,7.205600564176285e7,7.38797849036411e7,1.0353531423999918e8,6.564954129513928e7,6.779257615014662e7,6.4391984011825204e7,7.252858251270282e7,5.424315617789877e7,1.908689825905399e7,6.114600114003566e6,378003.9889360239
44,5.756201719435431e7,7.205597800101578e7,5.533468618937616e7,5.2557010720022485e7,6.104192224123472e7,6.004731416205412e7,3.851716747347203e7,3.0081641443294518e7,2.600071054756283e7,1.6621338043110255e7,4.603619626356302e6,264880.4967221616
45,5.755301958091758e7,7.20383782974726e7,5.513884820254685e7,4.764584664065295e7,4.512548068546525e7,3.8582663327965125e7,3.496819897921829e7,3.1939454415603176e7,2.4354977126817062e7,1.8393302283988208e7,6.960714885750743e6,520842.60571806197
46,5.7539358263565324e7,7.20383782974726e7,1.3113056667574632e8,1.0564173762361333e8,8.802407108328518e7,7.294215850206873e7,7.587230174257576e7,5.3105972872925356e7,3.11985776387323e7,1.899223490183465e7,5.928214975089993e6,401152.7038306719
47,5.7539177644178346e7,7.202381246396911e7,9.343588240165216e7,6.366047228935769e7,5.81120893587247e7,5.292200647957677e7,4.928949871810499e7,3.857685034207326e7,2.3227439810389332e7,1.637268226627938e7,6.41906775510921e6,222516.27332739977
48,5.7534885574310265e7,7.202364323976254e7,8.105104872953787e7,8.799338631334454e7,7.513112174114394e7,5.9877037710399985e7,5.718001131831774e7,5.9637093831979424e7,4.582393863201663e7,4.019602940574419e7,7.33504231411384e6,401156.77606330096
49,5.7534445098371774e7,7.200694534203327e7,5.955084097106357e7,7.321216647009179e7,7.724008450491503e7,7.957895548875046e7,8.788350113423586e7,8.374535432445268e7,5.2716833079565145e7,4.2083925433619045e7,6.949991947367766e6,397017.32690045034
50,5.751871614155035e7,7.2005807996916e7,7.742355983973676e7,8.938629314869827e7,6.043472744360247e7,6.599715187423122e7,6.31642767819258e7,5.454954109046508e7,3.62921166906589e7,2.247584757048057e7,7.870614576443529e6,663355.5507043005
51,5.749970091778742e7,7.19857297078113e7,1.1986677960116911e8,7.46584799647569e7,6.781526982762897e7,5.706323482939111e7,5.987024372727263e7,5.617327134215468e7,4.7658137107514605e7,2.781481961146206e7,7.707511928335505e6,559318.9633503672
52,5.7498266776097685e7,7.19695210364241e7,1.0581216184650385e8,8.514084108332327e7,7.683319030997297e7,6.176824677626303e7,8.60906884266541e7,7.335768066912362e7,5.6543329985791996e7,3.569862301199255e7,7.040502086616458e6,406422.5833128506
53,5.748255440910505e7,7.196771131658608e7,1.182229102545659e8,5.590793890655115e7,6.15005023616063e7,5.7511427728300124e7,5.733188621749103e7,5.102271027716622e7,4.297423803322281e7,3.638331595289175e7,6.956224863227334e6,401153.2418502397
54,5.7481656417328276e7,7.196359741089886e7,5.4664135034050934e7,4.4025694628144324e7,4.140723164210418e7,3.598798423602034e7,2.927600338709289e7,2.6262492230160847e7,2.0285806927169934e7,1.856138091567572e7,6.423573765027126e6,465765.23717458954
55,5.747822344544003e7,7.196286836105925e7,5.3387846970646456e7,4.808468030202521e7,4.7053434073849276e7,4.615870847275159e7,3.4103978388595074e7,2.6401407284776255e7,1.8773783424215555e7,1.837871059956897e7,6.4420436795582725e6,279187.6724211478
56,5.747668885752385e7,7.194935335609508e7,5.938957330571042e7,4.902406905767754e7,4.840831950061831e7,4.789993572148341e7,4.99638327656149e7,3.722190184943846e7,2.8763870218774006e7,1.9593017231695198e7,6.8665072424883675e6,407924.77455221076
57,5.745616545861965e7,7.194862963718253e7,4.930044149117849e7,4.614273806374632e7,4.827377137828393e7,5.0935147253555566e7,4.67089977545366e7,3.4837447282755494e7,3.3301186494213402e7,2.4018234330367096e7,7.343412061803522e6,659607.6099710005
58,5.7455843413117655e7,7.193442431424642e7,4.674234841848983e7,4.763057035011938e7,4.5244172628057525e7,4.3028266980341464e7,3.595654458397561e7,2.9565694232309297e7,2.100293226944711e7,1.6899373064328723e7,6.626803953199358e6,228569.7961040975
59,5.744913657006681e7,7.193435948311472e7,5.5900371470868126e7,5.391994473262964e7,5.2773641141558155e7,4.515577619189e7,5.0353376450332105e7,3.7122779039292514e7,2.857905046987319e7,1.8698427745375715e7,6.7804367212984925e6,484761.02199416934
60,5.7448970188029036e7,7.191616627834576e7,5.204915816603291e7,4.351717276681806e7,4.191367414622243e7,3.977347211402202e7,3.365586132547498e7,2.753726300773889e7,2.4764002730659623e7,2.270617012612292e7,7.029164832392692e6,548350.0795818517
61,5.7443751779710665e7,7.191129230395514e7,5.578239879973905e7,4.823930269401919e7,4.575166461231379e7,4.335386361318992e7,3.599717597146629e7,2.684042901322809e7,2.065067027804414e7,1.714296328438176e7,6.754801205436408e6,486221.97585832345
62,5.744340218357162e7,7.190106033828872e7,5.196627888763632e7,4.62040548318256e7,4.8398912475979134e7,5.2912931093556106e7,4.385189241632028e7,3.85280763743191e7,2.8556612439079124e7,2.5256122210009668e7,7.468435195351339e6,323636.5728291672
63,5.744300991172883e7,7.189616490559351e7,1.3008870108658516e8,7.467227420005718e7,7.546230604258648e7,7.493830857754487e7,9.604129334815174e7,6.942512055427475e7,4.711959775510723e7,5.026676389036798e7,8.097429460395314e6,663082.125317449
64,5.740878281013653e7,7.186466131831777e7,5.288241577813073e7,4.474843029520207e7,4.419216214545868e7,3.8464559664144695e7,3.45296449073724e7,3.1278478158558935e7,2.5177758520262517e7,1.7386080722750496e7,7.274183558998856e6,423256.57750059274
65,5.740815030245557e7,7.186466131831777e7,5.459290379860303e7,4.852648098414934e7,5.517263197333409e7,5.980750500837746e7,5.124238250937927e7,4.786968205037628e7,3.802224041825158e7,2.584230731507222e7,7.277054226224695e6,662906.1751239322
66,5.740803053826271e7,7.186466131831777e7,5.898252019459239e7,5.494153436566588e7,6.264493013665289e7,7.047154629872903e7,6.695432236952585e7,6.631032314946656e7,4.395504720526453e7,2.4855304634162575e7,6.93486454604296e6,234998.2489556874
67,5.7403469743971005e7,7.186326061401612e7,8.964497718544134e7,6.215625675907551e7,7.046786339318267e7,5.739117229669191e7,4.140608409137209e7,5.2794970494216815e7,3.839841299417127e7,1.9771510312030315e7,6.925674827794007e6,468340.9487656876
68,5.740299202009115e7,7.18607198615703e7,4.925159726044666e7,4.161767308507783e7,4.28693733227741e7,4.304567350226757e7,3.667616567122267e7,3.029982324460247e7,2.8542378333501108e7,2.160150003383436e7,6.201804310457977e6,234811.9918058277
69,5.7398266942382775e7,7.186012801857877e7,5.3625722585142255e7,5.006122203275899e7,4.520717542456198e7,4.0951398389180526e7,3.54823564355157e7,2.9232394164576493e7,2.3962815108773425e7,2.1282182104743432e7,6.309151927944435e6,275599.8694755068
70,5.7397919855518326e7,7.185731842576909e7,8.058302916216755e7,9.123470842474872e7,7.353345270829475e7,8.022968271869403e7,8.359457342011741e7,4.279647322583884e7,2.786053277899938e7,1.6703845483945183e7,5.959604784328351e6,231622.6904365276
71,5.739506262488192e7,7.185707314080912e7,5.324860876214556e7,4.630270729734131e7,4.718515422490238e7,4.144701681858677e7,4.101959819135791e7,3.1935100341685325e7,2.543874511661072e7,1.5654965276997305e7,6.8029414946361445e6,465765.23717458954
72,5.7392023951038584e7,7.184987063788748e7,4.673236283116033e7,4.439051018679589e7,4.332354080825758e7,3.769492135751818e7,3.0789662136728138e7,2.970224227249916e7,2.281677752219595e7,2.006929625722189e7,7.645835002843837e6,391598.15534564666
73,5.739075410058023e7,7.184876960227323e7,1.2889860646141094e8,1.0339434380001733e8,1.344273273667242e8,1.4270017350884587e8,1.1705661039254946e8,9.897543556325522e7,4.6012456601991415e7,2.2498674640145488e7,7.249580218459127e6,662906.0491545042
74,5.738968389513108e7,7.183229702358186e7,4.9077309598570235e7,4.814242210992577e7,4.5976956410117894e7,4.67815724400928e7,3.9697337264683336e7,3.173287401011096e7,2.466415957814151e7,1.665351082628923e7,6.329326423569159e6,358649.8815766494
75,5.7379828445074596e7,7.18315494418838e7,5.843565075414461e7,5.021059646146233e7,4.972894795655972e7,4.934303313720918e7,4.886971393649477e7,4.9283700699278444e7,3.893989373573558e7,2.3607573267064206e7,7.285066633783218e6,662802.3871156994
76,5.737268108580219e7,7.183076100056463e7,1.0302450374657923e8,8.927746221328914e7,9.061128738000983e7,1.2054968490370488e8,1.0421473563751143e8,1.1174280675550944e8,6.435825786406779e7,4.269111869634155e7,7.005945688729488e6,305227.52240694273
77,5.7367266876730636e7,7.183076100056463e7,5.479011791675297e7,6.4772607984128386e7,7.716819766728568e7,6.1420207925076544e7,5.751948981088814e7,5.276010714282586e7,2.9606394987044014e7,2.1739219749793466e7,6.682581530420565e6,465765.23717458954
78,5.736161643285635e7,7.180965382344687e7,8.759616458433327e7,1.0282616301935714e8,1.1653181322546801e8,1.0907096017471838e8,9.181558193181196e7,6.1971352869378984e7,4.460304513254899e7,1.96059799921591e7,6.560602467701205e6,465765.23717458954
79,5.736091651102013e7,7.180965382344693e7,5.315699129977988e7,5.1152075353596255e7,4.768970019551849e7,4.355212355977267e7,3.7620323924301505e7,3.327551056587904e7,2.2824690517352015e7,2.0418094277411696e7,6.163188425877791e6,222523.5567165609
80,5.73569795915492e7,7.180895781241e7,5.850659564799592e7,5.454986955826561e7,5.3583621483594835e7,4.4198370895944536e7,3.62145930151214e7,3.1067887782279186e7,2.1582456522267967e7,1.8956552872465417e7,6.972149834620376e6,605087.7936257921
81,5.73311376076003e7,7.178473390328145e7,6.32367697372151e7,6.316556641781078e7,5.365886798685902e7,5.675669019081867e7,5.0904933306545034e7,4.161468669209199e7,3.264554754431814e7,1.8688116951263078e7,7.997238422984309e6,658892.1127800018
82,5.732271557705971e7,7.177921706729156e7,5.841627877319838e7,5.599873527089621e7,5.170814286300628e7,4.853639396876612e7,4.227225248221709e7,4.305312173940998e7,4.9141649708467185e7,2.967263520911485e7,7.235308037801806e6,353229.96754952765
83,5.732250945441958e7,7.176165915670508e7,8.27826659199678e7,5.390352571553068e7,4.928826293799363e7,4.4022697669624716e7,4.015377398709194e7,4.094840146415906e7,3.755569645365611e7,3.375338541878943e7,7.628737541676326e6,401151.98550508457
84,5.732004846631971e7,7.176163118316454e7,7.984560118982404e7,7.482179732449833e7,6.811183538992038e7,6.597177448862895e7,6.5306311591481656e7,4.06878134736391e7,2.9945507299537376e7,1.5538458855916712e7,5.589341328117197e6,312546.59222581063
85,5.731999262317086e7,7.176026772821265e7,5.7643804042160265e7,5.52333601971993e7,6.058485732578817e7,4.735209927034603e7,3.565708249784626e7,3.3886861365473986e7,2.1375507632880162e7,1.188453413898278e7,6.08384604639602e6,316811.3347925813
86,5.7310823603249446e7,7.175747245969671e7,8.674773953820398e7,6.433606781221795e7,5.236279066902144e7,5.360251682042912e7,4.568864578332487e7,4.142381490144965e7,3.1322327542951412e7,2.5315198986251354e7,6.921759905492044e6,456748.09557961614
87,5.731077793976554e7,7.174914893811852e7,7.944792795365477e7,6.4424572681196466e7,7.442166255328459e7,6.2897772625846446e7,5.140089394806945e7,3.8552703094956264e7,2.8389533396554545e7,2.8732904587620392e7,7.69715421562751e6,476976.2709845534
88,5.731041790665512e7,7.174875608665204e7,5.768960351177501e7,4.905607775536884e7,4.602825855408268e7,3.99026841058591e7,3.0744260048979357e7,2.3850051857265443e7,2.3050973458217397e7,1.903764454583092e7,7.66040719532904e6,413874.99615955557
89,5.7309885147115275e7,7.173759691063225e7,4.669239451410156e7,4.3182444154536024e7,4.2792957078505665e7,3.902961123000358e7,3.6718670472003385e7,2.8988268706950918e7,2.3179231395371377e7,1.787784864115312e7,7.224362977033003e6,313407.6071209341
90,5.727719814289599e7,7.173535521022081e7,7.465299543650839e7,5.8087915758600876e7,5.058198105850394e7,5.247247098234944e7,4.738991349551138e7,4.160831380868396e7,3.3181134759160653e7,2.223436130890616e7,6.651714074487498e6,222506.30596507553
91,5.726857345785744e7,7.170845500168812e7,7.929611405658895e7,6.627467911500315e7,6.429394750540587e7,5.521874551465082e7,4.284026808558811e7,3.00915748248273e7,2.02782972850228e7,1.2751250780274265e7,6.448752789360726e6,510688.80423140473
92,5.726779759885763e7,7.170401187464905e7,5.767830728617094e7,5.13494333997691e7,5.132583948535192e7,4.781521148342317e7,4.1752231727605e7,3.1321959101878196e7,2.0689132218750067e7,1.4938319183289595e7,6.690529781237259e6,510688.80423140473
93,5.726752772736432e7,7.170401187464905e7,5.979148433563449e7,5.310700216885776e7,4.789773166690387e7,4.50383279005907e7,4.637646510032019e7,3.2250198537104696e7,2.881036156405504e7,1.7881579108788837e7,5.236625067774382e6,585643.0507091975
94,5.726026564663115e7,7.170389330607855e7,5.83854781017091e7,4.8007078072996356e7,4.8657049782457545e7,4.1806858869586766e7,3.4956232027020946e7,2.753174813066882e7,2.2824979688439943e7,1.6025074231036883e7,6.578551672212675e6,423546.8717032514
95,5.725972178959697e7,7.169643082958066e7,7.915089110266608e7,7.354684560745126e7,9.674295408268842e7,1.1012644312694633e8,1.0121454782701075e8,7.665756760182507e7,4.626049799905834e7,2.8332029904448163e7,6.247226813110972e6,662775.7490644595
96,5.725937611659179e7,7.169602893477774e7,1.1772966925174868e8,6.045884613064133e7,5.160299869101146e7,4.610382722045973e7,3.665073527273604e7,3.40532481236784e7,2.5960302006846905e7,1.7543667147286914e7,7.012570282322834e6,334047.66087107453
97,5.7259056783771485e7,7.16960105751645e7,5.313347523815458e7,5.181314584629994e7,4.7068761211888686e7,4.630070906569785e7,3.4664308284883976e7,3.2994608399763465e7,3.1521062316208564e7,1.3384507493938217e7,6.495493429986431e6,465765.23717458954
98,5.725889304502199e7,7.16954815014795e7,7.893773894104812e7,6.449144777851482e7,5.235869773242019e7,4.466795559480965e7,3.823082859324928e7,3.7303929071366906e7,2.306589929138899e7,1.468069456080699e7,6.44035349551337e6,311982.64364404004
99,5.725861775940855e7,7.168503549206108e7,5.2769489388821706e7,4.650011278203687e7,4.48879504385715e7,4.314264563577199e7,3.389523184322186e7,2.899110279912e7,2.3256632285328574e7,1.8768160063075412e7,6.804643010002548e6,348922.9403537748
100,5.7251474309572674e7,7.168141173256403e7,8.627556595808542e7,5.185384284176335e7,5.438210678919552e7,4.414877385403967e7,3.753371164261693e7,3.528835611129083e7,2.7588461624360528e7,1.7383166002540525e7,6.47456804165601e6,233934.24946090934
101,5.722933471378298e7,7.16639867998702e7,5.833737793427788e7,5.9610763895666644e7,7.053613041658968e7,7.189701154823348e7,7.360857510581687e7,6.572042254848269e7,3.6365985872638166e7,1.9211576089910258e7,7.504759664533877e6,545927.9425940303
102,5.722603384351941e7,7.16639867998702e7,5.2449141558872424e7,5.716848207892908e7,5.183296135641457e7,5.078991926093669e7,5.1016392254488036e7,4.350315556554873e7,3.3239663103786863e7,4.0128996975594155e7,8.095723310978775e6,414149.3628215752
103,5.722594471695737e7,7.165541560021198e7,4.666814034585777e7,4.148509230256146e7,4.228750535551515e7,3.904029295217608e7,3.539547175653604e7,2.8359941709658228e7,2.4066626909234107e7,1.5319520521349289e7,3.8418512919929773e6,258689.7130902314
104,5.7215856884724855e7,7.16548668320182e7,1.0227205888554913e8,6.338913651448092e7,5.483276676501499e7,5.0549041886709556e7,4.935161342292684e7,4.2051785277324066e7,3.0400853258823752e7,2.1519942608427204e7,6.69187453322668e6,465765.23717458954
105,5.721059696322618e7,7.16510354658469e7,4.665921487670577e7,4.151942390749e7,3.934228699637914e7,4.066465010844238e7,3.8393497725429416e7,3.2872433866348058e7,2.5608330366798576e7,2.187405988189382e7,6.1565571311967615e6,266429.0397029692
106,5.72037697645084e7,7.16394930826034e7,7.878142137356037e7,4.96562722958129e7,4.580608217517638e7,4.7902996803849995e7,4.766682963588105e7,4.607506108770704e7,3.939985329667293e7,2.8130917037505645e7,7.241620244728807e6,401156.74090666947
107,5.7203714951278046e7,7.16394930826034e7,5.9285999249419354e7,4.91233556107501e7,5.267953986062218e7,4.782914432387462e7,4.780085441327873e7,3.7215945769460365e7,3.073567276186773e7,2.2648590669422243e7,6.669863224254917e6,280659.2155414346
108,5.7201553215182655e7,7.163930433989054e7,1.0146217552282208e8,9.142012801613036e7,7.606203812100685e7,7.060829151476172e7,7.299893775137621e7,7.904398978846273e7,5.3809551451929e7,2.9353253853282124e7,3.116188834233421e6,228047.3965712696
109,5.720133969559036e7,7.16372110756768e7,7.352315686695871e7,7.954666366951293e7,9.089839956139284e7,8.210191308867559e7,9.57993804580445e7,8.603838974711397e7,7.773241442155997e7,4.652871800457986e7,8.095723310978775e6,432043.5197436654
110,5.718737666124381e7,7.162767291865212e7,5.719099408838917e7,4.515722513477911e7,4.246459253907267e7,4.041682205557683e7,3.4621971180059046e7,2.699784653205082e7,2.0153725624434665e7,1.8339665843914393e7,7.0455201052307375e6,401151.99344843277
111,5.718726125446323e7,7.16214685798043e7,7.260613476550579e7,7.726545640885258e7,6.552368180600715e7,5.992185841323891e7,4.654481373107028e7,4.3717102409432024e7,3.9409120589864984e7,2.790828533831211e7,6.960578964605745e6,267116.82075771625
112,5.718718179426005e7,7.16214685798043e7,7.876020092850173e7,6.32846572068266e7,4.9375553742655665e7,4.750262332353464e7,4.686864073923612e7,3.848865923188492e7,3.960576177057874e7,2.458752273811741e7,6.521415115774006e6,222503.06351359218
113,5.7181238499074206e7,7.162085212571895e7,8.587059688054201e7,7.231769612209743e7,6.007749410376492e7,5.8043803657067955e7,4.392619974788195e7,4.519582174443449e7,2.9679716454063877e7,2.649152162831282e7,7.497438589377352e6,291741.8481599949
