iteration,time_primal_forward,time_primal_backward,time_dual_forward,time_dual_backward
99,0.13812131,0.080635137,1.032669418,0.21826798
100,0.153320744,0.069161426,0.851134561,0.199814653
101,0.142130865,0.078250801,1.342006422,0.288831384
102,0.145888925,0.071013928,0.732123831,0.219452269
103,0.178676389,0.062236809,1.970603188,0.217688454
104,0.146466321,0.070793363,2.183598599,0.196457861
105,0.126407042,0.058970786,1.574064021,0.322401913
106,0.170847818,0.061588839,1.36401218,0.249478071
107,0.142539666,0.062525694,1.13224341,0.248005961
108,0.171662754,0.070265924,1.722780326,0.247048343
109,0.120779378,0.062953007,1.100551127,0.343688568
110,0.129595267,0.065732746,1.415379158,0.2144999
111,0.177114233,0.074809135,1.509231505,0.208998123
112,0.142295479,0.071397655,1.083144892,0.20441337
113,0.124404346,0.069196346,1.121525466,0.209697346
114,0.182048065,0.065783625,1.004590406,0.226805426
115,0.147553548,0.070929349,1.128314193,0.271556528
116,0.139678867,0.068169945,1.177015467,0.253310273
117,0.167255965,0.07545045,0.872357417,0.188245275
118,0.148830348,0.074516666,0.477034971,0.18788825
119,0.148411435,0.066389144,1.022674056,0.261366543
120,0.183123731,0.070581058,1.443159435,0.277221388
121,0.173033525,0.069240385,0.976997231,0.247408763
