iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
21,5.089088427301073e7,4.8971713204719834e7,4.63283457085225e7,4.0979106127783164e7,4.367399906562954e7,3.941098525962967e7,4.0330189871216536e7,3.5043872007366166e7,3.7646564716448635e7,1.8637368135569043e7,6.4914673333164e6,371641.55821151583
22,5.090966354554726e7,4.914696241777611e7,4.829237204271505e7,4.517860907632866e7,4.329911577683981e7,3.8566357532462224e7,3.635794301255542e7,3.619054881346841e7,2.79552304705214e7,1.8082904021816507e7,6.576230715140009e6,345016.34481551376
23,5.1204355876731396e7,4.9392367437957555e7,5.030651334895122e7,4.9983734814552e7,4.7531969370486915e7,4.159347782837331e7,4.20799570194584e7,3.6291815428559735e7,3.2851511560577862e7,1.9622518129119076e7,6.705969993739456e6,313239.5507576613
24,5.1219864062228e7,4.9178372233401075e7,4.475747071282797e7,4.266273028116344e7,4.035218751997796e7,3.731692563286471e7,3.3112096653495e7,2.7186306814459197e7,2.4435970808236107e7,1.9605622174010146e7,6.362750753191867e6,315960.033071143
25,5.13281945238946e7,4.923214454062607e7,4.066252872350826e7,4.303319531755012e7,4.166846382337503e7,3.661912205322808e7,3.1685288668716267e7,3.2012179008558713e7,2.9410760800433815e7,1.9128390434775285e7,6.409150228806937e6,315355.47461735544
26,5.135499250586225e7,4.9613380564989224e7,4.062470910925921e7,4.3221953618226156e7,4.207810110407014e7,4.174441341823131e7,3.1835909054777265e7,2.4957549413317055e7,2.0407169081722546e7,1.832202164804299e7,6.0114020318572605e6,223639.0779148004
27,5.154476006257199e7,4.97268911317831e7,5.0256063643852934e7,4.3239607636621565e7,4.450587164879602e7,3.936772427648814e7,3.3059741085233107e7,2.694638282547465e7,2.032590355151789e7,1.334427284839714e7,6.262559335698228e6,254265.3796199498
28,5.172244507862489e7,4.987908947256674e7,4.501035286802667e7,4.611517887927056e7,4.313346804046677e7,3.8451370590507835e7,3.686733900183396e7,2.8300872167895198e7,2.004054664718929e7,1.4248103721993204e7,6.508377937609796e6,464791.1811256722
29,5.1728650963706285e7,4.997833044739455e7,4.0882587018157825e7,3.862232807179321e7,3.6180325197019935e7,3.2988630337787777e7,2.5891221991251394e7,2.940973644161526e7,2.4465874907344043e7,1.5988634826612558e7,6.732130073172025e6,518460.1343233134
30,5.173690740173727e7,4.990180412460926e7,4.557361943705948e7,3.949163993687777e7,3.829349401198381e7,3.568883701813531e7,2.7736526180043846e7,2.1531280061061352e7,1.6776738352688476e7,1.5182293351972127e7,6.872179928615542e6,374956.6865535985
31,5.1788592733936295e7,4.992708562021271e7,4.5633968940678276e7,4.516330746722992e7,4.1283939615707085e7,3.609305401257591e7,3.59194441550405e7,3.3848458383900575e7,2.664072771023488e7,2.6755611267745495e7,6.28390524637584e6,635861.3795205047
32,5.179138513613579e7,4.99408312112612e7,4.028162894977568e7,3.996577618632493e7,3.69739371678756e7,4.69261444812717e7,4.813672966722821e7,3.856864094733068e7,3.050943839897638e7,2.0000367768395722e7,6.96611003855512e6,349121.29202634963
33,5.185273919935508e7,5.001065721615751e7,4.7897524240346886e7,4.809483487182643e7,4.67510874300867e7,4.7383069569952086e7,3.93484723468249e7,3.997338133762407e7,3.975361106062618e7,2.1120892727821007e7,6.673325686524481e6,344692.87639942986
34,5.2077588288996294e7,5.022640872900334e7,5.709714908778438e7,5.1977932910331585e7,4.783844832676539e7,4.269817482273145e7,3.8475607481447995e7,3.0179082905601785e7,2.6612553122849658e7,1.7252965074568067e7,6.372333145724036e6,361951.66278183553
35,5.2089193042036414e7,4.988196248959552e7,5.443612453604343e7,5.503851156200129e7,4.881774177955364e7,4.862063472822186e7,3.7355832352685675e7,2.85969750367333e7,2.218017916426546e7,1.522311332112512e7,7.190410038425899e6,350212.2501277492
36,5.21221153669469e7,4.992546531436266e7,5.029305068771252e7,5.330572150896012e7,4.858820684098828e7,4.266402259244186e7,3.3187824523344874e7,3.1836310902750403e7,2.6723470391975984e7,1.2741974716506518e7,5.592536730963511e6,382953.3452660247
37,5.214465003683688e7,5.0037195899105884e7,4.5510722876390636e7,4.2469602511634946e7,4.2452623540405035e7,3.622377582833724e7,3.056848384924966e7,2.4831002231606796e7,1.786447805325199e7,1.2959648247991439e7,3.712494990378577e6,597647.223994086
38,5.21475597665835e7,5.0086073095530376e7,4.7213438407374345e7,4.353687543501416e7,4.413751968617876e7,4.043585300739278e7,3.563141477951746e7,4.366010462577553e7,3.733464674612345e7,2.4470125333054483e7,7.33733119060546e6,384781.16652614844
39,5.215332485236941e7,5.00582055025669e7,4.052528995288977e7,3.814307113933627e7,3.95803953899539e7,3.2076280016156003e7,3.1594249991872385e7,3.3374750830827773e7,3.012248178186042e7,2.0196457105570138e7,5.107115621520631e6,388688.45642583084
40,5.216875535537414e7,5.005794646093916e7,4.414572664897522e7,4.3358116489930145e7,4.509961614775969e7,4.173660132987955e7,4.5255776073917404e7,3.6046774842353515e7,3.8404596589383274e7,2.3571890695472885e7,6.79388637490495e6,359525.95541494235
41,5.218514669800751e7,5.008092803200166e7,5.67789353410162e7,5.192951377794975e7,4.325448752948229e7,4.001294808950764e7,5.1426712569230065e7,4.471733120631169e7,3.176398328422597e7,2.1108103367285743e7,7.181405106085127e6,623742.3488758283
42,5.220130215493712e7,5.00894528661528e7,4.045823295878991e7,4.267908827554318e7,4.393159488087712e7,3.828789646581873e7,2.9300029920135528e7,3.46502039424973e7,3.8641057984875634e7,2.40925069991882e7,7.144164500537098e6,399043.1772308658
43,5.228394489985485e7,5.018679745892626e7,5.120964905843417e7,5.6249815393122084e7,5.041464565091398e7,4.950768410500577e7,5.750693821436307e7,5.760185939504138e7,5.105794773371805e7,1.6707687628289435e7,5.72404107739338e6,386323.9262408472
44,5.237495311159122e7,5.026316954981089e7,4.5748113538053714e7,4.642382502882943e7,4.8232914924263895e7,4.885695995162018e7,4.224475991431254e7,3.3232362805452913e7,2.917288868628311e7,1.750521349513232e7,2.9720083950689137e6,330235.91654296
45,5.2377163852949485e7,5.024145094986845e7,4.538374372017167e7,4.142396581842134e7,4.0049803776662156e7,3.972024478121257e7,3.923004849353053e7,3.876625382351279e7,3.2167914211140037e7,1.9028424636533536e7,7.2068805452101985e6,605652.5821220049
46,5.246793156337776e7,5.038124186563805e7,5.7926882955648884e7,5.75059508389519e7,5.57321033791769e7,4.9303417413378105e7,3.9456727041535586e7,2.9452454987667352e7,2.220875106440334e7,1.5596241384432912e7,5.133767938006951e6,401139.1053930073
47,5.247204405781683e7,5.030182958269529e7,5.1551070349621065e7,4.860984573291244e7,4.591519841641852e7,5.374385112724841e7,4.4510009960093945e7,3.443844391137844e7,2.464385192695129e7,1.3976903459561788e7,6.679615483473691e6,299289.36185537715
48,5.2512210596477285e7,5.028619444751271e7,4.943937380284894e7,5.096567917061688e7,4.803298339812094e7,4.141288182520163e7,5.362994698342854e7,5.395188879566097e7,5.160687526426008e7,3.500068397354302e7,5.596509320374114e6,401890.6728638988
49,5.256268724672347e7,5.028126868527905e7,4.697458835728986e7,5.0458419895911515e7,6.602701522272235e7,6.516515098949838e7,5.760708710409939e7,4.63681954706464e7,3.875573453385766e7,2.8463996727677166e7,6.937832821906575e6,484813.1915207949
50,5.2563793173193276e7,5.0279785949694216e7,4.909724051693122e7,5.229575393187954e7,4.582999664311406e7,6.4046220362002864e7,7.821222582654408e7,5.613866746170986e7,4.7560626783445954e7,2.6797709202783056e7,8.055484956148917e6,616921.7994371896
51,5.256431645754087e7,5.03022391168908e7,5.621237341928771e7,5.420661850621677e7,5.8445720593165755e7,5.057565662698761e7,5.2693244169960365e7,4.258494990480249e7,4.396012670227442e7,2.3755882403283827e7,7.537251787787862e6,472058.4024776277
52,5.256670989148888e7,5.028739856592631e7,6.099507897073152e7,6.843167768529283e7,6.335922832659702e7,5.925259647412364e7,6.87481897139848e7,6.071963114481169e7,6.0968961396745145e7,2.529072037522976e7,7.33595371577358e6,518601.0708518587
53,5.256732964604601e7,5.028829845249973e7,6.13026061112016e7,5.344190227226691e7,5.57100762824491e7,4.916670938896474e7,5.640177636954872e7,4.866844747405285e7,4.847952002349365e7,2.582147344769676e7,7.321220229519449e6,401138.2413372651
54,5.2574855442345105e7,5.029000935734512e7,4.924033786232043e7,5.113250727835373e7,5.583507900115448e7,4.6575067625297785e7,3.757182486556862e7,3.738988220451586e7,3.1904127110420078e7,2.799630245127958e7,6.618081044894645e6,464487.40019907744
55,5.25748554423451e7,5.0296064776919864e7,4.792150751971248e7,5.280605834997371e7,5.022745290136528e7,5.4335253448761284e7,3.938411954647201e7,3.898128812341532e7,2.7124153060511947e7,2.3457303754963398e7,6.967893228948681e6,422016.23477036634
56,5.2574855442345105e7,5.029162032849761e7,4.679418272718373e7,4.7121644381065264e7,5.624170220628606e7,6.437558178306484e7,6.4900050705760926e7,5.394767722328842e7,4.183937313194154e7,2.1327643161196157e7,7.05506719078592e6,476213.3117553212
57,5.258219672791782e7,5.029804064429885e7,4.5600905015788265e7,5.372511543825202e7,5.89319157957342e7,6.371507769330837e7,5.6242484497687444e7,4.556619129071103e7,4.726855443535563e7,2.6721280396638956e7,8.033147969508283e6,631293.99114626
58,5.258219672791782e7,5.358232169880092e7,5.471725641220404e7,5.913068923565237e7,5.4450343785769954e7,5.731865119365716e7,4.826739648547992e7,4.7604130582487896e7,3.2113281609935224e7,2.034633702845886e7,6.8121463142841235e6,299650.24468381645
59,5.258219672791782e7,5.850664866125861e7,6.138562259763498e7,6.072682577318759e7,6.661638266130626e7,6.210555431581831e7,6.795757146128353e7,5.704830696751474e7,4.4350230646634236e7,2.179591824310564e7,6.960527194924609e6,549911.7239317825
60,5.258219672791782e7,5.838485590442816e7,6.0158593875531614e7,5.7394513257637985e7,4.984047998898134e7,5.371236672258015e7,5.3904259965531856e7,4.934417963416532e7,4.342225337418519e7,3.12817831283283e7,8.0485013060873635e6,662149.9277498504
61,5.258219672791782e7,5.893188115618246e7,6.0594788323446974e7,5.8988340461606294e7,5.46781493509496e7,6.44290778138037e7,5.500197901956789e7,4.522082073314066e7,3.833486440150295e7,2.292425487950327e7,6.575478264882182e6,465915.58307962486
62,5.258219672791782e7,6.220775341541788e7,6.0051140532083e7,5.676522981293699e7,6.236603712845959e7,7.612254985995966e7,6.564055428555848e7,6.384056981025249e7,4.624476134561996e7,3.1737919568482064e7,5.336959379130101e6,319230.20614465623
63,5.258219672791782e7,6.290273896287715e7,7.926524612655067e7,7.371941177086332e7,8.313564318756723e7,1.0193555168606019e8,1.036464131020047e8,6.751942596350709e7,6.1596833656435356e7,3.645590023973043e7,8.054707244759168e6,661684.9618796761
64,5.258219672791782e7,6.2242716065616965e7,6.446922919347846e7,6.4936332086466715e7,7.821684998671675e7,7.847640004870448e7,7.942062691813502e7,6.893073580024448e7,5.533036596974644e7,3.0820359876638465e7,7.529101865650411e6,411757.1952418649
65,5.258219672791782e7,6.2557018210000485e7,6.3859708220834464e7,5.765734795169834e7,6.741640982073633e7,8.739211446183154e7,9.026038970653045e7,7.807748452387004e7,4.864642492247166e7,2.6435004875106316e7,7.65999980001237e6,661264.2548644528
66,5.258219672791782e7,6.255710336542652e7,6.35082216966773e7,6.4509222067897424e7,8.251039833603212e7,1.0739599073144034e8,1.15258245078917e8,9.704779784754093e7,5.976438595291293e7,2.61151190069012e7,6.786831464126386e6,293700.48127198627
67,5.258219672791782e7,6.311172514963906e7,6.909435742059839e7,6.889098554763612e7,8.770884751106152e7,8.401147664421684e7,6.1502576542028576e7,7.091962743814054e7,4.138267139927244e7,1.8840751626048934e7,6.580848627139512e6,484171.4216618007
68,5.258219672791782e7,6.313901163600774e7,5.9252712224857256e7,5.955755034098481e7,7.62618366388746e7,7.781932141804543e7,5.500452440203321e7,5.8535439111252904e7,5.472626872761926e7,2.3975620952998955e7,7.513129780981536e6,510503.6169083578
69,5.258219672791782e7,6.3367707827126846e7,6.889118705187698e7,6.837542926652631e7,7.450277013712588e7,8.154101844738275e7,6.6457736917222366e7,6.264426073139757e7,4.591853260333718e7,3.1082492700822335e7,6.830160953246267e6,462203.10103099945
70,5.258219672791782e7,6.346855725734568e7,5.787732484101746e7,7.079536410795143e7,7.07385105323956e7,7.740159003936803e7,7.52081954829236e7,5.132516478049709e7,3.9640260740317464e7,2.0601364270293925e7,5.945771178766498e6,253649.97187563372
71,5.258219672791782e7,6.3643826218178995e7,6.774108956237806e7,6.9561776769292e7,8.50323087836689e7,8.59296564306399e7,9.826844360546629e7,8.122999636637482e7,6.015213407370131e7,2.106718642082534e7,6.924299781971201e6,465444.99832128175
72,5.258219672791782e7,6.3623852793202944e7,6.002247662164245e7,6.626660641595784e7,7.995110816523339e7,7.589704787268487e7,7.068158164482158e7,6.3372988711240575e7,3.758604780340552e7,2.4151588242453985e7,7.8207838570081005e6,394739.9769027892
73,5.258219672791782e7,6.3623405749272995e7,8.467947361581591e7,8.844771546361564e7,1.2319353407681772e8,1.6378073669379753e8,1.5069530569971305e8,1.2880823323860821e8,7.485175430651882e7,2.8076038235814087e7,8.076353642017988e6,655140.5517655921
74,5.258219672791782e7,6.3623405749272995e7,5.942823111223366e7,6.674353632718888e7,8.127925034579949e7,9.861836164664128e7,1.0790310668744177e8,9.808258216445759e7,6.228403526447187e7,2.333289537092433e7,6.833655834979475e6,509812.21274865256
75,5.258219672791782e7,6.36230875970568e7,6.75521388842211e7,7.034223661944957e7,9.069618147780254e7,1.0836811340196288e8,1.3204846350528428e8,1.2038812325158826e8,7.113400986223936e7,3.1208517446149845e7,7.684329296883349e6,659822.9013518576
76,5.258219672791782e7,6.362298436035405e7,8.003197123319998e7,7.479206973578961e7,8.26931108358351e7,1.0722576529440764e8,9.967061630079529e7,1.1036273716071853e8,6.805785159462644e7,2.975375495352316e7,7.15641747204628e6,405424.30566810205
77,5.258219672791782e7,6.362298436035405e7,7.137213527057478e7,8.811252936069207e7,1.056601690804914e8,9.180281280606854e7,9.456758183431095e7,8.95787141152234e7,4.0237566753102854e7,2.6567053391577214e7,6.68288615005126e6,484714.16781363334
78,5.258219672791782e7,6.3465282379564025e7,7.450026788227062e7,9.886536073572119e7,1.3523213993330252e8,1.3321659916642392e8,1.1643987423718753e8,8.6600840257801e7,5.770260805754687e7,3.0294615078079484e7,7.612649633312554e6,464819.7462033966
79,5.258219672791782e7,6.35155380025891e7,6.743854043868703e7,6.189225122507906e7,6.928430740626302e7,7.233601369555372e7,6.601458123910558e7,6.24834075125964e7,3.2436064952353455e7,2.7156795479824487e7,6.865684782200528e6,464606.7553930027
80,5.258219672791782e7,6.3442669626564905e7,7.113669507822251e7,8.392357062377228e7,1.084714468628467e8,1.0462433546664762e8,1.0628177050449952e8,8.675745323416887e7,3.718268333283855e7,3.1148787036085017e7,7.149405337168729e6,657388.7422418126
81,5.258219672791782e7,6.345800604413631e7,7.934940831952879e7,9.105652845683254e7,9.29776622562828e7,1.1083608014053988e8,1.098954429439601e8,9.530790104452662e7,6.2525599178596765e7,2.69324805589376e7,7.9333034168096185e6,638402.3750167537
82,5.258219672791782e7,6.3446597497835994e7,7.697722741668564e7,8.723929652940634e7,9.178001771337944e7,1.1160789925367174e8,1.1282217002778554e8,1.0777693760218284e8,8.724916570762604e7,4.097891003498103e7,7.412058295009425e6,363296.4709503745
83,5.258219672791782e7,6.3280787874479555e7,7.84649573409316e7,7.82748198125099e7,8.978154183984599e7,8.69142473280988e7,9.190192129719612e7,9.65265391761948e7,7.018872447196105e7,3.554418556701416e7,7.743995647182718e6,401160.6531873624
84,5.258219672791782e7,6.323970978727082e7,6.501744387392531e7,6.464588974165736e7,7.290021785829335e7,7.479110763518271e7,7.281933348233107e7,5.680428871300888e7,4.651983729670401e7,2.344453330496405e7,6.772803077007549e6,309738.225088152
85,5.258219672791782e7,6.3173872341270246e7,7.683772363685384e7,8.643399273437668e7,1.2119265218628404e8,1.1558918137093836e8,1.158576087000514e8,9.293872811485988e7,4.618036939917654e7,1.756277493990688e7,7.078386667324773e6,321517.63678508514
86,5.258219672791782e7,6.292715870895394e7,7.650029900854653e7,8.246262524175751e7,8.541351873085281e7,1.1085090151446024e8,9.560536580043212e7,9.599399777164996e7,5.4273752790077634e7,3.502211339960664e7,6.891069976855663e6,477243.74822339095
87,5.258219672791782e7,6.2914073373557985e7,6.478336486893205e7,7.381065557715544e7,9.63476353393406e7,1.0005375637885004e8,7.913065281643611e7,5.7409297923107356e7,5.154235050304018e7,2.6704493675183248e7,6.795879088507473e6,480200.74592121184
88,5.258219672791782e7,6.2778010327860594e7,7.615591465986669e7,7.754633832931946e7,8.257410884914511e7,8.693627822220573e7,8.586500111677164e7,6.031531641146995e7,4.956579104958196e7,2.9759924371190127e7,6.964339144710145e6,415123.06378024176
89,5.258219672791782e7,6.260788863817946e7,5.797734056640506e7,6.506574036417054e7,7.833963872415307e7,8.399897498157057e7,9.872013618894765e7,7.233050128954822e7,5.3621434277841434e7,2.7852828340726927e7,7.599431616237825e6,319579.74217056215
90,5.258219672791782e7,6.261914665319713e7,7.28353563333537e7,7.808253610059105e7,9.004679041613698e7,1.0821522860704398e8,1.1491830903459373e8,9.136290145470263e7,6.124313336629203e7,2.5563113094035044e7,7.079656219852555e6,258096.23588182917
91,5.258219672791782e7,6.2608226986556925e7,6.476332919127183e7,7.301132981526527e7,8.508914206698015e7,8.994165343312806e7,7.36298412170265e7,4.966704151408066e7,3.774019567135419e7,2.0418511652831614e7,7.166903702096468e6,634283.868052269
92,5.258219672791782e7,6.255102113916715e7,7.599464528631705e7,8.175135191409823e7,1.0336687344745857e8,1.1500156478135562e8,1.0629434731717035e8,8.318029910086313e7,3.3032121914154418e7,1.9643821028810814e7,6.849881905346123e6,513059.5368082825
93,5.258219672791782e7,6.225886691199929e7,6.740339884238139e7,7.35731068250211e7,8.116158224621749e7,8.740831040235162e7,1.1014115198422301e8,6.187455152579932e7,5.159457850582619e7,2.609251228604286e7,4.1925703153001154e6,586516.937598278
94,5.258219672791782e7,6.208410648305403e7,6.960303525030872e7,7.332875807120258e7,9.085693474615699e7,9.471610866948697e7,9.572683176617157e7,7.420335031230429e7,5.296126518389329e7,1.6754827475209218e7,6.818619038819164e6,599235.7993869074
95,5.258219672791782e7,6.210070593588605e7,6.459463059330597e7,7.413795885914484e7,9.672327981439033e7,1.201917020054132e8,1.1821178865998822e8,8.239211429360321e7,5.976585173069912e7,2.991137626927632e7,6.9254767292685015e6,661858.1592975708
96,5.258219672791782e7,6.208962414493905e7,8.554479649772531e7,8.380579754244669e7,8.022802118454564e7,9.370688734004769e7,9.768530271379659e7,9.045232329568234e7,6.0905793439702824e7,3.1914696928447466e7,7.429153653099818e6,340883.2306606837
97,5.258219672791782e7,6.190170654163364e7,6.5472526933235146e7,8.194999996834625e7,8.541112984863779e7,1.0580522981570518e8,1.0526603627545592e8,9.241274746527871e7,6.035177354113707e7,1.5745725225796312e7,6.809109557060327e6,464597.21856430353
98,5.258219672791782e7,6.191753022513711e7,6.453558347219042e7,7.511741184128581e7,7.791018308030206e7,8.048473749404263e7,7.062109470431474e7,6.107327263290006e7,3.70241193499455e7,1.8677048866031364e7,5.483778537418454e6,309678.67208273575
99,5.258219672791782e7,6.190149290281159e7,6.7105953106912635e7,7.1865849251721e7,8.45904772143673e7,1.0373522995173478e8,9.110649107377094e7,7.125257246262784e7,4.814680914090469e7,3.044463982969936e7,7.859751234334716e6,392947.97918171994
100,5.258219672791782e7,6.179458621884885e7,7.590190605525696e7,6.608727302135798e7,8.472305230087352e7,8.193137654878223e7,7.29634995562137e7,6.84696780707417e7,5.009710670199381e7,2.4064124946244866e7,5.037009484544834e6,480817.57634566893
101,5.258219672791782e7,6.178687443721746e7,6.919912916313481e7,9.019011539981543e7,1.2694809959986717e8,1.5348399325916058e8,1.4395845487475374e8,1.0308651873008251e8,6.439471909851907e7,2.715426723800664e7,7.938155021814046e6,541716.4538314535
102,5.258219672791782e7,6.154284311785926e7,6.668170076954533e7,9.357844753430267e7,1.001643230954538e8,1.1890610566670832e8,1.4182078416811812e8,1.1341323503700574e8,7.833107116214778e7,4.33517355010927e7,8.078524308311365e6,406064.9909049029
103,5.258219672791782e7,6.153627955635399e7,5.631018165033301e7,5.559554192673594e7,7.085643412462214e7,7.239580819413477e7,6.0974561676308304e7,5.7396330481625825e7,4.415075139130214e7,2.1520654559377283e7,4.8218263525095815e6,423238.2456330636
104,5.258219672791782e7,6.1445444039062135e7,8.43666475177305e7,8.86763905652695e7,8.450062471875858e7,9.072447511238012e7,1.1650236919704774e8,9.74197334444507e7,6.139027908276804e7,3.387379718336551e7,6.770450693016532e6,469647.2448512703
105,5.258219672791782e7,6.141926588276661e7,5.63118003816359e7,5.5436454534565635e7,5.9984579472108826e7,7.422667116850343e7,8.232043173639086e7,8.072648192000058e7,4.759051179363693e7,2.6938383020583022e7,7.23222036724753e6,421326.90335304564
106,5.258219672791782e7,6.138950733289121e7,6.4327944206097506e7,6.258723234345648e7,7.344225798928915e7,1.0071385482251671e8,1.0490164223885158e8,1.0390964970380744e8,6.621557970081437e7,3.9209588201424494e7,8.087059667782081e6,416976.98603719985
107,5.258219672791782e7,6.120825537112172e7,6.673501572624379e7,7.138370258518179e7,8.820015443622157e7,7.424075727880828e7,8.368813383410883e7,7.36893673313279e7,4.935866633014352e7,2.555247773790814e7,7.1749391684169555e6,401135.9629801077
108,5.258219672791782e7,6.120120050001551e7,8.3690733813072e7,1.0167754476726374e8,1.1488892021108735e8,1.386885677364516e8,1.2554744893747804e8,1.1964680999435131e8,6.559230675686285e7,3.0211890318128027e7,3.242440819053256e6,286414.8955504414
109,5.258219672791782e7,6.108417785314509e7,7.178637804386538e7,9.39998038151064e7,1.2437126304393178e8,1.3669914030236724e8,1.387994684414857e8,1.2482479689502342e8,7.590965431235626e7,4.216884199492489e7,8.08846486852195e6,425247.6855438176
110,5.258219672791782e7,6.105081054888885e7,7.409285112133327e7,6.881067846004191e7,7.322466400134306e7,8.771708475239328e7,8.719363366842675e7,6.979210862557708e7,4.5909150933813974e7,3.505699241015748e7,7.880353442133817e6,411457.347765027
111,5.258219672791782e7,6.051824361267415e7,7.261128490836257e7,9.747023896764952e7,1.1030080819912422e8,9.884753767316747e7,8.405754855723822e7,8.818750176397389e7,6.77429642906453e7,3.6027821776282184e7,7.141686407793968e6,408981.18149634625
112,5.258219672791782e7,6.0635507279182345e7,6.5539907621970296e7,7.241282365273684e7,7.673393018894157e7,8.55115321266399e7,1.1039213142101327e8,9.020323056559415e7,8.274623189144877e7,3.3048662278985225e7,7.009429439883453e6,227158.39294549634
