iteration,x1,x2,x3,x4,x5
1415,1.4355980282548494e6,1.1790606298587807e6,863715.3592406987,883207.5089132782,555514.9812785375
1416,1.4355980282548494e6,1.1790606298587807e6,735374.0980013697,478398.61681601533,244863.75434039207
1417,1.4355980282548494e6,1.1790606298587807e6,838579.401785874,476612.43032823614,238137.6483727068
1418,1.4355980282548494e6,1.1790606298587807e6,735367.2349514868,474234.09790299746,235997.39541212763
1419,1.4355980282548494e6,1.1790606298587807e6,735371.302827807,486049.17763116804,235997.1486913394
1420,1.4355877406115413e6,1.1790538795418292e6,863631.3655070171,642462.6219594645,401832.0091535262
1421,1.4355876601743954e6,1.1794458399244794e6,735390.6194004318,547749.6135196898,337884.07249926915
1422,1.4355876601743954e6,1.1794458399244794e6,865341.7780830669,642555.1401319001,401443.6111065722
1423,1.4355876601743954e6,1.1794458399244794e6,734906.8555719233,478210.89729245775,242641.30306784846
1424,1.4355876601743954e6,1.1794458399244794e6,865310.4502571387,511278.21231401374,268019.5239099113
1425,1.4355876601743954e6,1.1794458399244794e6,865300.1476924273,480390.9105616483,242894.9757920223
1426,1.4355876601743954e6,1.1794458399244794e6,838637.5353366227,474234.1062739615,235997.14869133962
1427,1.4355876601743954e6,1.1790543458772937e6,994310.9407351383,579484.9544000681,316156.7303725831
1428,1.4355876601743954e6,1.1794458355739934e6,838637.0327780047,478205.35349505674,242640.53552355233
1429,1.4355876601743954e6,1.17948668254276e6,994393.7119325541,474234.3812986365,235997.3907812503
1430,1.4355876601743954e6,1.1790543461004156e6,863555.8639483711,642463.0973669318,401709.93436888634
1431,1.4355876601743954e6,1.1790543461004156e6,994304.5361630232,525340.2218828099,270364.82766086893
1432,1.4355876601743954e6,1.1794881857794684e6,865676.1237703203,480393.2535043012,238366.86422699934
1433,1.4355876601743954e6,1.1794821449407544e6,1.1595871095532975e6,656097.5078778833,407264.4169367945
1434,1.4355876601743954e6,1.1790543457871482e6,994310.9603467332,474234.38130001636,235997.38494451213
1435,1.4355876601743954e6,1.1794458319820263e6,735409.68083125,478212.47479732503,235997.1486913397
1436,1.4355876601743954e6,1.1794458319820263e6,838636.9275801801,476618.08420501964,238137.64837271007
1437,1.4355876204114351e6,1.1794862554112521e6,865663.915016941,642548.6603076136,421240.92061028595
1438,1.4355876204114351e6,1.1790541331952654e6,863555.8582455672,642442.8262595652,236852.24090836057
1439,1.4355876204114351e6,1.1790541334908726e6,735362.9469545982,478331.7481211169,235996.89643931712
1440,1.4355721092407475e6,1.179473105301953e6,994391.6462402666,1.0319753072035807e6,348903.28279632423
1441,1.4355721092407475e6,1.179049311752122e6,994310.9460283658,579488.2730431864,302008.8957916243
1442,1.4355721092407475e6,1.1790493112713143e6,1.1596137753261747e6,477222.61220328556,235997.14071775886
1443,1.4355721092407475e6,1.1790493112713143e6,735355.1132845845,474234.1062733829,235997.39535992197
1444,1.4355721092407475e6,1.179479560792871e6,865622.0548795026,480393.2518051702,242900.11477070738
1445,1.4355721092407475e6,1.179479560792871e6,735417.342205816,478212.4585093366,235997.14869133738
1446,1.4355721092407475e6,1.179479560792871e6,1.1573569262034486e6,626843.5266745434,236849.76420049544
1447,1.4355721092407475e6,1.1790493117366943e6,863556.2209444782,474234.09790306614,235997.14869133945
1448,1.4355721092407475e6,1.179430297863808e6,865238.7941254848,642525.4188759535,400677.82008563436
1449,1.4355721092407475e6,1.179439654175988e6,994392.9800746695,525420.7949033024,241034.6208371868
1450,1.4355721092407475e6,1.1794396558622112e6,838631.5814116895,478204.96807196643,242640.53554285003
1451,1.4355721092407475e6,1.1794396558622112e6,1.1587345309689618e6,627949.4357212543,388644.9925337479
1452,1.4355721092407475e6,1.1794396556884295e6,735389.8759658646,547748.6345036766,235996.88670171858
1453,1.4355721092407475e6,1.1794396608288237e6,838637.0654003306,474234.10627322865,235997.14869133965
1454,1.4355721092407475e6,1.1794396608288237e6,865309.6495955025,642530.4482535439,236805.5271628634
1455,1.4355721092407475e6,1.1794396556884295e6,865277.7472476251,480392.2499908904,242897.8347950303
1456,1.4355721092407475e6,1.1790490829604156e6,735362.0646061846,547684.2185730472,337770.0616513132
1457,1.4355721092407475e6,1.1790490830630288e6,994307.070347769,525361.8127891885,289089.91802134475
1458,1.4355721092407475e6,1.1790490828572602e6,838586.8542526818,474234.10627329285,235997.07269040664
1459,1.4355721092407475e6,1.1794788750576426e6,735394.8095186322,478333.0379644929,235996.89855149947
1460,1.4355717075752218e6,1.1794784723278717e6,994390.8613496888,578607.2037080415,245220.06760074105
1461,1.435571388681735e6,1.1792443353243917e6,994353.1876627405,525365.5651810764,241026.11136187753
1462,1.435571388681735e6,1.1790490569415833e6,735365.286412762,486077.63411474007,235997.14869133945
1463,1.435571388681735e6,1.17943959548998e6,865297.4791045844,883357.2605980092,555514.9812785384
1464,1.435571388681735e6,1.1792443353243917e6,838813.1524227666,662747.9679796512,236212.91146811773
1465,1.435571388681735e6,1.1790490569415833e6,994306.6100057218,525345.5322219906,316470.4863172772
1466,1.435571388681735e6,1.1794805367413354e6,735391.8770617,474234.1062733997,235997.40084215676
1467,1.435571388681735e6,1.179049056557097e6,994307.4419592012,579436.2909153523,332988.6657860703
1468,1.435571388681735e6,1.1794395907932424e6,865309.3140230805,883218.5444304782,555515.0623817438
1469,1.435571388681735e6,1.1794301769607365e6,735397.265778655,478320.334746565,235996.89851699743
1470,1.435571388681735e6,1.1794301769607365e6,865253.3918418275,642527.6034337332,421232.7060363327
1471,1.435571388681735e6,1.179439477877118e6,735399.9261032486,478212.56572746654,238869.65763604245
1472,1.435571388681735e6,1.1790490596265115e6,994307.446667871,474234.3813285177,235997.1486913393
1473,1.435571388681735e6,1.1794394866156946e6,735438.644011685,478436.62306246394,235996.69943050397
1474,1.435571388681735e6,1.179049059600123e6,1.163886120647506e6,632157.734534655,304772.19270622806
1475,1.435571388681735e6,1.179485856090067e6,994389.0179094002,525382.118675562,241034.6093382965
1476,1.435571388681735e6,1.179485856090067e6,994389.0648473706,836581.9282647592,555515.0073548667
1477,1.435571388681735e6,1.179485856090067e6,865663.851702726,512938.261560682,235996.86192635333
1478,1.435571388681735e6,1.179485856090067e6,735397.0655742262,478313.26774514036,244708.37777543796
1479,Inf,Inf,Inf,Inf,Inf
1480,Inf,Inf,Inf,Inf,Inf
1481,Inf,Inf,Inf,Inf,Inf
1482,Inf,Inf,Inf,Inf,Inf
1483,Inf,Inf,Inf,Inf,Inf
1484,Inf,Inf,Inf,Inf,Inf
1485,Inf,Inf,Inf,Inf,Inf
1486,Inf,Inf,Inf,Inf,Inf
1487,Inf,Inf,Inf,Inf,Inf
1488,Inf,Inf,Inf,Inf,Inf
1489,Inf,Inf,Inf,Inf,Inf
1490,Inf,Inf,Inf,Inf,Inf
1491,Inf,Inf,Inf,Inf,Inf
1492,Inf,Inf,Inf,Inf,Inf
1493,Inf,Inf,Inf,Inf,Inf
1494,Inf,Inf,Inf,Inf,Inf
1495,Inf,Inf,Inf,Inf,Inf
1496,Inf,Inf,Inf,Inf,Inf
1497,Inf,Inf,Inf,Inf,Inf
1498,Inf,Inf,Inf,Inf,Inf
1499,Inf,Inf,Inf,Inf,Inf
1500,Inf,Inf,Inf,Inf,Inf
1501,Inf,Inf,Inf,Inf,Inf
1502,Inf,Inf,Inf,Inf,Inf
1503,Inf,Inf,Inf,Inf,Inf
1504,Inf,Inf,Inf,Inf,Inf
1505,Inf,Inf,Inf,Inf,Inf
1506,Inf,Inf,Inf,Inf,Inf
1507,Inf,Inf,Inf,Inf,Inf
1508,Inf,Inf,Inf,Inf,Inf
1509,Inf,Inf,Inf,Inf,Inf
1510,Inf,Inf,Inf,Inf,Inf
1511,Inf,Inf,Inf,Inf,Inf
1512,Inf,Inf,Inf,Inf,Inf
1513,Inf,Inf,Inf,Inf,Inf
1514,Inf,Inf,Inf,Inf,Inf
1515,Inf,Inf,Inf,Inf,Inf
1516,Inf,Inf,Inf,Inf,Inf
1517,Inf,Inf,Inf,Inf,Inf
1518,Inf,Inf,Inf,Inf,Inf
1519,Inf,Inf,Inf,Inf,Inf
1520,Inf,Inf,Inf,Inf,Inf
1521,Inf,Inf,Inf,Inf,Inf
1522,Inf,Inf,Inf,Inf,Inf
1523,Inf,Inf,Inf,Inf,Inf
1524,Inf,Inf,Inf,Inf,Inf
1525,Inf,Inf,Inf,Inf,Inf
1526,Inf,Inf,Inf,Inf,Inf
1527,Inf,Inf,Inf,Inf,Inf
1528,Inf,Inf,Inf,Inf,Inf
1529,Inf,Inf,Inf,Inf,Inf
1530,Inf,Inf,Inf,Inf,Inf
1531,Inf,Inf,Inf,Inf,Inf
1532,Inf,Inf,Inf,Inf,Inf
1533,Inf,Inf,Inf,Inf,Inf
1534,Inf,Inf,Inf,Inf,Inf
1535,Inf,Inf,Inf,Inf,Inf
1536,Inf,Inf,Inf,Inf,Inf
1537,Inf,Inf,Inf,Inf,Inf
1538,Inf,Inf,Inf,Inf,Inf
1539,Inf,Inf,Inf,Inf,Inf
1540,Inf,Inf,Inf,Inf,Inf
1541,Inf,Inf,Inf,Inf,Inf
1542,Inf,Inf,Inf,Inf,Inf
1543,Inf,Inf,Inf,Inf,Inf
1544,Inf,Inf,Inf,Inf,Inf
1545,Inf,Inf,Inf,Inf,Inf
1546,Inf,Inf,Inf,Inf,Inf
1547,Inf,Inf,Inf,Inf,Inf
1548,Inf,Inf,Inf,Inf,Inf
1549,Inf,Inf,Inf,Inf,Inf
1550,Inf,Inf,Inf,Inf,Inf
1551,Inf,Inf,Inf,Inf,Inf
1552,Inf,Inf,Inf,Inf,Inf
1553,Inf,Inf,Inf,Inf,Inf
1554,Inf,Inf,Inf,Inf,Inf
1555,Inf,Inf,Inf,Inf,Inf
1556,Inf,Inf,Inf,Inf,Inf
1557,Inf,Inf,Inf,Inf,Inf
1558,Inf,Inf,Inf,Inf,Inf
1559,Inf,Inf,Inf,Inf,Inf
1560,Inf,Inf,Inf,Inf,Inf
1561,Inf,Inf,Inf,Inf,Inf
1562,Inf,Inf,Inf,Inf,Inf
1563,Inf,Inf,Inf,Inf,Inf
1564,Inf,Inf,Inf,Inf,Inf
1565,Inf,Inf,Inf,Inf,Inf
1566,Inf,Inf,Inf,Inf,Inf
1567,Inf,Inf,Inf,Inf,Inf
1568,Inf,Inf,Inf,Inf,Inf
1569,Inf,Inf,Inf,Inf,Inf
1570,Inf,Inf,Inf,Inf,Inf
1571,Inf,Inf,Inf,Inf,Inf
1572,Inf,Inf,Inf,Inf,Inf
1573,Inf,Inf,Inf,Inf,Inf
1574,Inf,Inf,Inf,Inf,Inf
1575,Inf,Inf,Inf,Inf,Inf
1576,Inf,Inf,Inf,Inf,Inf
1577,Inf,Inf,Inf,Inf,Inf
1578,Inf,Inf,Inf,Inf,Inf
1579,Inf,Inf,Inf,Inf,Inf
1580,Inf,Inf,Inf,Inf,Inf
1581,Inf,Inf,Inf,Inf,Inf
1582,Inf,Inf,Inf,Inf,Inf
1583,Inf,Inf,Inf,Inf,Inf
1584,Inf,Inf,Inf,Inf,Inf
1585,Inf,Inf,Inf,Inf,Inf
1586,Inf,Inf,Inf,Inf,Inf
1587,Inf,Inf,Inf,Inf,Inf
1588,Inf,Inf,Inf,Inf,Inf
1589,Inf,Inf,Inf,Inf,Inf
1590,Inf,Inf,Inf,Inf,Inf
1591,Inf,Inf,Inf,Inf,Inf
1592,Inf,Inf,Inf,Inf,Inf
1593,Inf,Inf,Inf,Inf,Inf
1594,Inf,Inf,Inf,Inf,Inf
1595,Inf,Inf,Inf,Inf,Inf
1596,Inf,Inf,Inf,Inf,Inf
1597,Inf,Inf,Inf,Inf,Inf
1598,Inf,Inf,Inf,Inf,Inf
1599,Inf,Inf,Inf,Inf,Inf
1600,Inf,Inf,Inf,Inf,Inf
1601,Inf,Inf,Inf,Inf,Inf
1602,Inf,Inf,Inf,Inf,Inf
1603,Inf,Inf,Inf,Inf,Inf
1604,Inf,Inf,Inf,Inf,Inf
1605,Inf,Inf,Inf,Inf,Inf
1606,Inf,Inf,Inf,Inf,Inf
1607,Inf,Inf,Inf,Inf,Inf
1608,Inf,Inf,Inf,Inf,Inf
1609,Inf,Inf,Inf,Inf,Inf
1610,Inf,Inf,Inf,Inf,Inf
1611,Inf,Inf,Inf,Inf,Inf
1612,Inf,Inf,Inf,Inf,Inf
1613,Inf,Inf,Inf,Inf,Inf
1614,Inf,Inf,Inf,Inf,Inf
1615,Inf,Inf,Inf,Inf,Inf
1616,Inf,Inf,Inf,Inf,Inf
1617,Inf,Inf,Inf,Inf,Inf
1618,Inf,Inf,Inf,Inf,Inf
1619,Inf,Inf,Inf,Inf,Inf
1620,Inf,Inf,Inf,Inf,Inf
1621,Inf,Inf,Inf,Inf,Inf
1622,Inf,Inf,Inf,Inf,Inf
1623,Inf,Inf,Inf,Inf,Inf
1624,Inf,Inf,Inf,Inf,Inf
1625,Inf,Inf,Inf,Inf,Inf
1626,Inf,Inf,Inf,Inf,Inf
1627,Inf,Inf,Inf,Inf,Inf
1628,Inf,Inf,Inf,Inf,Inf
1629,Inf,Inf,Inf,Inf,Inf
1630,Inf,Inf,Inf,Inf,Inf
1631,Inf,Inf,Inf,Inf,Inf
1632,Inf,Inf,Inf,Inf,Inf
1633,Inf,Inf,Inf,Inf,Inf
1634,Inf,Inf,Inf,Inf,Inf
1635,Inf,Inf,Inf,Inf,Inf
1636,Inf,Inf,Inf,Inf,Inf
1637,Inf,Inf,Inf,Inf,Inf
1638,Inf,Inf,Inf,Inf,Inf
1639,Inf,Inf,Inf,Inf,Inf
1640,Inf,Inf,Inf,Inf,Inf
1641,Inf,Inf,Inf,Inf,Inf
1642,Inf,Inf,Inf,Inf,Inf
1643,Inf,Inf,Inf,Inf,Inf
1644,Inf,Inf,Inf,Inf,Inf
1645,Inf,Inf,Inf,Inf,Inf
1646,Inf,Inf,Inf,Inf,Inf
1647,Inf,Inf,Inf,Inf,Inf
1648,Inf,Inf,Inf,Inf,Inf
1649,Inf,Inf,Inf,Inf,Inf
1650,Inf,Inf,Inf,Inf,Inf
1651,Inf,Inf,Inf,Inf,Inf
1652,Inf,Inf,Inf,Inf,Inf
1653,Inf,Inf,Inf,Inf,Inf
1654,Inf,Inf,Inf,Inf,Inf
1655,Inf,Inf,Inf,Inf,Inf
1656,Inf,Inf,Inf,Inf,Inf
1657,Inf,Inf,Inf,Inf,Inf
1658,Inf,Inf,Inf,Inf,Inf
1659,Inf,Inf,Inf,Inf,Inf
1660,Inf,Inf,Inf,Inf,Inf
1661,Inf,Inf,Inf,Inf,Inf
1662,Inf,Inf,Inf,Inf,Inf
1663,Inf,Inf,Inf,Inf,Inf
1664,Inf,Inf,Inf,Inf,Inf
1665,Inf,Inf,Inf,Inf,Inf
1666,Inf,Inf,Inf,Inf,Inf
1667,Inf,Inf,Inf,Inf,Inf
1668,Inf,Inf,Inf,Inf,Inf
1669,Inf,Inf,Inf,Inf,Inf
1670,Inf,Inf,Inf,Inf,Inf
1671,Inf,Inf,Inf,Inf,Inf
1672,Inf,Inf,Inf,Inf,Inf
1673,Inf,Inf,Inf,Inf,Inf
1674,Inf,Inf,Inf,Inf,Inf
1675,Inf,Inf,Inf,Inf,Inf
1676,Inf,Inf,Inf,Inf,Inf
1677,Inf,Inf,Inf,Inf,Inf
1678,Inf,Inf,Inf,Inf,Inf
1679,Inf,Inf,Inf,Inf,Inf
1680,Inf,Inf,Inf,Inf,Inf
1681,Inf,Inf,Inf,Inf,Inf
1682,Inf,Inf,Inf,Inf,Inf
1683,Inf,Inf,Inf,Inf,Inf
1684,Inf,Inf,Inf,Inf,Inf
1685,Inf,Inf,Inf,Inf,Inf
1686,Inf,Inf,Inf,Inf,Inf
1687,Inf,Inf,Inf,Inf,Inf
1688,Inf,Inf,Inf,Inf,Inf
1689,Inf,Inf,Inf,Inf,Inf
1690,Inf,Inf,Inf,Inf,Inf
1691,Inf,Inf,Inf,Inf,Inf
1692,Inf,Inf,Inf,Inf,Inf
1693,Inf,Inf,Inf,Inf,Inf
1694,Inf,Inf,Inf,Inf,Inf
1695,Inf,Inf,Inf,Inf,Inf
1696,Inf,Inf,Inf,Inf,Inf
1697,Inf,Inf,Inf,Inf,Inf
1698,Inf,Inf,Inf,Inf,Inf
1699,Inf,Inf,Inf,Inf,Inf
1700,Inf,Inf,Inf,Inf,Inf
1701,Inf,Inf,Inf,Inf,Inf
1702,Inf,Inf,Inf,Inf,Inf
1703,Inf,Inf,Inf,Inf,Inf
1704,Inf,Inf,Inf,Inf,Inf
1705,Inf,Inf,Inf,Inf,Inf
1706,Inf,Inf,Inf,Inf,Inf
1707,Inf,Inf,Inf,Inf,Inf
1708,Inf,Inf,Inf,Inf,Inf
1709,Inf,Inf,Inf,Inf,Inf
1710,Inf,Inf,Inf,Inf,Inf
1711,Inf,Inf,Inf,Inf,Inf
1712,Inf,Inf,Inf,Inf,Inf
1713,Inf,Inf,Inf,Inf,Inf
1714,Inf,Inf,Inf,Inf,Inf
1715,Inf,Inf,Inf,Inf,Inf
1716,Inf,Inf,Inf,Inf,Inf
1717,Inf,Inf,Inf,Inf,Inf
1718,Inf,Inf,Inf,Inf,Inf
1719,Inf,Inf,Inf,Inf,Inf
1720,Inf,Inf,Inf,Inf,Inf
1721,Inf,Inf,Inf,Inf,Inf
1722,Inf,Inf,Inf,Inf,Inf
1723,Inf,Inf,Inf,Inf,Inf
1724,Inf,Inf,Inf,Inf,Inf
1725,Inf,Inf,Inf,Inf,Inf
1726,Inf,Inf,Inf,Inf,Inf
1727,Inf,Inf,Inf,Inf,Inf
1728,Inf,Inf,Inf,Inf,Inf
1729,Inf,Inf,Inf,Inf,Inf
1730,Inf,Inf,Inf,Inf,Inf
1731,Inf,Inf,Inf,Inf,Inf
1732,Inf,Inf,Inf,Inf,Inf
1733,Inf,Inf,Inf,Inf,Inf
1734,Inf,Inf,Inf,Inf,Inf
1735,Inf,Inf,Inf,Inf,Inf
1736,Inf,Inf,Inf,Inf,Inf
1737,Inf,Inf,Inf,Inf,Inf
1738,Inf,Inf,Inf,Inf,Inf
1739,Inf,Inf,Inf,Inf,Inf
1740,Inf,Inf,Inf,Inf,Inf
1741,Inf,Inf,Inf,Inf,Inf
1742,Inf,Inf,Inf,Inf,Inf
1743,Inf,Inf,Inf,Inf,Inf
1744,Inf,Inf,Inf,Inf,Inf
1745,Inf,Inf,Inf,Inf,Inf
1746,Inf,Inf,Inf,Inf,Inf
1747,Inf,Inf,Inf,Inf,Inf
1748,Inf,Inf,Inf,Inf,Inf
1749,Inf,Inf,Inf,Inf,Inf
1750,Inf,Inf,Inf,Inf,Inf
1751,Inf,Inf,Inf,Inf,Inf
1752,Inf,Inf,Inf,Inf,Inf
1753,Inf,Inf,Inf,Inf,Inf
1754,Inf,Inf,Inf,Inf,Inf
1755,Inf,Inf,Inf,Inf,Inf
1756,Inf,Inf,Inf,Inf,Inf
1757,Inf,Inf,Inf,Inf,Inf
1758,Inf,Inf,Inf,Inf,Inf
1759,Inf,Inf,Inf,Inf,Inf
1760,Inf,Inf,Inf,Inf,Inf
1761,Inf,Inf,Inf,Inf,Inf
1762,Inf,Inf,Inf,Inf,Inf
1763,Inf,Inf,Inf,Inf,Inf
1764,Inf,Inf,Inf,Inf,Inf
1765,Inf,Inf,Inf,Inf,Inf
1766,Inf,Inf,Inf,Inf,Inf
1767,Inf,Inf,Inf,Inf,Inf
1768,Inf,Inf,Inf,Inf,Inf
1769,Inf,Inf,Inf,Inf,Inf
1770,Inf,Inf,Inf,Inf,Inf
1771,Inf,Inf,Inf,Inf,Inf
1772,Inf,Inf,Inf,Inf,Inf
1773,Inf,Inf,Inf,Inf,Inf
1774,Inf,Inf,Inf,Inf,Inf
1775,Inf,Inf,Inf,Inf,Inf
1776,Inf,Inf,Inf,Inf,Inf
1777,Inf,Inf,Inf,Inf,Inf
1778,Inf,Inf,Inf,Inf,Inf
1779,Inf,Inf,Inf,Inf,Inf
1780,Inf,Inf,Inf,Inf,Inf
1781,Inf,Inf,Inf,Inf,Inf
1782,Inf,Inf,Inf,Inf,Inf
1783,Inf,Inf,Inf,Inf,Inf
1784,Inf,Inf,Inf,Inf,Inf
1785,Inf,Inf,Inf,Inf,Inf
1786,Inf,Inf,Inf,Inf,Inf
1787,Inf,Inf,Inf,Inf,Inf
1788,Inf,Inf,Inf,Inf,Inf
1789,Inf,Inf,Inf,Inf,Inf
1790,Inf,Inf,Inf,Inf,Inf
1791,Inf,Inf,Inf,Inf,Inf
1792,Inf,Inf,Inf,Inf,Inf
1793,Inf,Inf,Inf,Inf,Inf
1794,Inf,Inf,Inf,Inf,Inf
1795,Inf,Inf,Inf,Inf,Inf
1796,Inf,Inf,Inf,Inf,Inf
1797,Inf,Inf,Inf,Inf,Inf
1798,Inf,Inf,Inf,Inf,Inf
1799,Inf,Inf,Inf,Inf,Inf
1800,Inf,Inf,Inf,Inf,Inf
1801,Inf,Inf,Inf,Inf,Inf
1802,Inf,Inf,Inf,Inf,Inf
1803,Inf,Inf,Inf,Inf,Inf
1804,Inf,Inf,Inf,Inf,Inf
1805,Inf,Inf,Inf,Inf,Inf
1806,Inf,Inf,Inf,Inf,Inf
1807,Inf,Inf,Inf,Inf,Inf
1808,Inf,Inf,Inf,Inf,Inf
1809,Inf,Inf,Inf,Inf,Inf
1810,Inf,Inf,Inf,Inf,Inf
1811,Inf,Inf,Inf,Inf,Inf
1812,Inf,Inf,Inf,Inf,Inf
1813,Inf,Inf,Inf,Inf,Inf
1814,Inf,Inf,Inf,Inf,Inf
1815,Inf,Inf,Inf,Inf,Inf
1816,Inf,Inf,Inf,Inf,Inf
1817,Inf,Inf,Inf,Inf,Inf
1818,Inf,Inf,Inf,Inf,Inf
1819,Inf,Inf,Inf,Inf,Inf
1820,Inf,Inf,Inf,Inf,Inf
1821,Inf,Inf,Inf,Inf,Inf
1822,Inf,Inf,Inf,Inf,Inf
1823,Inf,Inf,Inf,Inf,Inf
1824,Inf,Inf,Inf,Inf,Inf
1825,Inf,Inf,Inf,Inf,Inf
1826,Inf,Inf,Inf,Inf,Inf
1827,Inf,Inf,Inf,Inf,Inf
1828,Inf,Inf,Inf,Inf,Inf
1829,Inf,Inf,Inf,Inf,Inf
1830,Inf,Inf,Inf,Inf,Inf
1831,Inf,Inf,Inf,Inf,Inf
1832,Inf,Inf,Inf,Inf,Inf
1833,Inf,Inf,Inf,Inf,Inf
1834,Inf,Inf,Inf,Inf,Inf
1835,Inf,Inf,Inf,Inf,Inf
1836,Inf,Inf,Inf,Inf,Inf
1837,Inf,Inf,Inf,Inf,Inf
1838,Inf,Inf,Inf,Inf,Inf
1839,Inf,Inf,Inf,Inf,Inf
1840,Inf,Inf,Inf,Inf,Inf
1841,Inf,Inf,Inf,Inf,Inf
1842,Inf,Inf,Inf,Inf,Inf
1843,Inf,Inf,Inf,Inf,Inf
1844,Inf,Inf,Inf,Inf,Inf
1845,Inf,Inf,Inf,Inf,Inf
1846,Inf,Inf,Inf,Inf,Inf
1847,Inf,Inf,Inf,Inf,Inf
1848,Inf,Inf,Inf,Inf,Inf
1849,Inf,Inf,Inf,Inf,Inf
1850,Inf,Inf,Inf,Inf,Inf
1851,Inf,Inf,Inf,Inf,Inf
1852,Inf,Inf,Inf,Inf,Inf
1853,Inf,Inf,Inf,Inf,Inf
1854,Inf,Inf,Inf,Inf,Inf
1855,Inf,Inf,Inf,Inf,Inf
1856,Inf,Inf,Inf,Inf,Inf
1857,Inf,Inf,Inf,Inf,Inf
1858,Inf,Inf,Inf,Inf,Inf
1859,Inf,Inf,Inf,Inf,Inf
1860,Inf,Inf,Inf,Inf,Inf
1861,Inf,Inf,Inf,Inf,Inf
1862,Inf,Inf,Inf,Inf,Inf
1863,Inf,Inf,Inf,Inf,Inf
1864,Inf,Inf,Inf,Inf,Inf
1865,Inf,Inf,Inf,Inf,Inf
1866,Inf,Inf,Inf,Inf,Inf
1867,Inf,Inf,Inf,Inf,Inf
1868,Inf,Inf,Inf,Inf,Inf
1869,Inf,Inf,Inf,Inf,Inf
1870,Inf,Inf,Inf,Inf,Inf
1871,Inf,Inf,Inf,Inf,Inf
1872,Inf,Inf,Inf,Inf,Inf
1873,Inf,Inf,Inf,Inf,Inf
1874,Inf,Inf,Inf,Inf,Inf
1875,Inf,Inf,Inf,Inf,Inf
1876,Inf,Inf,Inf,Inf,Inf
1877,Inf,Inf,Inf,Inf,Inf
1878,Inf,Inf,Inf,Inf,Inf
1879,Inf,Inf,Inf,Inf,Inf
1880,Inf,Inf,Inf,Inf,Inf
1881,Inf,Inf,Inf,Inf,Inf
1882,Inf,Inf,Inf,Inf,Inf
1883,Inf,Inf,Inf,Inf,Inf
1884,Inf,Inf,Inf,Inf,Inf
1885,Inf,Inf,Inf,Inf,Inf
1886,Inf,Inf,Inf,Inf,Inf
1887,Inf,Inf,Inf,Inf,Inf
1888,Inf,Inf,Inf,Inf,Inf
1889,Inf,Inf,Inf,Inf,Inf
1890,Inf,Inf,Inf,Inf,Inf
1891,Inf,Inf,Inf,Inf,Inf
1892,Inf,Inf,Inf,Inf,Inf
1893,Inf,Inf,Inf,Inf,Inf
1894,Inf,Inf,Inf,Inf,Inf
1895,Inf,Inf,Inf,Inf,Inf
1896,Inf,Inf,Inf,Inf,Inf
1897,Inf,Inf,Inf,Inf,Inf
1898,Inf,Inf,Inf,Inf,Inf
1899,Inf,Inf,Inf,Inf,Inf
1900,Inf,Inf,Inf,Inf,Inf
1901,Inf,Inf,Inf,Inf,Inf
1902,Inf,Inf,Inf,Inf,Inf
1903,Inf,Inf,Inf,Inf,Inf
1904,Inf,Inf,Inf,Inf,Inf
1905,Inf,Inf,Inf,Inf,Inf
1906,Inf,Inf,Inf,Inf,Inf
1907,Inf,Inf,Inf,Inf,Inf
1908,Inf,Inf,Inf,Inf,Inf
1909,Inf,Inf,Inf,Inf,Inf
1910,Inf,Inf,Inf,Inf,Inf
1911,Inf,Inf,Inf,Inf,Inf
1912,Inf,Inf,Inf,Inf,Inf
1913,Inf,Inf,Inf,Inf,Inf
1914,Inf,Inf,Inf,Inf,Inf
1915,Inf,Inf,Inf,Inf,Inf
1916,Inf,Inf,Inf,Inf,Inf
1917,Inf,Inf,Inf,Inf,Inf
1918,Inf,Inf,Inf,Inf,Inf
1919,Inf,Inf,Inf,Inf,Inf
1920,Inf,Inf,Inf,Inf,Inf
1921,Inf,Inf,Inf,Inf,Inf
1922,Inf,Inf,Inf,Inf,Inf
1923,Inf,Inf,Inf,Inf,Inf
1924,Inf,Inf,Inf,Inf,Inf
1925,Inf,Inf,Inf,Inf,Inf
1926,Inf,Inf,Inf,Inf,Inf
1927,Inf,Inf,Inf,Inf,Inf
1928,Inf,Inf,Inf,Inf,Inf
1929,Inf,Inf,Inf,Inf,Inf
1930,Inf,Inf,Inf,Inf,Inf
1931,Inf,Inf,Inf,Inf,Inf
1932,Inf,Inf,Inf,Inf,Inf
1933,Inf,Inf,Inf,Inf,Inf
1934,Inf,Inf,Inf,Inf,Inf
1935,Inf,Inf,Inf,Inf,Inf
1936,Inf,Inf,Inf,Inf,Inf
1937,Inf,Inf,Inf,Inf,Inf
1938,Inf,Inf,Inf,Inf,Inf
1939,Inf,Inf,Inf,Inf,Inf
1940,Inf,Inf,Inf,Inf,Inf
1941,Inf,Inf,Inf,Inf,Inf
1942,Inf,Inf,Inf,Inf,Inf
1943,Inf,Inf,Inf,Inf,Inf
1944,Inf,Inf,Inf,Inf,Inf
1945,Inf,Inf,Inf,Inf,Inf
1946,Inf,Inf,Inf,Inf,Inf
1947,Inf,Inf,Inf,Inf,Inf
1948,Inf,Inf,Inf,Inf,Inf
1949,Inf,Inf,Inf,Inf,Inf
1950,Inf,Inf,Inf,Inf,Inf
