iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
33,5.908367989700847e7,6.882635392976531e7,5.6705417840957075e7,5.369072174216782e7,5.011672362879014e7,4.849436918546222e7,3.903293128099573e7,3.364230222146301e7,3.1379521035930753e7,2.199554543102049e7,6.531303135925508e6,253650.9284579074
34,5.906923330826422e7,6.887081213045123e7,1.0176748150679582e8,6.1923131131357744e7,5.249187676428878e7,4.485469424824041e7,3.93629810114698e7,3.1223787135958403e7,2.543022366948864e7,1.9236095694075655e7,6.20452579301976e6,220921.3959388101
35,5.906831735058968e7,6.887081213045123e7,9.660623368193507e7,8.078480111214978e7,6.060606407606357e7,5.560623474979049e7,4.1052169440191105e7,3.035797981849824e7,2.11340404229014e7,1.611043426759085e7,6.977586983349641e6,260862.45471975536
36,5.906701865051207e7,6.88733876034298e7,6.4849390013848245e7,7.367640247777066e7,5.424236153764634e7,4.641149377191877e7,3.7363003937787354e7,2.9757058399335727e7,2.1926266170323744e7,1.5059548903572518e7,7.5469894076354485e6,416674.37567943666
37,5.906588442428073e7,6.887754462299559e7,5.2412416130369976e7,5.38481951817909e7,5.068182671668847e7,4.1345856374070734e7,3.4545200585452914e7,2.7010424190109625e7,1.9028882715987302e7,1.5851852311608149e7,5.626772423042668e6,666932.2713997535
38,5.900429204571433e7,6.877009537409303e7,6.859663362815559e7,5.081227168025989e7,4.995454801182991e7,4.553478025459799e7,3.920785272761612e7,3.3566164753515914e7,2.603357197951182e7,1.7847178887748394e7,7.546532785864426e6,356658.47477525065
39,5.900085892692982e7,6.87525753313699e7,4.7940333274182074e7,4.770853436393833e7,4.511610344285272e7,3.858753149035169e7,3.467683585732715e7,3.3244086150825493e7,2.5834137318405844e7,1.902498832028505e7,4.722049555442248e6,401864.06872351986
40,5.898962004311903e7,6.852577717034534e7,5.260125307581674e7,4.804910732381807e7,4.8849772245367944e7,4.481374461550927e7,4.4197688308586776e7,3.3465950101418287e7,3.1440752382020585e7,2.121760335647493e7,6.975012631146445e6,415239.0562195091
41,5.898920991900942e7,6.851677413469183e7,1.0148826205340719e8,7.294942454250202e7,5.462665022914025e7,4.826794583744821e7,4.3451366888642356e7,3.671663743754965e7,2.680518953276185e7,2.2326507542072944e7,6.53128244602941e6,547868.1767958043
42,5.898732485726744e7,6.850402309634903e7,4.859902266252796e7,4.9503432159006834e7,4.781481090824324e7,4.116356439274594e7,3.2298802705110967e7,2.899998755732902e7,2.9346199406125955e7,2.896680130814509e7,7.792793812962648e6,402202.15893800044
43,5.8985828639025874e7,6.850274089903164e7,6.796686014116985e7,7.85842255280146e7,5.48638438943401e7,5.2762098960526615e7,4.365446199014817e7,4.2039506966100395e7,3.40440681771771e7,1.929990875666274e7,5.874084221558049e6,276968.12995497696
44,5.897407478055501e7,6.851236619044557e7,5.153891794224491e7,5.220514566663504e7,5.2763943005949035e7,4.573239987520601e7,3.2218694280972406e7,2.456144725860019e7,2.0940325973297287e7,1.5657692756035812e7,4.313685262395591e6,303617.95877363347
45,5.897348441633241e7,6.896978915174103e7,5.312425618519105e7,4.638374411199638e7,4.353762662925671e7,3.688845583953452e7,3.237447692289135e7,3.02889195410908e7,2.3315525468661454e7,1.7614947176407393e7,7.182163644142476e6,639050.5976122913
46,5.895132083305114e7,7.378387401978451e7,1.1092525782000428e8,9.686683928730339e7,7.240024288056806e7,5.683731520060468e7,4.478451122286165e7,2.957699394121231e7,2.35619484662721e7,1.943749460017834e7,7.247420546652469e6,401395.71930782875
47,5.8939977751471385e7,7.178301525663742e7,7.551583106073731e7,5.717460046739629e7,5.126124166401693e7,4.7082236486961305e7,3.823984803766438e7,3.0881642038607717e7,2.1478720434450634e7,1.5340589517973995e7,6.581636714103602e6,225654.75561294082
48,5.875529015617207e7,7.152685475010136e7,7.115898557149574e7,6.3849574831913024e7,5.5835101705308914e7,4.642425818039462e7,4.001855630837853e7,3.890248934822258e7,3.540093508572278e7,3.4358145412854e7,7.461629670608624e6,401299.6132584711
49,5.871395783623244e7,7.360488087265229e7,5.831184968893394e7,6.475327250582889e7,5.9967712729348004e7,5.553354566389418e7,4.8574124352141574e7,3.9340332993398204e7,3.0104527006153896e7,2.7173164039530896e7,7.117156811293559e6,446238.62408727093
50,5.8707155278013885e7,6.84406790928942e7,6.08597716127754e7,6.5149873755010754e7,5.0843519512250245e7,5.4096512077350765e7,5.516783071059647e7,3.948207114703649e7,3.0630068154101726e7,2.080124289340995e7,7.908862579719863e6,665457.9505619878
51,5.8699492150353596e7,7.32339217870597e7,9.878491863770604e7,6.263528533050579e7,5.277817251348272e7,4.5951724637635216e7,4.670629930104941e7,3.6875892912751794e7,3.4937647042604394e7,2.3005940834588967e7,7.835152875709793e6,576295.0149503605
52,5.8686209655515075e7,7.161443711377683e7,9.746597931021681e7,6.742562806488208e7,5.958676604064703e7,4.770361426392615e7,4.576455245447892e7,3.754772293421537e7,3.6260774278428555e7,2.2401455546265878e7,7.405101467528083e6,543181.3420681094
53,5.866422053388584e7,6.630039043869886e7,9.799563681875142e7,5.033214029398337e7,5.2707654996094346e7,4.641351248618345e7,3.998570702455966e7,3.2721718447444066e7,3.0527517937603377e7,2.428734933655554e7,7.044463195874929e6,401216.61203839845
54,5.8662222044019006e7,6.631515702223864e7,6.115441352763322e7,4.387845286261813e7,4.050039299706353e7,3.5023587978348166e7,2.7867518507059224e7,2.1853919926723227e7,1.863861855134535e7,1.711451818699991e7,6.202839287059129e6,464539.1116369572
55,5.863603446136327e7,6.631515702223864e7,5.042314410406762e7,5.229795443546066e7,4.4598707522958234e7,4.1182783558844626e7,3.0235864055984236e7,2.3848720024059378e7,1.7467606319494605e7,1.5106888579993146e7,6.593411638012553e6,320351.79141577624
56,5.863412084145407e7,6.619693222527528e7,6.786607792362592e7,5.0884305361190304e7,4.5761196992783725e7,4.420873477526301e7,4.531740873738074e7,3.2567281534915753e7,2.5214543042896435e7,1.86714849540767e7,6.887655352936387e6,471569.0968018029
57,5.862156257540002e7,6.980080322011831e7,4.974244581861003e7,4.591298776930418e7,4.64155273776786e7,4.7530681557961196e7,4.023966676355934e7,2.9369881742945865e7,2.7019675709924266e7,1.887477917885801e7,7.697221588396894e6,624470.8761617579
58,5.861666116950349e7,7.295273956110549e7,4.6214673876574904e7,4.747708436211589e7,4.296092492330073e7,4.081306985003218e7,3.429122656962527e7,2.8822671945826575e7,2.1134216681559127e7,1.6682910128703471e7,6.535391824825243e6,245556.95422986447
59,5.861450274769834e7,7.265404029470664e7,5.4770692512743756e7,5.398387607382286e7,5.117009711359735e7,4.3279377693676844e7,4.157569022681156e7,3.206090940595995e7,2.3524465780677624e7,1.6276287167626666e7,6.77437066380236e6,480322.6451869409
60,5.8612492911408305e7,6.635756260938132e7,5.092925432822166e7,4.32022518128991e7,4.022394330440904e7,3.77143467823337e7,3.274933250260552e7,2.9908147894044258e7,2.621649931757512e7,2.230746666945244e7,6.950324924168377e6,553809.348031901
61,5.860408817304264e7,6.631081819313672e7,7.066678308439654e7,4.906545106496292e7,4.3667890191533536e7,3.926447466409512e7,3.558879239320578e7,2.8152469133039385e7,2.208931975579316e7,2.0049011591532044e7,6.59109330030085e6,464580.84795030195
62,5.860241278132681e7,6.79328633109191e7,6.193998685934904e7,4.646108096139448e7,4.7651344520246655e7,5.114550107550576e7,4.274951111067405e7,3.715935433196397e7,2.7286321021524303e7,2.4772695479128078e7,7.4177590735144485e6,318922.143954096
63,5.857361843323871e7,6.812826332999223e7,1.0166692532898772e8,5.987862550808054e7,5.723626469854933e7,5.4517931842972964e7,5.239683609349576e7,3.628422813621013e7,3.1669608524695896e7,3.944749385753198e7,8.103471436343718e6,665465.9631414309
64,5.857105442954704e7,7.252886044657087e7,5.731937038702287e7,4.654799856845856e7,4.327968122953099e7,3.6890196406330675e7,3.457066412286495e7,3.1109532847266413e7,2.552126289866432e7,1.885525675981011e7,7.395388674058791e6,408682.87782465835
65,5.856851197492328e7,7.233380548936889e7,5.344203267203372e7,4.897814991976629e7,5.148767631631842e7,5.405538426237264e7,4.3823944905905396e7,3.363628166035099e7,2.4828221477355488e7,2.0448008046407405e7,7.571348719519736e6,665465.7076119948
66,5.8565672883520246e7,6.6363946728245676e7,6.5059584528675914e7,5.406217202184981e7,5.363722170151782e7,5.73455621816127e7,4.829002557362734e7,3.892322850423095e7,3.1451847115721665e7,2.2423375377040394e7,6.948958573992134e6,227543.3521596306
67,5.855860866729443e7,6.988203048945111e7,7.220821164624515e7,5.401910708082527e7,5.515230778410664e7,4.558865763729772e7,3.461852509789723e7,3.7977917416283324e7,2.6074927133080944e7,1.772417350183066e7,6.534325946155276e6,464580.9442552878
68,5.8554455600542754e7,6.741218617607152e7,4.5860445196757525e7,4.285102432016908e7,4.14303926493144e7,3.9605391482227325e7,3.092959129099469e7,2.3578871581246093e7,2.144388932178999e7,1.622437224373101e7,6.2257836060773395e6,285797.64540668303
69,5.851756737451224e7,7.225292944403824e7,5.50605899979302e7,4.907133215980388e7,4.256391028837933e7,3.787402812125912e7,3.065191398381582e7,2.749507061061365e7,2.3062022260517906e7,2.0864302544865273e7,6.144837458801601e6,317182.4258081753
70,5.8516380903762564e7,7.206589989287302e7,6.902109117985496e7,6.628730866976705e7,5.182440649237883e7,4.455337785403821e7,3.467776549829161e7,2.482859251725374e7,2.2498885965649433e7,1.631873286072641e7,5.786829483678508e6,220901.21961825952
71,5.851277525351432e7,7.1627924910822e7,5.173737824373299e7,4.563902575314945e7,4.5724048284587055e7,3.98122217846809e7,3.88334528754715e7,2.887505170386979e7,2.2938316575537577e7,1.4889047029309537e7,6.572133750944097e6,464520.6381728212
72,5.846881875733106e7,7.188289114275831e7,4.6934595605567604e7,4.9049933831603214e7,4.275229754534465e7,3.7075537243958905e7,3.1354480886519864e7,2.678143518900992e7,2.2222461818527415e7,1.9996052603355378e7,7.607707191178396e6,389986.7910383911
73,5.846667337516731e7,7.187344864537752e7,1.0653016124572003e8,8.37951705312177e7,9.333215493961889e7,8.80208654736014e7,6.320564512772292e7,6.623135042067763e7,3.594689129254183e7,1.875317312470921e7,7.143368043256974e6,665266.2898523939
74,5.8448142317133315e7,7.18269820246627e7,4.713396026187118e7,4.657347947933172e7,4.3340656256096974e7,4.262366626512757e7,3.59101713832778e7,2.8605143259812906e7,2.4272773412634805e7,1.5568723175456494e7,6.157116025079099e6,320526.05781833734
75,5.8444228121837005e7,7.164722283927613e7,5.715303972517629e7,4.948357747627922e7,4.723978514008418e7,4.667569304096669e7,4.5500981719704986e7,4.422840301237549e7,3.551539712638062e7,2.2087988966695867e7,7.006978863537665e6,664468.4308996742
76,5.843318071052257e7,6.839914404970449e7,9.288549534966063e7,8.009087670650774e7,6.517810439062515e7,6.459079744816545e7,4.760560566594306e7,4.506135779198675e7,3.2282431811785713e7,2.0974262296035834e7,7.238464908975157e6,424241.4406569319
77,5.8363997451980494e7,6.803663078875661e7,6.069356785909924e7,6.6226233097857416e7,6.27310210124529e7,5.244755958167425e7,4.788785268670879e7,3.858706712625518e7,2.6280048325952902e7,1.898507201989976e7,6.508091506095088e6,464516.5742962701
78,5.835858636618747e7,7.147749188313162e7,6.668476086835244e7,7.026357330689612e7,9.0620263613536e7,6.551793731733921e7,4.675719581886482e7,3.3691796907895446e7,2.583036843364215e7,1.8183022825039394e7,7.546094846427429e6,464516.3198247069
79,5.8328327346444264e7,7.089144818436462e7,5.132842925023617e7,5.3799365004762486e7,4.555186023126735e7,3.999124271430798e7,3.097593458516106e7,2.6171529476720184e7,1.796633641217438e7,1.5696906765231397e7,5.804460958996218e6,220904.50596811582
80,5.832252723407245e7,7.086192251981196e7,6.003833020641345e7,5.5628590584968835e7,5.003462151625565e7,4.2540447118339986e7,3.7142715307490066e7,3.2821399649113618e7,2.3212426445607536e7,2.0335439598739594e7,6.809326358734818e6,664465.4979336328
81,5.8302679755989306e7,5.913345800160994e7,6.258385874277991e7,5.98551584081378e7,4.971349799032849e7,5.0836766269590706e7,4.1726389471074164e7,3.4242348963061854e7,2.742756784297847e7,1.780693237658509e7,7.501746722216346e6,659508.6320891954
82,5.829461618267828e7,6.736665339527678e7,5.8927737919549e7,5.8258110001375854e7,4.999066505312377e7,4.578306683729306e7,3.692224563521448e7,3.3808575687332824e7,3.622593369404155e7,2.4276513950356234e7,7.492576598304079e6,415190.76777695626
83,5.8247636464046344e7,6.047852383954853e7,6.820434172867306e7,5.193805822464678e7,4.766105683328688e7,4.220078760393742e7,3.750788355848336e7,3.662363045730846e7,3.285108322763881e7,2.805198479683022e7,7.594402746557615e6,401211.0376280543
84,5.8247013181175515e7,5.900824986219315e7,6.773782787178484e7,6.070865050492275e7,4.9944212795980334e7,4.59974459311139e7,3.962683392877711e7,2.9421330920892432e7,2.302396935801779e7,1.691461588244471e7,7.151460871738958e6,318197.39980667364
85,5.824018349456915e7,6.627870784225294e7,5.539935466152364e7,5.203996734119512e7,5.169764749003874e7,4.3338297442665145e7,3.3189402086802363e7,2.61133019699113e7,1.8607301531763747e7,1.0884286049042452e7,6.244257352189015e6,314744.98399869574
86,5.823729728496876e7,6.722305903133795e7,7.216222937495366e7,5.511315954009026e7,4.839602126630321e7,5.175073767116399e7,4.254153467021486e7,3.806862479200931e7,2.9093555827502266e7,2.4281074401856337e7,6.953332126874721e6,461018.3166223373
87,5.8236944440196946e7,6.077968846958052e7,6.221388251291333e7,5.515315414465529e7,5.652746252870192e7,4.827763205781442e7,3.503618221623936e7,2.2599582896349892e7,1.8728617169597037e7,1.929665981636866e7,7.706368345654089e6,476704.2107228694
88,5.819722504344142e7,5.957205568646746e7,6.462194843262987e7,4.873265740765946e7,4.469400074205199e7,3.8578700250900775e7,2.931294475772564e7,2.260734081679883e7,2.120299184619522e7,1.9722363298061997e7,7.318740328575944e6,411128.8595147227
89,5.819482207031855e7,5.831553077000123e7,4.537158179176316e7,4.544147741139853e7,4.138317664330846e7,3.6293570791164786e7,3.642963874798025e7,2.67747936832406e7,1.9035721569910303e7,1.5890375912284475e7,7.191703702110037e6,312972.221237506
90,5.8184883049495004e7,6.722125234255096e7,5.714132695515776e7,5.095264806920007e7,4.669736483066289e7,4.81356683506546e7,4.320118529962045e7,3.428264212130046e7,2.745400067969334e7,2.0033906308441393e7,6.498021362976952e6,220902.04428523904
91,5.8181340919753194e7,6.6891064044938415e7,6.120362960704227e7,5.541708391640532e7,5.2148876462077186e7,4.542277593580273e7,3.374897349229126e7,2.4742778180664472e7,1.9526714705384612e7,1.718925316107908e7,6.466004757566974e6,512412.0346529969
92,5.818001062285802e7,5.795731131795642e7,5.842819944003141e7,5.9380270355626196e7,5.128606526711944e7,4.473515364144912e7,3.805845446871962e7,2.7497765019789726e7,2.070430284466653e7,1.736185402858413e7,6.427302100540942e6,464514.4357221591
93,5.817688063014192e7,6.797701470314816e7,6.465346303915882e7,4.900672249320166e7,4.4656633379484355e7,3.864058465969893e7,3.7411791403884634e7,2.7743797309400782e7,2.4676391091454312e7,1.6674854817897273e7,4.5564341974678235e6,455872.21020198695
94,5.817611988134469e7,6.4371674958134174e7,6.184028072218534e7,4.6411025655933075e7,4.572021021882334e7,3.944868772884539e7,3.27468430658077e7,2.6605202469784312e7,2.2116364496354967e7,1.615618599559882e7,6.542604697112517e6,421424.97722191067
95,5.816808122952795e7,6.78754247013587e7,6.2223244622495085e7,6.532003221612018e7,6.756538970348611e7,7.133537676240021e7,7.331584000348729e7,3.937683447240876e7,3.2729883617415212e7,2.1538554607568234e7,7.158823932944788e6,488950.6795503926
96,5.81404432280814e7,6.75152854853391e7,9.846382509309894e7,5.6264939136898145e7,4.792596625416556e7,4.571662305720496e7,3.6520900669894874e7,2.9701950001050442e7,2.465065280930701e7,1.7955072794312097e7,6.804245904909886e6,326995.40436179686
97,5.813510355189609e7,6.65960459496139e7,5.267034946423745e7,5.090737193563083e7,4.582583065417296e7,4.347547690619272e7,3.420268391780974e7,2.6821935157025002e7,2.6229870804197215e7,1.5514666449055685e7,6.253505036962368e6,464516.3462582402
98,5.806616604463366e7,6.383609107767722e7,6.094642148306608e7,5.937761270505333e7,4.6939315776608825e7,4.01541456961156e7,3.13457759848551e7,2.7152902462696336e7,2.087742663025312e7,1.4891931581267267e7,6.637000457948444e6,295792.6958296116
99,5.805932861530227e7,6.708730481145018e7,5.041423187154218e7,4.557755885167569e7,4.34877879236701e7,4.14068701451886e7,3.248549658301027e7,2.7371662772745408e7,2.3127152864352148e7,2.003566837302123e7,6.927824578647492e6,385686.4078441012
100,5.804224435967761e7,6.864525236222163e7,7.220132220995665e7,5.252237380342078e7,5.034114647585513e7,4.1070136270425975e7,3.3821059573567405e7,2.8796948583162844e7,2.173631990570858e7,1.611511678907901e7,5.98432217743061e6,233550.07161112045
101,5.801916943899983e7,6.737757714703801e7,5.6166259129126936e7,5.909485893995696e7,5.823680130259979e7,5.696967773773751e7,4.786233707887077e7,3.695706624786015e7,2.8770253620332256e7,1.8332938178031623e7,7.715710467685712e6,561298.2470234542
102,5.801772548505424e7,6.681892739209446e7,5.286137345856397e7,5.581340454513241e7,4.862063955099326e7,4.745386655611153e7,4.706585779085955e7,3.7097771234365195e7,2.9390997840233624e7,3.3927464052532114e7,8.101443371663791e6,415256.094224729
103,5.8014026223953776e7,6.384291753360972e7,4.59471376579652e7,4.164210457240109e7,4.102249506683351e7,3.619572796113491e7,3.0936915541233994e7,2.4520986492698096e7,2.0919157402310204e7,1.3310546891997587e7,3.268796917750676e6,220901.64129691457
104,5.800110851341893e7,6.73000284463543e7,8.02643623993808e7,5.8657409000120014e7,4.845650485345654e7,4.562502477157973e7,4.256757782270984e7,3.6232865532394126e7,2.6193365111908548e7,1.8710363624491446e7,6.585069354152965e6,464513.34912436164
105,5.799711001686135e7,6.19964374785279e7,4.56001973160426e7,4.0676841820388675e7,3.805212854867038e7,3.565535641265583e7,3.269742106068697e7,2.7276619786514305e7,2.120456443449093e7,1.755993516001694e7,5.954150235160447e6,271115.72225312225
106,5.798086752597456e7,6.44334952692571e7,6.243476470421104e7,4.53754349190342e7,4.242792941483328e7,4.436650396451309e7,4.332138478260601e7,4.1667591600918055e7,3.460626775980515e7,2.598473317614718e7,7.1453932060731e6,401208.76594809757
107,5.7978279604487605e7,5.800585995897943e7,5.204665373605993e7,4.939396332882358e7,4.8557243174476445e7,4.3196510598511904e7,4.005486306027161e7,3.0876343084058657e7,2.5175469420508265e7,2.0409197176929846e7,6.378599562408023e6,260896.5128857502
108,5.7935339726907305e7,6.724037380165178e7,9.325859282795566e7,7.340425531971544e7,6.363900219263217e7,5.94587396949307e7,4.682728560737832e7,4.747655664267258e7,3.1345107989707194e7,2.3056140526698392e7,5.623510303173441e6,228047.9734745334
109,5.792393968182826e7,6.265614004388395e7,6.769654065089393e7,6.936925389779192e7,6.947874695176458e7,5.760838445537907e7,5.351077204346284e7,5.152681890497437e7,4.822909756458673e7,3.846983270987637e7,7.877713503387711e6,421531.40767354064
110,5.792346765352429e7,6.264392014774197e7,6.030529805050185e7,4.4691708277636625e7,4.123915645236604e7,3.777970623950744e7,3.200297287733449e7,2.507255661725679e7,2.1616554493237805e7,1.9562334088067412e7,7.171284313407715e6,401173.3637126191
111,5.791724449213044e7,6.591865404753059e7,6.592581390728927e7,6.2977093043703735e7,5.72415356111691e7,4.582880103341335e7,3.587655260893412e7,3.266725890991226e7,2.9816352573364943e7,2.0877697635699514e7,6.987655325257145e6,286882.62729164667
112,5.7915052792404845e7,6.670150266921878e7,5.64988075942405e7,4.861482992887111e7,4.3276488397915065e7,4.096589986614621e7,3.865898302096821e7,3.2876979593582958e7,3.2097834845503636e7,2.3025272270831678e7,6.513135751290026e6,220902.04937742456
