iteration,time_primal_forward,time_primal_backward,time_dual_forward,time_dual_backward
44,0.326356963,0.055931367,0.231753492,0.0
45,0.350087225,0.066158679,0.174572053,0.0
46,0.339648165,0.058612668,0.21171525,0.0
47,0.329238853,0.080232486,0.166183912,0.0
48,0.321763156,0.056693541,0.174824992,0.0
49,0.337988686,0.059515255,0.213283244,0.0
50,0.319797693,0.055901316,0.166452669,0.0
51,0.32428625,0.056179421,0.157595086,0.0
52,0.338911282,0.061035194,0.170493113,0.0
53,0.38237703,0.060648016,0.201894429,0.0
54,0.348739966,0.079128246,0.24973002,0.0
55,0.374565079,0.055476268,0.163195406,0.0
56,0.346506917,0.062666235,0.213515705,0.0
57,0.375776239,0.058144164,0.198327149,0.0
58,0.364796957,0.059839716,0.180499153,0.0
59,0.339380891,0.060652066,0.215077751,0.0
60,0.335963655,0.051957627,0.24141563,0.0
61,0.336995822,0.057700525,0.285890251,0.0
62,0.356507099,0.062068452,0.176938548,0.0
63,0.331323833,0.060125386,0.225528052,0.0
64,0.346543144,0.06088933,0.21921307,0.0
65,0.378096291,0.057881322,0.144063679,0.0
66,0.313856169,0.050593913,0.216891374,0.0
67,0.348452331,0.064379652,0.15875329,0.0
68,0.326280374,0.0559639,0.220770924,0.0
69,0.387526425,0.053886099,0.23851135,0.0
70,0.345520222,0.050317076,0.18087015,0.0
71,0.352509121,0.063729346,0.154041253,0.0
72,0.362231288,0.059499831,0.221979766,0.0
73,0.362362479,0.056901022,0.242223816,0.0
74,0.359623328,0.056740323,0.163928074,0.0
75,0.354981511,0.060127143,0.220830133,0.0
76,0.352482183,0.058722805,0.196560719,0.0
77,0.371024454,0.053335357,0.204102294,0.0
78,0.348769508,0.059836628,0.206699693,0.0
79,0.361420183,0.05581791,0.155413783,0.0
80,0.343843056,0.058615561,0.223801863,0.0
81,0.368032056,0.060462395,0.206513537,0.0
82,0.395482765,0.060933574,0.245054648,0.0
83,0.367235572,0.060661202,0.204787409,0.0
84,0.398305106,0.058298397,0.151132224,0.0
85,0.356495991,0.062323943,0.298090612,0.0
86,0.381825075,0.057656616,0.272232608,0.0
87,0.402264725,0.060682623,0.221270137,0.0
88,0.386818781,0.066458954,0.178133045,0.0
89,0.398020843,0.057313468,0.199988117,0.0
90,0.369980011,0.05965719,0.271985397,0.0
91,0.375701704,0.058929823,0.204560557,0.0
92,0.391971441,0.058450872,0.215438571,0.0
93,0.375797428,0.06405742,0.241794207,0.0
94,0.381622966,0.062269859,0.207426631,0.0
95,0.416976172,0.056980161,0.219903195,0.0
96,0.365786895,0.064851913,0.192364228,0.0
97,0.39596065,0.063642356,0.186410482,0.0
98,0.391471241,0.058138912,0.161347514,0.0
99,0.386219906,0.067852849,0.174323468,0.0
100,0.404606427,0.062792528,0.158772714,0.0
101,0.388252611,0.063953617,0.217612221,0.0
102,0.405960758,0.061405874,0.197036751,0.0
103,0.358000208,0.055897728,0.186822559,0.0
104,0.385038009,0.06287898,0.232938888,0.0
105,0.403876483,0.052530836,0.223313992,0.0
106,0.419326512,0.052432454,0.167931333,0.0
107,0.403543898,0.05638512,0.232920999,0.0
108,0.405902587,0.064032666,0.217798204,0.0
109,0.395212473,0.062615751,0.243700655,0.0
110,0.4148655,0.061098207,0.204753871,0.0
111,0.414989307,0.064557726,0.243844907,0.0
112,0.430275082,0.065850013,0.206471223,0.0
113,0.400643073,0.065034421,0.207386542,0.0
114,0.429712015,0.060108419,0.183013264,0.0
115,0.411560167,0.059511502,0.273995952,0.0
116,0.412256198,0.064411653,0.225818077,0.0
117,0.41237599,0.06834388,0.190826124,0.0
118,0.432141543,0.071927235,0.170957794,0.0
119,0.381828955,0.060616275,0.269778086,0.0
120,0.430269291,0.059947329,0.206138983,0.0
121,0.453315287,0.064918633,0.212941598,0.0
122,0.441849449,0.056547447,0.278904369,0.0
123,0.414906535,0.066930113,0.219443183,0.0
124,0.390316539,0.065367949,0.239508558,0.0
125,0.444094493,0.070435557,0.213110604,0.0
126,0.419810788,0.080796188,0.185336099,0.0
127,0.418061977,0.069449272,0.196355255,0.0
128,0.450583085,0.064420032,0.261675683,0.0
129,0.452005204,0.067996236,0.209732813,0.0
130,0.412136786,0.066445857,0.191789149,0.0
131,0.425253013,0.065174742,0.25166877,0.0
132,0.458168762,0.066377043,0.215549809,0.0
133,0.445754039,0.069615119,0.190656118,0.0
134,0.450264315,0.060459377,0.183456002,0.0
135,0.450767341,0.066218506,0.237112702,0.0
136,0.467621644,0.06650146,0.26196048,0.0
137,0.46525483,0.071370663,0.262600581,0.0
138,0.444790926,0.072379152,0.181246626,0.0
139,0.445141558,0.068650258,0.247900905,0.0
140,0.519486866,0.065201402,0.173529814,0.0
141,0.41490069,0.065508375,0.186409435,0.0
142,0.426268142,0.073202758,0.247707964,0.0
143,0.435939417,0.074097765,0.222831437,0.0
144,0.560400262,0.066155426,0.302996001,0.0
145,0.453400977,0.066952731,0.225930596,0.0
146,0.430032141,0.069424225,0.241733131,0.0
147,0.489933166,0.067323029,0.212585606,0.0
148,0.470849476,0.065767564,0.194688556,0.0
149,0.438895305,0.059598295,0.223104282,0.0
150,0.46888335,0.073430936,0.254629719,0.0
151,0.456944566,0.065714793,0.310036053,0.0
152,0.510813148,0.091300358,0.231353202,0.0
153,0.479129829,0.069748276,0.194608262,0.0
154,0.499048378,0.070239014,0.221975874,0.0
155,0.489410822,0.070533354,0.346387911,0.0
156,0.731619911,0.077519363,0.313211411,0.0
157,0.803271133,0.083734284,0.285384929,0.0
158,0.457216367,0.061245498,0.316694288,0.0
159,0.687513128,0.082450554,0.267540688,0.0
160,0.45717185,0.060981639,0.255128253,0.0
161,0.474158481,0.070200649,0.23838845,0.0
162,0.465543406,0.062713793,0.273489036,0.0
163,0.678276046,0.116795289,0.293301135,0.0
164,0.470868321,0.078398996,0.280370321,0.0
165,0.511193528,0.063952008,0.25888333,0.0
166,0.52370396,0.074294372,0.185220173,0.0
167,0.503957043,0.065979162,0.251819049,0.0
168,0.513171992,0.069389923,0.222145443,0.0
169,0.528854739,0.074273425,0.329398168,0.0
170,0.858841808,0.072726287,0.287896584,0.0
171,0.775829737,0.076996641,0.217672358,0.0
172,0.516497585,0.069933601,0.189280972,0.0
173,0.565461593,0.089698675,0.262470558,0.0
174,0.510567797,0.071180727,0.203248436,0.0
175,0.510663623,0.081240356,0.193069564,0.0
176,0.535632892,0.073625391,0.207376876,0.0
177,0.524017018,0.073848395,0.240745199,0.0
178,0.50267825,0.069556745,0.266851967,0.0
179,0.518904549,0.095141065,0.191431621,0.0
180,0.517399241,0.066232826,0.210797266,0.0
181,0.529483276,0.079169569,0.314812696,0.0
182,0.521660769,0.07419124,0.253968392,0.0
183,0.55406337,0.08569273,0.20783711,0.0
184,0.568906082,0.070028809,0.218124882,0.0
185,0.566790842,0.071558935,0.19104514,0.0
186,0.505524186,0.069143192,0.320444951,0.0
187,0.515066515,0.0653416,0.228093947,0.0
188,0.50071419,0.067800136,0.337470471,0.0
189,0.549008248,0.078641518,0.227918513,0.0
190,0.543981626,0.060927484,0.24995486,0.0
191,0.528499667,0.065464608,0.266809683,0.0
192,0.509696451,0.067111934,0.232642105,0.0
193,0.544012509,0.072894634,0.317870872,0.0
194,0.531258716,0.076033035,0.235001567,0.0
195,0.528105581,0.078792274,0.226192911,0.0
196,0.540377467,0.078441265,0.250815559,0.0
197,0.549650847,0.068527966,0.215690131,0.0
198,0.541136601,0.067131981,0.251492339,0.0
199,0.501052141,0.064714353,0.215562473,0.0
200,0.518619419,0.071252167,0.259892984,0.0
201,0.514479201,0.071908131,0.330182784,0.0
202,0.526124155,0.073334993,0.263555163,0.0
203,0.533687274,0.064810843,0.224786387,0.0
204,0.571702982,0.077951612,0.327026103,0.0
205,0.550390597,0.06468233,0.245692415,0.0
206,0.564785682,0.063633295,0.237756879,0.0
207,0.553404513,0.071372032,0.284057233,0.0
208,0.515741051,0.077776968,0.242167992,0.0
209,0.569578482,0.0691184,0.196767466,0.0
210,0.538446888,0.073305453,0.282960527,0.0
211,0.58618121,0.076230395,0.245073456,0.0
212,0.599077495,0.079013483,0.371212045,0.0
213,0.595646426,0.074290407,0.238009084,0.0
214,0.591576346,0.073442223,0.278282659,0.0
215,0.593492965,0.073698982,0.226254132,0.0
216,0.553332317,0.06711141,0.341965845,0.0
217,0.632918206,0.079739187,0.288289584,0.0
218,0.617965344,0.118635851,0.346089598,0.0
219,0.542642603,0.081470639,0.321597211,0.0
220,0.646775226,0.078481433,0.212197098,0.0
221,0.601304536,0.074259816,0.228157792,0.0
222,0.591113274,0.079903652,0.233228981,0.0
223,0.586108246,0.07682989,0.310430844,0.0
224,0.628334687,0.073479404,0.295749367,0.0
225,0.577557561,0.068337425,0.314748275,0.0
226,0.587924942,0.076662418,0.337397132,0.0
227,0.648808741,0.085499452,0.3164887,0.0
228,0.628753498,0.077222222,0.293872208,0.0
229,0.662948788,0.07966814,0.2758547,0.0
230,0.683202727,0.088828004,0.261764202,0.0
231,0.595324741,0.079551823,0.348511599,0.0
232,0.720515615,0.100026827,0.329179845,0.0
233,0.644346517,0.091735094,0.244824388,0.0
234,0.626634953,0.085995456,0.277415554,0.0
235,0.65471125,0.092314435,0.298265117,0.0
236,0.622805524,0.080782938,0.337255607,0.0
237,0.594678167,0.096875437,0.363930083,0.0
238,0.590386584,0.076094466,0.366791197,0.0
239,0.56549344,0.07568276,0.263528181,0.0
240,0.589692304,0.083206516,0.27458498,0.0
241,0.659158158,0.10301459,0.262574873,0.0
242,0.57181004,0.080508106,0.258917225,0.0
243,0.62825905,0.081414711,0.27534147,0.0
244,0.570285452,0.077261611,0.208803824,0.0
245,0.610284286,0.076142165,0.357806821,0.0
246,0.623507629,0.073120277,0.342899625,0.0
247,0.665996302,0.114668549,0.220726855,0.0
248,0.629319006,0.086265649,0.220872653,0.0
249,0.995293872,0.136843824,0.326139759,0.0
250,0.648323638,0.081278483,0.411387562,0.0
251,0.650422675,0.102849093,0.345990484,0.0
252,0.691986274,0.095752119,0.339235171,0.0
253,0.581416721,0.072158118,0.341147211,0.0
254,0.612793699,0.081348211,0.248788392,0.0
255,0.586630007,0.069045011,0.340790117,0.0
256,0.58535821,0.070390213,0.226302481,0.0
257,0.604326727,0.079560692,0.270526301,0.0
258,0.638990475,0.082103365,0.226976144,0.0
259,0.608816497,0.091842022,0.250423093,0.0
260,0.595649376,0.072083312,0.252379354,0.0
261,0.631608123,0.067545088,0.248954491,0.0
262,0.644753686,0.080233656,0.309095952,0.0
263,0.641062068,0.085682608,0.268208437,0.0
264,0.59795921,0.075431578,0.292712184,0.0
265,0.634904577,0.082830936,0.232550933,0.0
266,0.661045476,0.073757359,0.220668196,0.0
267,0.694216256,0.084201742,0.251350338,0.0
268,0.656711461,0.084441945,0.296004599,0.0
269,0.627368837,0.072134923,0.367663601,0.0
270,0.643464294,0.077062662,0.290960326,0.0
271,0.66904475,0.073561841,0.285630047,0.0
272,0.664144925,0.079354817,0.244146652,0.0
273,0.68515702,0.083168713,0.229366721,0.0
274,0.615030228,0.092685345,0.286177605,0.0
275,0.629920603,0.081454707,0.26678689,0.0
276,0.654605865,0.0811892,0.312505131,0.0
277,0.587304202,0.082956207,0.282789263,0.0
278,0.597198868,0.08006982,0.337156831,0.0
279,0.631431416,0.073876161,0.242645447,0.0
280,0.630296949,0.092594059,0.269361123,0.0
281,0.619398747,0.087160231,0.261787485,0.0
282,0.630321819,0.089812193,0.265927011,0.0
283,0.596852544,0.088443416,0.336692475,0.0
284,0.661708601,0.089102586,0.255827275,0.0
285,0.602575631,0.086500297,0.244424756,0.0
286,0.62980788,0.078406303,0.261730327,0.0
287,0.62481478,0.083179184,0.258430555,0.0
288,0.598263139,0.084367861,0.255651051,0.0
289,0.651291855,0.086416163,0.238171472,0.0
290,0.634772999,0.080940758,0.262387212,0.0
291,0.590356445,0.0884857,0.26093368,0.0
292,0.638022798,0.086606148,0.304180329,0.0
293,0.615696209,0.085406865,0.32747999,0.0
294,0.622326428,0.087008633,0.251622166,0.0
295,0.63606379,0.082651298,0.287640377,0.0
296,0.646850801,0.089754386,0.316709282,0.0
297,0.667968805,0.085221302,0.252272055,0.0
298,0.620403283,0.078369757,0.281891819,0.0
299,0.664969519,0.092659999,0.263201283,0.0
300,0.625134332,0.080006244,0.320157496,0.0
301,0.643323369,0.082784986,0.323810604,0.0
302,0.642656522,0.07581552,0.268601642,0.0
303,0.628910997,0.086532014,0.303901855,0.0
304,0.653770842,0.089061064,0.231623221,0.0
305,0.655382347,0.0856103,0.313519494,0.0
306,0.662503548,0.101065609,0.359771884,0.0
307,0.707152,0.091210992,0.28437576,0.0
308,0.640725962,0.090680311,0.232890675,0.0
309,0.635881184,0.088693007,0.232221277,0.0
310,0.642904727,0.076014105,0.309340994,0.0
311,0.704953266,0.084967737,0.270400091,0.0
312,0.635644794,0.089766385,0.348697624,0.0
313,0.639125146,0.07968284,0.308538585,0.0
314,0.6718073,0.087413697,0.280658129,0.0
315,0.631037144,0.085283371,0.261574139,0.0
316,0.658378556,0.092504055,0.254310973,0.0
317,0.636778073,0.086117933,0.247200056,0.0
318,0.701438139,0.080611667,0.313326773,0.0
319,0.705951526,0.091818595,0.306891173,0.0
320,0.741554184,0.078363057,0.297400023,0.0
321,0.696398484,0.088547681,0.288039132,0.0
322,0.716523698,0.101506605,0.278002311,0.0
323,0.699238149,0.090878308,0.329724652,0.0
324,0.723875053,0.09091076,0.316961918,0.0
325,0.707621002,0.089131974,0.308051683,0.0
326,0.745758858,0.089715836,0.286456675,0.0
327,0.795964615,0.089801583,0.295165268,0.0
328,0.713771808,0.089096868,0.312091239,0.0
329,0.682516845,0.091614301,0.330240346,0.0
330,0.689569925,0.094896949,0.308381065,0.0
331,0.709522276,0.08759462,0.297836707,0.0
332,0.685519707,0.090464107,0.286517082,0.0
333,0.700035952,0.091448735,0.282554726,0.0
334,0.715823326,0.083712777,0.273462609,0.0
335,0.724969797,0.093415618,0.253036305,0.0
336,0.722960608,0.093570449,0.298392229,0.0
337,0.721746868,0.08482985,0.33283122,0.0
338,0.747087178,0.089240725,0.304052528,0.0
339,0.736406029,0.092514544,0.26781406,0.0
340,0.759242914,0.090864698,0.325023126,0.0
341,0.74881351,0.090048272,0.300287064,0.0
342,0.723295857,0.091608044,0.258197073,0.0
343,0.715741245,0.088797719,0.271849753,0.0
344,0.675124995,0.091525941,0.299126573,0.0
345,0.701360302,0.090699874,0.334730431,0.0
346,0.781230215,0.090800135,0.261621655,0.0
347,0.730088031,0.089187844,0.289875115,0.0
348,0.734266251,0.093986726,0.313326822,0.0
349,0.765275354,0.093859341,0.326038818,0.0
350,0.71846328,0.080090393,0.328047092,0.0
351,0.812720413,0.197507876,0.418644413,0.0
352,0.697539336,0.090979721,0.375333843,0.0
353,0.74696553,0.094687958,0.268798158,0.0
354,0.766443875,0.099266853,0.305865184,0.0
355,0.745307128,0.098160938,0.289920035,0.0
356,0.731098556,0.090626139,0.309009419,0.0
357,0.767535264,0.092034689,0.362359959,0.0
358,0.725483625,0.082390092,0.434938488,0.0
359,0.780886731,0.079184857,0.307844336,0.0
360,0.724828372,0.085607469,0.33895401,0.0
361,0.717381206,0.09688754,0.29269449,0.0
362,0.774263358,0.093572326,0.291826841,0.0
363,0.721095546,0.118905419,0.342137566,0.0
364,0.805017646,0.097662654,0.255328105,0.0
365,0.7846416,0.102398597,0.318185865,0.0
366,0.737906889,0.091354428,0.26546338,0.0
367,0.783281476,0.088657518,0.302263583,0.0
368,0.74754278,0.080691497,0.296716754,0.0
369,0.72845583,0.085986232,0.367066478,0.0
370,0.750287717,0.094619761,0.269690817,0.0
371,0.752617886,0.084371372,0.333820286,0.0
372,0.797914469,0.098020785,0.29803085,0.0
373,0.752141408,0.099504886,0.327913714,0.0
374,0.729687171,0.103844258,0.329404506,0.0
375,0.782041505,0.09349954,0.464038733,0.0
376,0.733106972,0.092280724,0.322847656,0.0
377,0.788830243,0.097389318,0.263743017,0.0
378,0.779486331,0.09110149,0.513058806,0.0
379,0.766582551,0.084507576,0.307432736,0.0
380,0.789172429,0.092257985,0.290067448,0.0
381,0.870205629,0.100514389,0.298896116,0.0
382,0.802532983,0.09822021,0.308840595,0.0
383,0.776454688,0.077721237,0.289334778,0.0
384,0.784463918,0.092126756,0.319919809,0.0
385,0.84941517,0.112836173,0.346176161,0.0
386,0.858644755,0.112435731,0.335447292,0.0
387,0.839414011,0.106061806,0.393481572,0.0
388,0.843104526,0.095743866,0.360979727,0.0
389,0.797626338,0.095696373,0.297410745,0.0
390,0.766980132,0.090340816,0.336329474,0.0
391,0.815495987,0.091658391,0.307905251,0.0
392,0.88696477,0.119769155,0.338371433,0.0
393,0.754326422,0.076578291,0.315063725,0.0
394,0.803130833,0.086059007,0.378865051,0.0
395,0.768150454,0.088993818,0.362016367,0.0
396,0.763626314,0.097927055,0.425493094,0.0
397,0.831250082,0.103939273,0.396051493,0.0
398,0.895076098,0.093790253,0.314803616,0.0
399,0.893802702,0.129387312,0.273669721,0.0
400,0.818809103,0.098531036,0.306741743,0.0
401,0.950617372,0.099088232,0.318603555,0.0
402,0.832554384,0.092526155,0.251655211,0.0
403,0.835989653,0.08696051,0.301046523,0.0
404,0.844298037,0.095736928,0.259245024,0.0
405,0.835555897,0.098075313,0.386403168,0.0
406,0.791831025,0.089480166,0.350187245,0.0
407,0.824825404,0.095593936,0.294792733,0.0
408,0.831088456,0.099516468,0.333971043,0.0
409,0.789821549,0.095069814,0.30756158,0.0
410,0.79679802,0.100404023,0.300889013,0.0
411,0.815819728,0.086588,0.278913018,0.0
412,0.831402873,0.093698217,0.307561127,0.0
413,0.904805429,0.10124777,0.272257069,0.0
414,0.881901394,0.112842008,0.302732455,0.0
415,0.871226965,0.091007982,0.340464772,0.0
416,0.813543402,0.102545967,0.3303912,0.0
417,0.806194979,0.094229369,0.390637756,0.0
418,0.851417534,0.098275136,0.30396702,0.0
419,0.84327114,0.086429538,0.343663216,0.0
420,1.010569474,0.093439957,0.29238638,0.0
421,1.051011073,0.109058772,0.341286074,0.0
422,1.09382429,0.132670876,0.32393579,0.0
423,1.104107331,0.076569829,0.344207997,0.0
424,1.088395723,0.107572946,0.341266176,0.0
425,1.089104892,0.154584966,0.32367019,0.0
426,1.159842897,0.255179461,0.300559601,0.0
427,1.123646957,0.127670853,0.38391772,0.0
428,1.214980716,0.131842741,0.343723012,0.0
429,1.125506371,0.165079742,0.388814674,0.0
430,1.188655643,0.112005328,0.360431042,0.0
431,1.200413026,0.208853175,0.296869427,0.0
432,1.121074522,0.142558,0.322266965,0.0
433,1.080061197,0.131509226,0.286227013,0.0
434,1.071328768,0.135206868,0.409790634,0.0
435,1.152615885,0.236805212,0.304604009,0.0
436,1.115255855,0.0999781,0.333811873,0.0
437,1.144302602,0.135086344,0.359655269,0.0
438,1.055605501,0.119631903,0.311817865,0.0
439,1.138125147,0.113960804,0.356797642,0.0
440,1.075717508,0.1810363,0.301318795,0.0
441,1.120334493,0.152251558,0.382176502,0.0
442,1.194922353,0.200756754,0.301713928,0.0
443,1.119134235,0.116531833,0.415187629,0.0
444,1.146868226,0.208250342,0.321083482,0.0
445,1.131607361,0.167432644,0.463007414,0.0
446,1.232280696,0.104884053,0.343586601,0.0
447,1.113562414,0.145368818,0.330318637,0.0
448,1.095291326,0.084102706,0.524759038,0.0
449,1.170513658,0.100542441,0.345812233,0.0
450,1.185975408,0.156901421,0.303358175,0.0
451,1.223536234,0.147226034,0.323835489,0.0
452,1.107708977,0.136421035,0.394829639,0.0
453,1.070267436,0.083289602,0.364704871,0.0
454,1.145059311,0.127520693,0.330402005,0.0
455,1.153277161,0.142251016,0.29009735,0.0
456,1.143738159,0.125790844,0.524159918,0.0
457,1.091632218,0.107808592,0.377841564,0.0
458,1.164937867,0.08939838,0.376820747,0.0
459,1.189297416,0.135702621,0.319187478,0.0
460,1.130699456,0.123334496,0.377266146,0.0
461,1.192176348,0.130140812,0.355605821,0.0
462,1.177103217,0.161344843,0.290711665,0.0
463,1.229815646,0.199687759,0.287877667,0.0
464,1.155950136,0.132128087,0.390205074,0.0
465,1.180644148,0.16207805,0.323619334,0.0
466,1.183071703,0.118956741,0.334238852,0.0
467,1.137329481,0.249504459,0.301234998,0.0
468,1.192722903,0.152734944,0.329997303,0.0
469,1.208877927,0.150296458,0.336951394,0.0
470,1.156877498,0.148155054,0.312254131,0.0
471,1.146744682,0.119971498,0.356774855,0.0
472,1.229988143,0.139550296,0.289595235,0.0
473,1.177026074,0.113860626,0.317463967,0.0
474,1.241455781,0.174707962,0.274635021,0.0
475,1.186886176,0.217126485,0.382041553,0.0
476,1.240044128,0.108369225,0.32152063,0.0
477,1.20340411,0.202104106,0.329630069,0.0
478,1.215104808,0.163861504,0.362125289,0.0
479,1.264842818,0.118274655,0.376409393,0.0
480,1.277196939,0.156847056,0.324057108,0.0
481,1.245687339,0.227499682,0.399165901,0.0
482,1.23516723,0.143044292,0.297590836,0.0
483,1.269142828,0.238825597,0.336207357,0.0
484,1.210126791,0.115713165,0.401254057,0.0
485,1.21867244,0.236648045,0.305042234,0.0
486,1.271495238,0.175364008,0.416644647,0.0
487,1.41328134,0.091466395,0.304489241,0.0
488,1.518195636,0.131133052,0.351171417,0.0
489,1.309736373,0.227831244,0.326596957,0.0
490,1.307386778,0.169207286,0.327259233,0.0
491,1.308581646,0.128406049,0.307081682,0.0
492,1.318451685,0.126445598,0.402197976,0.0
493,1.282214664,0.259229939,0.333643809,0.0
494,1.354037096,0.195622338,0.351147919,0.0
495,1.272858954,0.222033317,0.33984575,0.0
496,1.316436606,0.173698773,0.339892808,0.0
497,1.318689501,0.17263832,0.339243626,0.0
498,1.362979959,0.102788956,0.34613193,0.0
499,1.342987829,0.19330402,0.382216628,0.0
500,1.336296043,0.13315041,0.366732108,0.0
