iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
18,5.389111404883115e7,5.160625980167497e7,4.650456060261999e7,4.820514202386664e7,4.8493032405739546e7,4.6703808129692584e7,3.8587348546346575e7,3.362111062642274e7,2.9994096144097522e7,2.010846187622028e7,7.034758313680432e6,662596.016450855
19,5.389111404883115e7,5.160625980297989e7,4.1634611876905695e7,4.001866944972662e7,3.90233100413533e7,4.329967744822033e7,4.1549368953971714e7,4.108487789181482e7,4.072146444256945e7,2.5051471658933617e7,7.344768502003705e6,661783.6111043704
20,5.389111404883115e7,5.160625980297989e7,5.375108764730109e7,6.1082543292465396e7,5.429168700187433e7,5.725521173816873e7,5.461698783232564e7,4.587028957663726e7,3.8889505277113326e7,2.8560323249976255e7,8.089906888394537e6,464669.72295551165
21,5.389111404883115e7,5.1606259802190006e7,4.784317890931723e7,4.153636883886836e7,4.271853316893527e7,3.848289297318992e7,3.949955591035724e7,3.4924502290716775e7,3.491105945194028e7,2.0507843693456165e7,6.885838291693731e6,401334.3942340388
22,5.389111404883115e7,5.1607624518258706e7,5.055365392973704e7,4.754017426848883e7,4.644842364676319e7,4.194676504839592e7,3.9441513839195594e7,4.2966959205677636e7,3.2428118062908683e7,2.4224014858937815e7,6.949981101211547e6,420110.50741391594
23,5.389111404883115e7,5.372567239737411e7,5.431922596902313e7,5.31446084346882e7,5.005184562560108e7,4.4382720657937214e7,4.884106665472382e7,4.2219334557083085e7,3.3952419433671445e7,2.3889331769256074e7,6.706979534538479e6,221734.78948680288
24,5.389111404883115e7,5.366328711363896e7,4.828744014494127e7,4.5971794059249274e7,4.550633183434199e7,4.326199270370236e7,3.940084691839826e7,2.952482787045861e7,2.196782491716845e7,1.6508435589609306e7,6.523767399987755e6,232741.89654608606
25,5.389111404883115e7,5.356699759450383e7,4.4234856669537984e7,4.729855143141195e7,4.56068617002292e7,4.063479566295442e7,3.811398366766982e7,3.724910332782229e7,3.5369663556278676e7,2.270684355256062e7,6.700688490518804e6,224858.71477764528
26,5.389111404883115e7,5.362399730649552e7,4.3824184802597255e7,4.7388814632891e7,4.551478583270912e7,4.670294009979804e7,3.661981842330517e7,2.906027180509103e7,2.395510669992218e7,2.167976460319989e7,6.41654267525182e6,220901.93747947973
27,5.389111404883115e7,5.3626146921320245e7,5.407160483068972e7,4.671430795415363e7,4.6891954095579684e7,4.137472057060352e7,3.807058189793536e7,3.4656881383745566e7,2.7944944684215948e7,1.899252739689757e7,6.378297079226014e6,386069.56800270185
28,5.389111404883115e7,5.360104593776415e7,4.814157843824117e7,4.9951333113549866e7,4.693872736289844e7,4.224410022284371e7,4.517832883291827e7,4.0338775339422226e7,3.535132987362938e7,2.4600020632060613e7,6.629282689579816e6,464621.0677077841
29,5.389111404883115e7,5.359894145909758e7,4.35981286581998e7,4.0584292397607625e7,3.881132761193447e7,3.9287675941826835e7,3.264877675362259e7,3.229911368548204e7,2.6622922249509644e7,1.6675795816843912e7,7.270188993197687e6,605941.8937084498
30,5.389111404883115e7,5.359836447340451e7,4.922777237060378e7,4.323281301910883e7,4.265160703273022e7,4.08601752584756e7,3.51943718755901e7,2.864032114594689e7,2.3690876641845193e7,1.7499561337068863e7,7.644665716971919e6,508812.46287261415
31,5.389111404883115e7,5.359634958371286e7,4.8807600008491136e7,4.7225201654182665e7,4.434721041384967e7,3.9447535972418115e7,3.965703196466677e7,3.466818644018899e7,2.5655706888450794e7,2.4272500695104647e7,6.707820867422144e6,662607.1266871233
32,5.389111404883115e7,5.357926360127831e7,4.364576642084369e7,4.2784656612075925e7,4.0126153986312985e7,3.9847696388527766e7,3.895241900882102e7,3.0920868014718696e7,2.293019592236875e7,1.899125069902066e7,6.456127626343473e6,388099.71862067096
33,5.389111404883115e7,5.358773705485581e7,4.9600341867947735e7,5.147008646281367e7,5.03827441600644e7,5.125912659636372e7,4.554569617404367e7,4.0138802392863795e7,3.890064183511139e7,2.498545630698768e7,6.798581024274218e6,265784.4931513681
34,5.389111404883115e7,5.3618078481977336e7,6.2827732901333004e7,5.608394858546834e7,5.168364316721465e7,4.6748291750177294e7,4.24061987248065e7,3.16833925087229e7,2.5144383638936006e7,1.764088015381778e7,6.484402262955902e6,362969.56610829406
35,5.389111404883115e7,5.35799331442391e7,5.9549783947017305e7,5.959161450355589e7,5.2130195615392074e7,5.2872841043188244e7,4.372086632620324e7,3.8507231309287354e7,2.780188452879646e7,2.1115986570842594e7,7.133821585161572e6,325498.55931041494
36,5.389111404883115e7,5.353401009032656e7,5.401395808305314e7,5.78100368594089e7,5.360447501066245e7,4.670553554721606e7,3.907800054895224e7,3.400875464322486e7,2.948412229523948e7,1.8248582108642623e7,7.97947306013836e6,418429.06330294424
37,5.389111404883115e7,5.353023523887427e7,4.764526943826323e7,4.5537764634602115e7,4.772349035153107e7,4.1833666393510714e7,3.9141198007996365e7,3.3508010488081165e7,2.562283374444095e7,1.870795655922717e7,6.4806937536671385e6,662601.5859028962
38,5.389111404883115e7,5.35240368046277e7,4.9529699616941385e7,4.717883506802525e7,4.900790984385051e7,4.672047797283515e7,4.165798519221777e7,3.697702210386979e7,3.215713886136873e7,2.237367127633188e7,7.584716194396208e6,339578.16290883155
39,5.389111404883115e7,5.3501110309387416e7,4.359102302968864e7,4.221401826156184e7,4.482303565382609e7,4.044757713607499e7,4.014396056522627e7,3.94589813941257e7,3.444817539737591e7,2.1617725436990462e7,6.357878574510601e6,401191.05560568953
40,5.389111404883115e7,5.349507377673874e7,4.796338939375414e7,4.8091132133367576e7,5.1441554669858724e7,4.822417545576379e7,5.210413044647536e7,4.567403351268697e7,4.791006303971879e7,2.757641578303307e7,7.2733534068103675e6,423450.8464123679
41,5.389111404883115e7,5.349563397356908e7,6.232035978032968e7,5.584253535513777e7,4.5063128017729744e7,4.606303609465736e7,4.353812610400444e7,3.876461958860469e7,2.872244913926191e7,2.240043481770313e7,6.849152793614284e6,662490.7355991037
42,5.389111404883115e7,5.3485835780931965e7,4.363831110831462e7,4.6452364274982765e7,4.734777933442481e7,4.280524567985439e7,3.371224474635483e7,2.9379156591956124e7,3.509706247375205e7,3.966113992251334e7,7.913505620868562e6,401206.98135729844
43,5.389111404883115e7,5.3487361711772084e7,5.3854672990646675e7,5.979190245279934e7,5.35708300534634e7,5.219369537161705e7,4.7088687335696846e7,4.579411221638624e7,3.872106747910034e7,1.9723133142752245e7,5.992877153287758e6,375396.20473201625
44,5.389111404883115e7,5.3478540649569795e7,4.890627231253678e7,5.0559062059555985e7,5.348231245465873e7,4.892721583272174e7,3.7456691515459895e7,2.9451853942694426e7,2.5216635111421444e7,1.6687640350467417e7,4.583023911428725e6,401619.82434517954
45,5.389111404883115e7,5.347732599066512e7,4.883116373133615e7,4.575069005287943e7,4.491212681340487e7,3.927852279586494e7,3.5028472852242485e7,3.3733739211001776e7,2.6234867499038346e7,1.9217947483438127e7,7.584605686159608e6,662604.3540330934
46,5.389111404883115e7,5.348109652242398e7,6.22016036757966e7,6.023794623311785e7,5.6042639953570575e7,4.8123982274756104e7,4.239691459178591e7,3.2510099525976337e7,2.7087604551998213e7,2.016119464218463e7,7.440830515796982e6,401205.791780193
47,5.389111404883115e7,5.342044351010065e7,5.434229516334944e7,5.093065428861887e7,4.91913925369751e7,4.743110984095055e7,4.302234783865963e7,3.724024727293894e7,2.6348750283530593e7,1.8451608247230012e7,6.681103622190376e6,236076.02123503643
48,5.389111404883115e7,5.3412151970857024e7,5.178824670717566e7,5.348488328104314e7,5.1222273144564986e7,4.529210718370482e7,4.4282920901839495e7,4.591516112548867e7,4.470784613613363e7,3.981363066046068e7,7.683024042547218e6,405278.77582715586
49,5.389111404883115e7,5.341038411699498e7,4.928161101648095e7,5.3988561324978866e7,5.409382598177685e7,5.063000472192666e7,5.049528449465865e7,4.299999835675436e7,3.558304543227294e7,3.036379252366998e7,7.148657959404346e6,453897.3806037149
50,5.389111404883115e7,5.336833503604269e7,5.1764521265306845e7,5.5053465639578104e7,4.955312266900793e7,5.446824398881285e7,5.9539084448415756e7,4.441511762385756e7,3.6843385245615795e7,2.5565075549568437e7,8.089971443458675e6,662604.8820571933
51,5.389111404883115e7,5.339010517285785e7,6.06681856485439e7,5.375812815006639e7,5.0067446601889536e7,4.4757942451723784e7,4.923269655754608e7,4.177919033210862e7,4.1929249841835015e7,2.8666181296010576e7,8.090064931445835e6,558718.5180389972
52,5.389111404883115e7,5.338117032745812e7,5.920744119022155e7,5.430499701664092e7,5.141124105590102e7,4.424026352937047e7,4.281865654040694e7,3.6897460065717876e7,3.853525408257363e7,2.5023476996713426e7,7.400899151146194e6,538111.4853221225
53,5.389111404883115e7,5.33744626893045e7,6.085915464792872e7,4.909884531584414e7,5.082982047281897e7,4.483207722094232e7,4.4500576239369914e7,3.799353969870259e7,3.7158071563234285e7,2.618324768058002e7,7.196012969629855e6,401158.02428141417
54,5.389111404883115e7,5.334839143761122e7,4.834832976248777e7,4.1833041293701336e7,4.010149150908917e7,3.5458992587286055e7,2.8848471711822808e7,2.643047728662686e7,2.006172584588152e7,1.928572322506004e7,6.41460904532282e6,464507.7846331042
55,5.389111404883115e7,5.334280465117112e7,4.692822165988147e7,4.434471878100736e7,4.395892386359812e7,4.3142205238369e7,3.550781748921692e7,2.925862943645431e7,2.0662619372300796e7,1.87910148543815e7,6.90138801495263e6,425143.4988011302
56,5.389111404883115e7,5.333367695673795e7,4.9310981373196445e7,4.55355502142094e7,4.603736120693238e7,4.6419238753899634e7,4.987918407656142e7,3.753885283377917e7,3.137691993425069e7,2.2899311867168672e7,7.161454214992442e6,509841.66113956575
57,5.389111404883115e7,5.3355215141108826e7,4.347308508090531e7,4.475139198558268e7,4.780320939159459e7,5.097526865701157e7,4.553854846469268e7,3.746001096255614e7,3.88646204171597e7,2.9220998753491525e7,8.090081565157099e6,658834.8630181684
58,5.389111404883115e7,5.333519207475626e7,4.310885059289467e7,4.583244600247261e7,4.403353277018137e7,4.309504829584786e7,3.960422163577622e7,3.48958448851731e7,2.5874970853038944e7,1.898913729711056e7,6.861054880806556e6,269099.9210173546
59,5.389111404883115e7,5.33477054750596e7,4.934783653023508e7,4.8596227562048815e7,4.899585764284575e7,4.3061809173231274e7,4.6012696837349266e7,3.686743727755752e7,2.9101799203288406e7,1.888195709127409e7,6.798978734094569e6,483665.16405123787
60,5.389111404883115e7,5.330869221922304e7,4.759481325172764e7,4.158339892030709e7,3.794710351366541e7,3.743923453326087e7,3.566793696147704e7,3.004480604707618e7,2.7439186894512612e7,2.336793265878075e7,7.242533144124619e6,622218.5842786904
61,5.389111404883115e7,5.3341814465207115e7,4.935170563934021e7,4.632491676094912e7,4.190556465488815e7,4.071640836582181e7,3.766420248689228e7,2.8357075706218272e7,2.4306670247018754e7,2.1271362308168273e7,6.613114138834793e6,474079.1294408228
62,5.389111404883115e7,5.3338139311249524e7,4.945795465596999e7,4.604889106234345e7,4.887883292393461e7,5.361753714807832e7,5.04379484957895e7,4.451307000408082e7,3.3221835175582275e7,2.7613870517775968e7,7.629580245825669e6,402387.08810384164
63,5.389111404883115e7,5.334006119099419e7,6.212780414867967e7,5.48042905904406e7,5.345415370776977e7,5.005724942286086e7,4.340510296652958e7,3.2973560753568396e7,2.9878485041711584e7,4.0022923563317165e7,8.090084940404676e6,662609.4546416812
64,5.389111404883115e7,5.331747248989533e7,4.7549527507851794e7,4.42803486948343e7,4.475618107561205e7,3.904025971436201e7,3.677260119304362e7,3.302582285407637e7,2.7300226561457466e7,1.960438801080987e7,7.894951781916244e6,422557.58940563403
65,5.389111404883115e7,5.332566479240179e7,4.846540291024469e7,4.580293342432099e7,4.789657841776341e7,5.3043178241187885e7,4.846993866281633e7,4.0742398023892224e7,3.109893362350239e7,2.5696060887202814e7,7.907440152574624e6,662609.427983704
66,5.389111404883115e7,5.332523830843113e7,4.929334376431025e7,4.847026844555437e7,5.051350542168307e7,5.629108563608736e7,4.6571715073393986e7,3.8056888265802726e7,3.1873872830257848e7,2.4136815247168295e7,6.924415623520384e6,233316.7605701288
67,5.389111404883115e7,5.332547597823359e7,5.429340658458227e7,5.0971483343913086e7,5.3964741287257165e7,4.7818186354723334e7,3.812676564730412e7,4.042610040886964e7,3.0272140931523107e7,2.1448652140911084e7,6.607324297585683e6,464694.0606729868
68,5.389111404883115e7,5.3304063084959745e7,4.346187023395829e7,3.843937744071045e7,4.0068927032299235e7,3.957122783257289e7,3.361768518016735e7,2.725422277587051e7,2.57977611796633e7,2.0355425341400087e7,6.666360285406706e6,368202.18949326914
69,5.389111404883115e7,5.3304063084267825e7,4.92672722474801e7,4.663486832093704e7,4.39349627983218e7,4.0048149483983785e7,3.407022067462169e7,2.850931411051485e7,2.4178022863363303e7,2.1787964364074968e7,6.392501927660022e6,330920.1985530867
70,5.389111404883115e7,5.3304063092570886e7,4.888907924408944e7,5.250671358674819e7,4.777497281455539e7,4.427700354370797e7,4.1199831518230796e7,3.1326848309354886e7,2.7882111016691513e7,1.9976875944386438e7,5.923859293319572e6,225623.74109554308
71,5.389111404883115e7,5.330183591721642e7,4.6900080343793854e7,4.425229599303158e7,4.636981694693589e7,4.152248048903768e7,4.535126832282452e7,3.50827737108921e7,2.7998582721980453e7,1.6857569232376248e7,6.930152163452739e6,464507.78380715003
72,5.389111404883115e7,5.3291430754846826e7,4.302487618191228e7,4.162312447092321e7,4.286762887448123e7,3.824489685835399e7,3.460704000110313e7,2.9914125971027404e7,2.191686518894422e7,1.9683860535336576e7,7.900232193372105e6,405339.6173634322
73,5.389111404883115e7,5.32903077216065e7,6.190906498187467e7,6.0016198099478185e7,6.195574363351107e7,6.026724512781587e7,5.137110884722376e7,4.708338767963761e7,3.2918584300204918e7,2.1197917422231577e7,8.090086230445922e6,662602.8830483025
74,5.389111404883115e7,5.3285171858235195e7,4.334426937543128e7,4.402868695430007e7,4.4177417455940664e7,4.53674513061907e7,4.217918805562681e7,3.948184394403627e7,3.339895561071074e7,2.031591083157482e7,6.555616124673543e6,493512.5718139917
75,5.389111404883115e7,5.327044569348659e7,4.924743497636073e7,4.664283244222234e7,4.735796963236019e7,4.7843647513213485e7,5.139321969271168e7,5.248375887267409e7,4.3475720751314625e7,2.650331942416361e7,7.315485724398825e6,662609.1714248025
76,5.389111404883115e7,5.327570337226007e7,5.8993483691136725e7,5.2076750328633934e7,5.2737503396748364e7,5.3338864405401796e7,3.909915047560099e7,3.878523561427079e7,3.056054237939413e7,2.0475603066227835e7,7.443075237732456e6,422489.883358805
77,5.389111404883115e7,5.324437096870054e7,4.926649883710398e7,5.1917437277692705e7,5.213722623623857e7,4.412099425120439e7,3.774240860838859e7,3.1434378983678557e7,2.2599803288476624e7,1.710821856993501e7,6.524090665354117e6,486375.435397118
78,5.389111404883115e7,5.325180561805047e7,5.416622202553224e7,5.8701247274851054e7,6.3429946851025134e7,5.397912702182126e7,4.541469522752789e7,3.796640471147762e7,3.1350911005148947e7,2.0738658226249952e7,7.903586640204879e6,464507.2380829649
79,5.389111404883115e7,5.321579105194768e7,4.682266361083966e7,4.356070544443717e7,4.306706658401486e7,3.915548446250339e7,3.450594372238463e7,3.038743218391393e7,2.072104982065181e7,1.9335754844882827e7,6.14390617578688e6,317398.2973720667
80,5.389111404883115e7,5.320193764160084e7,4.916913094645676e7,4.822026844237612e7,4.8278241341685906e7,4.158410422801286e7,3.792642061831099e7,3.669780724395166e7,2.573138577690669e7,2.3284595685204335e7,7.0660026662541935e6,662605.2469365717
81,5.389111404883115e7,5.319938455086745e7,5.568147967719987e7,5.578794155407272e7,5.1315774771895364e7,5.361456321502793e7,4.7829920922389284e7,4.170629745150332e7,3.489030702180533e7,2.2331459198783793e7,8.090025229897972e6,659013.5578853914
82,5.389111404883115e7,5.320450452646248e7,5.201793764703046e7,4.7180290862217955e7,4.6281081061605826e7,4.332284670764239e7,3.9484934391562104e7,4.054926866436608e7,4.518068250285914e7,3.159090736572204e7,7.547665370677427e6,413157.18988000817
83,5.389111404883115e7,5.317091145228717e7,5.527872967125547e7,4.995984455308706e7,4.84639802379815e7,4.379311970034352e7,3.857933850149888e7,4.042046699115032e7,3.858336074602495e7,3.588246503731829e7,8.089967731142434e6,401150.2047829642
84,5.389111404883115e7,5.316854716342388e7,4.877309561351226e7,4.785932914866148e7,4.463572693186897e7,3.963098055238369e7,3.676006276279977e7,3.0661723314872906e7,2.569388307132007e7,1.707408509010932e7,7.163400811958416e6,313051.1240705924
85,5.389111404883115e7,5.3163011133833095e7,5.196501032893519e7,4.7454280887209564e7,4.970582996817131e7,4.304036557006793e7,3.4438481255938545e7,3.0215716676548555e7,2.2743836820485942e7,1.35195925340108e7,8.089803712443727e6,316325.0866743569
86,5.389111404883115e7,5.315555868077074e7,5.4043659025505036e7,4.937591002888803e7,4.65376772996881e7,5.1904169725620896e7,4.379922032902646e7,4.087721425808437e7,3.078934783127401e7,2.460340180910571e7,7.445523066491921e6,523328.9177107044
87,5.389111404883115e7,5.315279134664282e7,4.843953233092668e7,4.778828376111168e7,5.00858519492546e7,4.3147349052296445e7,3.432436598118614e7,2.705661580347786e7,2.3917403004605435e7,2.269431026912996e7,8.089736987561956e6,473068.8891261027
88,5.389111404883115e7,5.312055462448654e7,5.1926410536842056e7,4.766226676884045e7,4.5241310196721345e7,4.0238764029350504e7,3.128071569500187e7,2.450828994009553e7,2.46324645754103e7,2.123841651136773e7,7.8917826541895885e6,422174.81694667065
89,5.389111404883115e7,5.313466621289013e7,4.330610000963775e7,4.098476354543997e7,4.082794991272107e7,3.711158547535358e7,3.81254920307634e7,3.1452435331160724e7,2.80050125312445e7,2.0339253465718053e7,7.441050669421811e6,310510.3963390864
90,5.389111404883115e7,5.313360248668196e7,5.395871550002842e7,4.859357954210167e7,4.653302935836843e7,4.949984664214189e7,4.868470452705833e7,3.976331966154608e7,3.334090742383736e7,2.318951801179003e7,6.7111567868230585e6,222976.49003998502
91,5.389111404883115e7,5.3139079656050384e7,4.8403620829875045e7,4.803730799535534e7,4.624672626265828e7,4.057951667227821e7,3.2201038826782867e7,2.5016709243383706e7,2.1823150918239214e7,1.7732579142215088e7,6.620806204548156e6,512515.4373341973
92,5.389111404883115e7,5.3108530871246845e7,5.190824292761675e7,4.9134109231953956e7,5.021987898167837e7,4.570213000846566e7,4.142358008797784e7,3.3186094498563126e7,2.17565221096065e7,1.739936224568341e7,6.653268449933021e6,662604.1144510871
93,5.389111404883115e7,5.3110808500327006e7,4.936214832765647e7,4.642912469385507e7,4.44491529424447e7,4.036562420258543e7,4.2741829427067965e7,2.9313942591987684e7,2.6753104107991226e7,1.7565897378284834e7,5.096910608777938e6,576997.8653700256
94,5.389111404883115e7,5.311080214505187e7,4.914078031507883e7,4.533468237909099e7,4.654536159179899e7,4.1365384137687445e7,3.540633663702667e7,3.0217615472963095e7,2.5966876839743383e7,1.6044626709769484e7,6.648740479084375e6,480905.82547304704
95,5.389111404883115e7,5.310917401864543e7,5.0178811869791016e7,5.154619905814274e7,5.606314223534185e7,5.689360587262869e7,5.055165088626236e7,3.7035851302193806e7,3.5867702817118034e7,2.407949636236745e7,6.773872570374874e6,662609.3654796367
96,5.389111404883115e7,5.310420256444527e7,6.043136778092565e7,5.391242262618038e7,4.7293707825547144e7,4.793338080959794e7,4.181530831089093e7,3.627112420851451e7,2.966663006392134e7,2.123168855585678e7,7.195392564778078e6,347854.4266855705
97,5.389111404883115e7,5.309127599742681e7,4.6716445269268006e7,4.905875119364494e7,4.6401729655264094e7,4.612457130160555e7,3.497981140664588e7,2.8358488207493395e7,2.7180728407216184e7,1.4079793194579823e7,6.629121452142546e6,464506.8936542485
98,5.389111404883115e7,5.309081497771215e7,5.0271418612104066e7,4.971394172096788e7,4.4500592386947304e7,3.9325519286608726e7,3.1873656139851242e7,2.95963446689706e7,2.345551359997183e7,1.710206786122369e7,6.965010854047703e6,310434.1210772916
99,5.389111404883115e7,5.306644122002234e7,4.9086969724266104e7,4.5926447753386036e7,4.5198287532787725e7,4.409990127109066e7,3.5146470287728935e7,2.9414508775243856e7,2.6391021293100737e7,2.252403671941647e7,7.221500226536863e6,394274.3928590722
100,5.389111404883115e7,5.305595603339647e7,5.607303699199927e7,4.6420849744186684e7,4.8228793163667575e7,4.029637820991734e7,3.517144942618756e7,3.0471157205726832e7,2.3437037264988236e7,1.710637575595198e7,6.358789234134003e6,311718.7762323605
101,5.389111404883115e7,5.3056697179205e7,4.904020778599643e7,5.166399214774502e7,5.393457482345548e7,5.250005952081007e7,4.231878396656683e7,3.793915154609048e7,3.3885138619339064e7,1.8425829948746387e7,7.877401155968141e6,557949.0126446503
102,5.389111404883115e7,5.305861703982897e7,4.858144217380392e7,5.3528098506922334e7,5.003855828546834e7,5.2890139682074726e7,5.560275887083498e7,4.714460149118221e7,4.016145293952957e7,4.898916208416718e7,8.0901038769438965e6,413122.9288891911
103,5.389111404883115e7,5.3051091442528725e7,4.321045432432771e7,3.8645489366112486e7,3.969229984353617e7,3.647088723833288e7,3.1880229878351316e7,2.897850407419221e7,2.7627148310008306e7,1.8903333405227162e7,4.873332631903411e6,257314.20374156328
104,5.389111404883115e7,5.3045110297493674e7,5.883139457374471e7,5.545707332650957e7,4.901766651906574e7,4.7500269728146285e7,4.6353067466852486e7,3.973328249291204e7,3.037988539452993e7,2.1442783363124616e7,6.595579077313906e6,464506.2877229765
105,5.389111404883115e7,5.3034699087066144e7,4.276798171656713e7,3.816073884091163e7,3.669129538888572e7,3.880392700390431e7,3.707140486337541e7,3.217870755697821e7,2.486437992356001e7,2.1632784133791294e7,6.680004151433501e6,401156.21427634085
106,5.389111404883115e7,5.303438026470093e7,4.989594825427039e7,4.405450012918627e7,4.3024442623091996e7,4.72396267601461e7,4.702512988396162e7,5.0695896806530386e7,4.527102818855553e7,3.664865553093861e7,7.379763672378429e6,401152.85542018374
107,5.389111404883115e7,5.303182551201293e7,4.8520450781090565e7,4.628454234998863e7,4.700664057700473e7,4.32883377040896e7,4.40069384760035e7,3.524381468317801e7,2.9729312811008163e7,2.2378966651628327e7,6.568195426348601e6,268905.8589049838
108,5.389111404883115e7,5.303991125435825e7,5.873408947592019e7,5.893609867766079e7,5.5567200337916315e7,5.227051727116886e7,4.6103100887232065e7,4.395651704636316e7,3.389447968718928e7,2.5210477414941512e7,5.257716976612156e6,245340.13846537957
109,5.389111404883115e7,5.3013748339540675e7,5.342169471977347e7,5.889954028260956e7,6.1082714848722994e7,5.3993175342520356e7,4.8688458241053134e7,4.84068125981749e7,4.780123919070273e7,4.5294020952015705e7,8.090106230509685e6,431372.8895917401
110,5.389111404883115e7,5.301204816894877e7,5.1818771986797124e7,4.360983058177607e7,4.049771268183628e7,3.8601952748437375e7,3.367044471524975e7,2.666381168064019e7,2.2755721214993544e7,2.137587218367197e7,7.254555319949359e6,401150.540634145
111,5.389111404883115e7,5.300651561506102e7,5.27641557839431e7,5.843088849734369e7,5.508837726441759e7,4.717597860567549e7,3.8099962059340924e7,3.80389517497658e7,3.671533912728849e7,2.586450585883613e7,6.973022025911103e6,282784.09012964385
112,5.389111404883115e7,5.2994340080506876e7,5.010967096035087e7,4.458435136141755e7,4.183447163054405e7,4.165658906039384e7,4.4010802700302124e7,3.822553444262639e7,4.042887592030029e7,2.448182612129043e7,6.759047081468644e6,220901.94844969732
113,5.389111404883115e7,5.299431508652663e7,5.590732614479057e7,5.6344194078553736e7,5.251177342607245e7,5.274481639356841e7,4.363744961992003e7,4.405157737387435e7,3.169758385701961e7,2.6057374260951184e7,8.090024069815616e6,310001.17546446336
