iteration,time_primal_forward,time_primal_backward,time_dual_forward,time_dual_backward
95,0.003983612,0.077406033,0.0,0.0
96,0.002301198,0.048326966,0.0,0.0
97,0.003682476,0.056968503,0.0,0.0
98,0.003170831,0.051453236,0.0,0.0
99,0.003410445,0.064784188,0.0,0.0
100,0.00382406,0.058518003,0.0,0.0
101,0.003729005,0.058593656,0.0,0.0
102,0.003669861,0.061372447,0.0,0.0
103,0.003031159,0.048782822,0.0,0.0
104,0.004499431,0.061928821,0.0,0.0
105,0.003244217,0.052262895,0.0,0.0
106,0.003508344,0.050101535,0.0,0.0
107,0.003557111,0.055199921,0.0,0.0
108,0.004249037,0.059435475,0.0,0.0
109,0.003747102,0.051748784,0.0,0.0
110,0.003340421,0.056732437,0.0,0.0
111,0.003009907,0.060672631,0.0,0.0
112,0.003458549,0.049830674,0.0,0.0
113,0.003525538,0.063683407,0.0,0.0
114,0.003260896,0.05751089,0.0,0.0
115,0.003145657,0.0564365,0.0,0.0
116,0.002891126,0.053854731,0.0,0.0
117,0.003850532,0.061914404,0.0,0.0
118,0.003998866,0.058737398,0.0,0.0
119,0.004009644,0.062265161,0.0,0.0
120,0.00324318,0.055033646,0.0,0.0
121,0.003718565,0.061790303,0.0,0.0
122,0.002377009,0.058897451,0.0,0.0
123,0.003551674,0.05477838,0.0,0.0
124,0.003185995,0.065613992,0.0,0.0
125,0.004240272,0.061406785,0.0,0.0
126,0.003278958,0.057336482,0.0,0.0
127,0.004185452,0.062694451,0.0,0.0
128,0.002636639,0.058728424,0.0,0.0
129,0.003853655,0.058811146,0.0,0.0
130,0.003669066,0.062011351,0.0,0.0
131,0.003637239,0.062520927,0.0,0.0
132,0.003768893,0.058090442,0.0,0.0
133,0.003488752,0.065214919,0.0,0.0
134,0.003610378,0.061807453,0.0,0.0
135,0.004521685,0.066060339,0.0,0.0
136,0.002512903,0.058521966,0.0,0.0
137,0.003613454,0.059117531,0.0,0.0
138,0.004017717,0.064808888,0.0,0.0
139,0.004021071,0.063159808,0.0,0.0
140,0.003935413,0.060834347,0.0,0.0
141,0.003976174,0.059668341,0.0,0.0
142,0.003988016,0.068494222,0.0,0.0
143,0.002642519,0.063925851,0.0,0.0
144,0.002524042,0.059380263,0.0,0.0
145,0.004049084,0.058946818,0.0,0.0
146,0.003999782,0.066332559,0.0,0.0
147,0.00270243,0.062293386,0.0,0.0
148,0.002857577,0.064416364,0.0,0.0
149,0.002363929,0.044992968,0.0,0.0
150,0.004396245,0.066331178,0.0,0.0
151,0.002651134,0.059217757,0.0,0.0
152,0.003518832,0.065788226,0.0,0.0
153,0.003302028,0.061249165,0.0,0.0
154,0.002857171,0.051137134,0.0,0.0
155,0.004917087,0.069784753,0.0,0.0
156,0.002835127,0.067503566,0.0,0.0
157,0.002694087,0.068200587,0.0,0.0
158,0.002485171,0.055386732,0.0,0.0
159,0.004402301,0.070459561,0.0,0.0
160,0.002607691,0.059101303,0.0,0.0
161,0.00397199,0.065207962,0.0,0.0
162,0.002729722,0.06257941,0.0,0.0
163,0.003239405,0.064965059,0.0,0.0
164,0.002946526,0.062499071,0.0,0.0
165,0.00305896,0.056342172,0.0,0.0
166,0.004095598,0.068355358,0.0,0.0
167,0.004312197,0.063454968,0.0,0.0
168,0.002905212,0.065403019,0.0,0.0
169,0.003001898,0.06945008,0.0,0.0
170,0.002669062,0.060443995,0.0,0.0
171,0.004192693,0.068351893,0.0,0.0
172,0.00247311,0.064560703,0.0,0.0
173,0.002561433,0.067348074,0.0,0.0
174,0.002845472,0.064379571,0.0,0.0
175,0.002915907,0.057243527,0.0,0.0
176,0.00432612,0.072780757,0.0,0.0
177,0.005032549,0.071333029,0.0,0.0
178,0.003709564,0.070001022,0.0,0.0
179,0.003438599,0.058607454,0.0,0.0
180,0.004219733,0.066242361,0.0,0.0
181,0.002825753,0.066568173,0.0,0.0
182,0.002638401,0.064570703,0.0,0.0
183,0.003973017,0.067773803,0.0,0.0
184,0.002523278,0.071277889,0.0,0.0
185,0.003224573,0.068035884,0.0,0.0
186,0.003155087,0.066831084,0.0,0.0
187,0.004043511,0.066861481,0.0,0.0
188,0.00237067,0.06403983,0.0,0.0
189,0.002749654,0.068242733,0.0,0.0
190,0.003600338,0.052901168,0.0,0.0
191,0.004592295,0.071945451,0.0,0.0
192,0.002781064,0.056313774,0.0,0.0
193,0.004767314,0.069912807,0.0,0.0
194,0.002984507,0.06989866,0.0,0.0
195,0.00335462,0.070417309,0.0,0.0
196,0.003510796,0.060479577,0.0,0.0
197,0.004508417,0.068184543,0.0,0.0
198,0.002471799,0.059904921,0.0,0.0
199,0.002998176,0.061898213,0.0,0.0
200,0.004640137,0.069637593,0.0,0.0
201,0.063932824,0.047005638,0.0,0.0
202,0.002531203,0.067840347,0.0,0.0
203,0.002928545,0.066450916,0.0,0.0
204,0.003192012,0.070664667,0.0,0.0
205,0.003496538,0.058494715,0.0,0.0
206,0.00484323,0.067544842,0.0,0.0
207,0.003132017,0.069649261,0.0,0.0
208,0.002926223,0.070768586,0.0,0.0
209,0.002726724,0.064092715,0.0,0.0
210,0.004162782,0.075374633,0.0,0.0
211,0.003157375,0.07225389,0.0,0.0
212,0.003787765,0.07626607,0.0,0.0
213,0.003669824,0.067487439,0.0,0.0
214,0.004350056,0.074111537,0.0,0.0
215,0.002728693,0.071171136,0.0,0.0
216,0.003050051,0.070976848,0.0,0.0
217,0.00312272,0.073626538,0.0,0.0
218,0.002748482,0.075009646,0.0,0.0
219,0.003371711,0.078704314,0.0,0.0
220,0.003396124,0.074972584,0.0,0.0
221,0.002925069,0.072135731,0.0,0.0
222,0.003722576,0.069902142,0.0,0.0
223,0.002659072,0.07279881,0.0,0.0
224,0.003024906,0.069795256,0.0,0.0
225,0.002871624,0.067436059,0.0,0.0
226,0.003020675,0.070544099,0.0,0.0
227,0.004437874,0.07301342,0.0,0.0
228,0.002914496,0.06484653,0.0,0.0
229,0.004775303,0.069403671,0.0,0.0
230,0.003136047,0.07070702,0.0,0.0
231,0.004217845,0.068116911,0.0,0.0
232,0.005280367,0.079795111,0.0,0.0
233,0.002643794,0.069187671,0.0,0.0
234,0.00296318,0.070347574,0.0,0.0
235,0.002766701,0.072184768,0.0,0.0
236,0.003401971,0.073899486,0.0,0.0
237,0.002844801,0.06976356,0.0,0.0
238,0.003547025,0.071728749,0.0,0.0
239,0.00339553,0.064891962,0.0,0.0
240,0.004155321,0.074965176,0.0,0.0
241,0.003454682,0.072226724,0.0,0.0
242,0.003256671,0.074130831,0.0,0.0
243,0.003050471,0.074631002,0.0,0.0
244,0.003716295,0.070382208,0.0,0.0
245,0.002777468,0.073539012,0.0,0.0
246,0.003758259,0.07082215,0.0,0.0
247,0.004326255,0.08154707,0.0,0.0
248,0.003321015,0.079628732,0.0,0.0
249,0.003001959,0.07264597,0.0,0.0
250,0.002889376,0.069503377,0.0,0.0
251,0.00366651,0.079045485,0.0,0.0
252,0.002764441,0.067160815,0.0,0.0
253,0.00308243,0.068554487,0.0,0.0
254,0.003878715,0.073918927,0.0,0.0
255,0.002944988,0.071210061,0.0,0.0
256,0.002923547,0.069297677,0.0,0.0
257,0.005239061,0.075903199,0.0,0.0
258,0.003523833,0.075757961,0.0,0.0
259,0.003895752,0.077380167,0.0,0.0
260,0.003786783,0.067853623,0.0,0.0
261,0.003587757,0.064936084,0.0,0.0
262,0.003835048,0.076235383,0.0,0.0
263,0.004369913,0.074372598,0.0,0.0
264,0.003225772,0.072949768,0.0,0.0
265,0.003153439,0.080266286,0.0,0.0
266,0.003111519,0.073944875,0.0,0.0
267,0.003457764,0.076228814,0.0,0.0
268,0.003371542,0.07560658,0.0,0.0
269,0.003156543,0.069975504,0.0,0.0
270,0.003643351,0.076113941,0.0,0.0
271,0.004591581,0.07182604,0.0,0.0
272,0.003799923,0.077266848,0.0,0.0
273,0.002914592,0.081183046,0.0,0.0
274,0.002863306,0.077000119,0.0,0.0
275,0.003528047,0.077578477,0.0,0.0
276,0.003341457,0.073862829,0.0,0.0
277,0.003160277,0.078304453,0.0,0.0
278,0.00351351,0.074779678,0.0,0.0
279,0.002917717,0.070969205,0.0,0.0
280,0.003508079,0.080922228,0.0,0.0
281,0.003058897,0.078701189,0.0,0.0
282,0.00366135,0.079484067,0.0,0.0
283,0.003218114,0.08071708,0.0,0.0
284,0.002968697,0.081316191,0.0,0.0
285,0.003214434,0.093032776,0.0,0.0
286,0.004405916,0.083073623,0.0,0.0
287,0.007369143,0.086505772,0.0,0.0
288,0.003519738,0.075410771,0.0,0.0
289,0.004453427,0.08594379,0.0,0.0
290,0.005547526,0.091129337,0.0,0.0
291,0.003675126,0.092856745,0.0,0.0
292,0.005331656,0.097300044,0.0,0.0
293,0.005400171,0.090181281,0.0,0.0
294,0.003685651,0.094717143,0.0,0.0
295,0.007529419,0.085852733,0.0,0.0
296,0.004263809,0.08663155,0.0,0.0
297,0.003587969,0.103269257,0.0,0.0
298,0.003233118,0.07308144,0.0,0.0
299,0.00347426,0.084235646,0.0,0.0
300,0.003622366,0.072168658,0.0,0.0
301,0.003580852,0.078026554,0.0,0.0
302,0.003722441,0.074967085,0.0,0.0
303,0.003611427,0.078608084,0.0,0.0
304,0.003595601,0.08926729,0.0,0.0
305,0.003980666,0.08506976,0.0,0.0
306,0.003528827,0.078945743,0.0,0.0
307,0.003501983,0.088027718,0.0,0.0
308,0.003563126,0.085811018,0.0,0.0
309,0.003356045,0.086876518,0.0,0.0
310,0.003276551,0.074094411,0.0,0.0
311,0.004028418,0.079763665,0.0,0.0
312,0.00321048,0.083785833,0.0,0.0
313,0.004024819,0.087480743,0.0,0.0
314,0.004714001,0.088728521,0.0,0.0
315,0.004384632,0.086421374,0.0,0.0
316,0.003376138,0.086173876,0.0,0.0
317,0.00346455,0.081279852,0.0,0.0
318,0.004228283,0.083144775,0.0,0.0
319,0.00554238,0.083704834,0.0,0.0
320,0.003294383,0.076054571,0.0,0.0
321,0.003637703,0.082156676,0.0,0.0
322,0.003368483,0.084195166,0.0,0.0
323,0.003168509,0.086384207,0.0,0.0
324,0.003837149,0.086827336,0.0,0.0
325,0.003174789,0.082131847,0.0,0.0
326,0.003616313,0.081822882,0.0,0.0
327,0.003857276,0.072807578,0.0,0.0
328,0.004250293,0.087351115,0.0,0.0
329,0.00331038,0.087082395,0.0,0.0
330,0.003434098,0.08524158,0.0,0.0
331,0.003019215,0.08125231,0.0,0.0
332,0.0043029,0.082584598,0.0,0.0
333,0.003088161,0.082238746,0.0,0.0
334,0.005134824,0.084221065,0.0,0.0
335,0.00368302,0.087946905,0.0,0.0
336,0.003450036,0.085537254,0.0,0.0
337,0.003468356,0.08155459,0.0,0.0
338,0.00389773,0.093037683,0.0,0.0
339,0.004312012,0.085870489,0.0,0.0
340,0.003832083,0.082729818,0.0,0.0
341,0.003820488,0.088773428,0.0,0.0
342,0.00361226,0.091537148,0.0,0.0
343,0.003977298,0.089270992,0.0,0.0
344,0.003312798,0.090503373,0.0,0.0
345,0.003164502,0.084992937,0.0,0.0
346,0.003755253,0.090486787,0.0,0.0
347,0.003739373,0.109332443,0.0,0.0
348,0.00442927,0.090909528,0.0,0.0
349,0.004181548,0.090358046,0.0,0.0
350,0.003352039,0.084090514,0.0,0.0
351,0.004283617,0.085802308,0.0,0.0
352,0.003805617,0.087432338,0.0,0.0
353,0.004577394,0.093735702,0.0,0.0
354,0.003829663,0.079760252,0.0,0.0
355,0.005356958,0.089250899,0.0,0.0
356,0.003633061,0.084203798,0.0,0.0
357,0.003556122,0.092662668,0.0,0.0
358,0.00345181,0.082504052,0.0,0.0
359,0.003149583,0.086645282,0.0,0.0
360,0.005529484,0.091722458,0.0,0.0
361,0.004015797,0.086014306,0.0,0.0
362,0.003728993,0.087803591,0.0,0.0
363,0.003330623,0.081547567,0.0,0.0
364,0.004944898,0.089077762,0.0,0.0
365,0.003617478,0.090425266,0.0,0.0
366,0.003446783,0.090000658,0.0,0.0
367,0.004353158,0.080774916,0.0,0.0
368,0.00481825,0.080621955,0.0,0.0
369,0.003940642,0.089546865,0.0,0.0
370,0.00423842,0.091793685,0.0,0.0
371,0.003507143,0.081974673,0.0,0.0
372,0.003773647,0.087868415,0.0,0.0
373,0.004033075,0.095692051,0.0,0.0
374,0.003709858,0.087334783,0.0,0.0
375,0.003667859,0.085180983,0.0,0.0
376,0.003451568,0.084193818,0.0,0.0
377,0.003905098,0.085881166,0.0,0.0
378,0.003341657,0.088502251,0.0,0.0
379,0.003578117,0.083082044,0.0,0.0
380,0.003452757,0.082691974,0.0,0.0
381,0.00393228,0.089794681,0.0,0.0
382,0.004017255,0.088385472,0.0,0.0
383,0.003241515,0.082323073,0.0,0.0
384,0.005675137,0.08808959,0.0,0.0
385,0.003828026,0.092682918,0.0,0.0
386,0.003776894,0.085231684,0.0,0.0
387,0.003215137,0.081894792,0.0,0.0
388,0.003809582,0.086367353,0.0,0.0
389,0.004006255,0.090099763,0.0,0.0
390,0.003258489,0.091060049,0.0,0.0
391,0.00321947,0.089671472,0.0,0.0
392,0.004427823,0.092504979,0.0,0.0
393,0.003616421,0.077512948,0.0,0.0
394,0.003986503,0.085363131,0.0,0.0
395,0.003897247,0.088709747,0.0,0.0
396,0.003695046,0.099994066,0.0,0.0
397,0.004029784,0.086123159,0.0,0.0
398,0.006546267,0.094654948,0.0,0.0
399,0.003852291,0.098082948,0.0,0.0
400,0.003561319,0.087199206,0.0,0.0
401,0.003651037,0.099018872,0.0,0.0
402,0.00382776,0.089233504,0.0,0.0
403,0.003637796,0.084446675,0.0,0.0
404,0.004134382,0.094300638,0.0,0.0
405,0.003797786,0.08015533,0.0,0.0
406,0.003925118,0.087351209,0.0,0.0
407,0.003576485,0.097657585,0.0,0.0
408,0.004754328,0.10031056,0.0,0.0
409,0.004573595,0.093824019,0.0,0.0
410,0.003770545,0.096590432,0.0,0.0
411,0.004292776,0.0868739,0.0,0.0
412,0.003814261,0.095286547,0.0,0.0
413,0.00391502,0.092578095,0.0,0.0
414,0.003726981,0.089463787,0.0,0.0
415,0.004515786,0.092361808,0.0,0.0
416,0.003717728,0.100505769,0.0,0.0
417,0.00494473,0.087607995,0.0,0.0
418,0.00407127,0.096893185,0.0,0.0
419,0.00356117,0.084721359,0.0,0.0
420,0.004838959,0.090387078,0.0,0.0
421,0.003527308,0.084990963,0.0,0.0
422,0.004784613,0.092444147,0.0,0.0
423,0.003736486,0.091484374,0.0,0.0
424,0.004814114,0.092386966,0.0,0.0
425,0.003749723,0.091948059,0.0,0.0
426,0.004126489,0.10064069,0.0,0.0
427,0.003997082,0.092717495,0.0,0.0
428,0.003643425,0.089218602,0.0,0.0
429,0.003955638,0.085823725,0.0,0.0
430,0.003644532,0.089796589,0.0,0.0
431,0.002994469,0.085539364,0.0,0.0
432,0.003641247,0.086070894,0.0,0.0
433,0.003480235,0.081262955,0.0,0.0
434,0.004290055,0.087051229,0.0,0.0
435,0.003566612,0.093460082,0.0,0.0
436,0.004600241,0.09702797,0.0,0.0
437,0.003844801,0.083010725,0.0,0.0
438,0.004043096,0.089545625,0.0,0.0
439,0.003815592,0.092639627,0.0,0.0
440,0.0040542,0.096950685,0.0,0.0
441,0.003592908,0.094372949,0.0,0.0
442,0.003816749,0.095568382,0.0,0.0
443,0.004152312,0.094198809,0.0,0.0
444,0.004507072,0.106738909,0.0,0.0
445,0.003763524,0.086979696,0.0,0.0
446,0.004077045,0.099166401,0.0,0.0
447,0.003388789,0.092531091,0.0,0.0
448,0.003512731,0.085083931,0.0,0.0
449,0.004384744,0.097768239,0.0,0.0
450,0.004067971,0.088424079,0.0,0.0
451,0.003796218,0.092203145,0.0,0.0
452,0.00380595,0.095610701,0.0,0.0
453,0.003491073,0.085573626,0.0,0.0
454,0.004668141,0.098082049,0.0,0.0
455,0.004082687,0.092755596,0.0,0.0
456,0.00412135,0.092360931,0.0,0.0
457,0.004280032,0.099630139,0.0,0.0
458,0.004132078,0.097557989,0.0,0.0
459,0.004048852,0.097404744,0.0,0.0
460,0.004731995,0.096212472,0.0,0.0
461,0.004580602,0.088608531,0.0,0.0
462,0.00368188,0.092180095,0.0,0.0
463,0.004814143,0.102547862,0.0,0.0
464,0.003819632,0.096282645,0.0,0.0
465,0.004678155,0.100058051,0.0,0.0
466,0.005331811,0.098153438,0.0,0.0
467,0.004339512,0.10271492,0.0,0.0
468,0.003834975,0.094746928,0.0,0.0
469,0.003513794,0.089426911,0.0,0.0
470,0.004729618,0.100172949,0.0,0.0
471,0.004446418,0.093511479,0.0,0.0
472,0.004549899,0.101012504,0.0,0.0
473,0.00474206,0.100174997,0.0,0.0
474,0.003853025,0.098685791,0.0,0.0
475,0.004117619,0.094254503,0.0,0.0
476,0.004514849,0.087787421,0.0,0.0
477,0.003793783,0.088427357,0.0,0.0
478,0.004927895,0.096669406,0.0,0.0
479,0.004019691,0.098229493,0.0,0.0
480,0.004179649,0.093980024,0.0,0.0
481,0.00417771,0.101860994,0.0,0.0
482,0.004284016,0.098589713,0.0,0.0
483,0.004625899,0.095707505,0.0,0.0
484,0.004125027,0.093365779,0.0,0.0
485,0.004379589,0.096270213,0.0,0.0
486,0.004372374,0.098372901,0.0,0.0
487,0.003887466,0.094149524,0.0,0.0
488,0.004608118,0.10340091,0.0,0.0
489,0.003935352,0.097813806,0.0,0.0
490,0.004300575,0.105424312,0.0,0.0
491,0.004763598,0.102197656,0.0,0.0
492,0.004497416,0.089196375,0.0,0.0
493,0.004583452,0.101286508,0.0,0.0
494,0.004655895,0.102894342,0.0,0.0
495,0.004207059,0.094927222,0.0,0.0
496,0.004351415,0.09849112,0.0,0.0
497,0.004045826,0.099010771,0.0,0.0
498,0.004379776,0.104395366,0.0,0.0
499,0.00418318,0.104595625,0.0,0.0
500,0.004405049,0.093480563,0.0,0.0
501,0.004134793,0.096857014,0.0,0.0
502,0.004648113,0.105691186,0.0,0.0
503,0.003931081,0.103296803,0.0,0.0
504,0.004322051,0.100744184,0.0,0.0
505,0.004684152,0.102112829,0.0,0.0
506,0.004173818,0.097843621,0.0,0.0
507,0.004945437,0.102106948,0.0,0.0
508,0.004042516,0.096601592,0.0,0.0
509,0.004355392,0.096025242,0.0,0.0
510,0.004376235,0.094867025,0.0,0.0
511,0.004755926,0.100402053,0.0,0.0
512,0.004701253,0.094171418,0.0,0.0
513,0.004184195,0.092091239,0.0,0.0
514,0.004440209,0.09809945,0.0,0.0
515,0.003964056,0.098426307,0.0,0.0
516,0.005268806,0.10339914,0.0,0.0
517,0.004171036,0.102255261,0.0,0.0
518,0.004844343,0.105579109,0.0,0.0
519,0.004010431,0.102922924,0.0,0.0
520,0.004311918,0.098551807,0.0,0.0
521,0.004664469,0.10071167,0.0,0.0
522,0.00482459,0.10396985,0.0,0.0
523,0.004832139,0.105127948,0.0,0.0
524,0.004137019,0.097958775,0.0,0.0
525,0.004657747,0.104861738,0.0,0.0
526,0.003963029,0.097830584,0.0,0.0
527,0.00383585,0.094457097,0.0,0.0
528,0.004939163,0.10333201,0.0,0.0
529,0.00439359,0.094786723,0.0,0.0
530,0.004725645,0.099891316,0.0,0.0
531,0.003888973,0.102687553,0.0,0.0
532,0.00444082,0.098023645,0.0,0.0
533,0.004558373,0.100213574,0.0,0.0
534,0.004083629,0.100628625,0.0,0.0
535,0.004828549,0.111172173,0.0,0.0
536,0.005418581,0.101702483,0.0,0.0
537,0.004443819,0.109054175,0.0,0.0
538,0.004639165,0.097632108,0.0,0.0
539,0.004907455,0.102220142,0.0,0.0
540,0.004719816,0.096716377,0.0,0.0
541,0.004641886,0.102121303,0.0,0.0
542,0.004490862,0.109066738,0.0,0.0
543,0.004611584,0.105783407,0.0,0.0
544,0.00435334,0.103073591,0.0,0.0
545,0.005151715,0.101153785,0.0,0.0
546,0.004156278,0.097801371,0.0,0.0
547,0.004466169,0.091681039,0.0,0.0
548,0.004879324,0.106025476,0.0,0.0
549,0.005034474,0.111027141,0.0,0.0
550,0.005249906,0.109792968,0.0,0.0
551,0.004737741,0.104006155,0.0,0.0
552,0.005242156,0.097665862,0.0,0.0
553,0.005254968,0.103970488,0.0,0.0
554,0.004974792,0.103850783,0.0,0.0
555,0.004370216,0.106063616,0.0,0.0
556,0.004342426,0.095782902,0.0,0.0
557,0.004569475,0.093753165,0.0,0.0
558,0.004779722,0.09469275,0.0,0.0
559,0.005039463,0.105479024,0.0,0.0
560,0.004699558,0.105685529,0.0,0.0
561,0.004901008,0.110033553,0.0,0.0
562,0.004369029,0.096383459,0.0,0.0
563,0.004571379,0.104050666,0.0,0.0
564,0.005096811,0.096434661,0.0,0.0
565,0.004854716,0.101383898,0.0,0.0
566,0.005099442,0.104109312,0.0,0.0
567,0.005058691,0.10597579,0.0,0.0
568,0.004238037,0.103121842,0.0,0.0
569,0.004906655,0.104009027,0.0,0.0
570,0.004173338,0.098813802,0.0,0.0
571,0.005584478,0.107979324,0.0,0.0
572,0.005349922,0.128570141,0.0,0.0
573,0.006608148,0.131067875,0.0,0.0
574,0.004832868,0.125869954,0.0,0.0
575,0.005966897,0.13624897,0.0,0.0
576,0.005580667,0.118636488,0.0,0.0
577,0.004546653,0.12396525,0.0,0.0
578,0.005494985,0.137533498,0.0,0.0
579,0.005291714,0.113303352,0.0,0.0
580,0.006587898,0.130134572,0.0,0.0
581,0.004989164,0.121245245,0.0,0.0
582,0.005956356,0.126480944,0.0,0.0
583,0.005916414,0.124407301,0.0,0.0
584,0.005655093,0.129776959,0.0,0.0
585,0.00538627,0.117348012,0.0,0.0
586,0.005975277,0.132790784,0.0,0.0
587,0.005728292,0.130761621,0.0,0.0
588,0.005255369,0.130570002,0.0,0.0
589,0.005562691,0.133186512,0.0,0.0
590,0.006391762,0.129670331,0.0,0.0
591,0.006181499,0.130815677,0.0,0.0
592,0.006155418,0.129879632,0.0,0.0
593,0.005595167,0.121743469,0.0,0.0
594,0.006502076,0.130223535,0.0,0.0
595,0.006260799,0.132903393,0.0,0.0
596,0.005088414,0.123835223,0.0,0.0
597,0.005528149,0.127870614,0.0,0.0
598,0.005494267,0.113459487,0.0,0.0
599,0.006815067,0.123886188,0.0,0.0
600,0.004869508,0.127894785,0.0,0.0
601,0.006192709,0.135462623,0.0,0.0
602,0.005477044,0.104677112,0.0,0.0
603,0.004126173,0.100174344,0.0,0.0
604,0.00469832,0.108561836,0.0,0.0
605,0.004207619,0.10376128,0.0,0.0
606,0.004342558,0.106294877,0.0,0.0
607,0.004476349,0.101115941,0.0,0.0
608,0.005105293,0.106524676,0.0,0.0
609,0.004249627,0.10023983,0.0,0.0
610,0.004462398,0.111314098,0.0,0.0
611,0.00411663,0.102772497,0.0,0.0
612,0.004345358,0.101660417,0.0,0.0
613,0.004603377,0.102736358,0.0,0.0
614,0.004313384,0.109936333,0.0,0.0
615,0.004611345,0.110874296,0.0,0.0
616,0.004661128,0.104917123,0.0,0.0
617,0.004622394,0.109132478,0.0,0.0
618,0.004987278,0.105758274,0.0,0.0
619,0.004998223,0.105405819,0.0,0.0
620,0.004594926,0.116864627,0.0,0.0
621,0.005030881,0.106035162,0.0,0.0
622,0.004357762,0.1123479,0.0,0.0
623,0.004561065,0.115147929,0.0,0.0
624,0.004470035,0.108411119,0.0,0.0
625,0.005169583,0.10994875,0.0,0.0
626,0.004943291,0.108798385,0.0,0.0
627,0.004616354,0.098369289,0.0,0.0
628,0.00562027,0.11321562,0.0,0.0
629,0.003948413,0.10653132,0.0,0.0
630,0.00560634,0.106201217,0.0,0.0
631,0.005457933,0.11363182,0.0,0.0
632,0.005094524,0.11154429,0.0,0.0
633,0.004699523,0.1083523,0.0,0.0
