iteration,time_primal_forward,time_primal_backward,time_dual_forward,time_dual_backward
1,0.3574224,0.075588126,1.782963086,0.213982712
2,0.506053221,0.063136125,0.835402066,0.193587393
3,0.335059953,0.053586868,0.817398629,0.188856701
4,0.323736038,0.067866675,0.936396505,0.2107097
5,0.349886519,0.059418007,0.79555707,0.152059131
6,0.42420669,0.061605972,0.598719939,0.161813411
7,0.337970148,0.058417869,0.863918389,0.138572644
8,0.37214779,0.064838471,0.842888287,0.220484124
9,0.343529971,0.058014704,1.361590698,0.179696499
10,0.422477389,0.061905719,1.281087033,0.214244754
11,0.320261941,0.06478743,0.819702829,0.185390958
12,0.373352632,0.056674266,0.92787283,0.189720364
13,0.351319242,0.06339532,1.478881473,0.269653694
14,0.424084378,0.063480035,0.922631425,0.215140916
15,0.345069323,0.062829796,1.354407867,0.186446714
16,0.362468906,0.067075354,1.414187373,0.205404277
17,0.36631005,0.066009151,1.199389014,0.187698755
18,0.43373913,0.070783638,0.696201182,0.150788827
19,0.354166899,0.064170217,0.717811281,0.183560894
20,0.344615856,0.058576765,1.213643269,0.18685832
21,0.336924905,0.056639707,1.204112533,0.178713466
22,0.414569625,0.062385166,1.136872344,0.234740296
23,0.384854665,0.06522456,0.713641329,0.151214361
24,0.35392277,0.066083908,0.955594041,0.20045262
25,0.363149085,0.069529691,0.809290581,0.167835624
26,0.401307654,0.064754748,0.861956984,0.210411378
27,0.362851188,0.067365557,0.853465287,0.178363552
28,0.368507997,0.070810376,0.633794364,0.168181013
29,0.360581363,0.061822228,1.050667663,0.34872115
30,0.380689125,0.063656468,1.010869754,0.237246862
31,0.38940315,0.061976571,0.935334302,0.239254159
32,0.409534871,0.093061526,1.178620412,0.232506276
33,0.483634013,0.073394284,1.386542284,0.244718514
34,0.388076981,0.066078158,1.016340743,0.174541396
35,0.360079622,0.071129114,0.791024078,0.186597184
36,0.370738179,0.071778016,0.976401485,0.174773409
37,0.440685297,0.069001959,0.817614446,0.229940271
38,0.387962467,0.071442332,0.534388082,0.192958248
39,0.364673691,0.056699885,1.030185052,0.247879922
40,0.376366405,0.071010672,1.052118308,0.189689099
41,0.430280219,0.063607793,1.158938577,0.213829544
42,0.391843482,0.076602165,1.122308948,0.173722546
43,0.393682796,0.069050177,0.976310689,0.221024639
44,0.380436119,0.066776679,0.972667251,0.210420877
45,0.375090065,0.073394648,0.833591079,0.155024236
46,0.389202283,0.073290627,1.187765586,0.196083821
47,0.373316023,0.068501023,0.872112217,0.227695194
48,0.368002157,0.119831532,0.881823088,0.188514629
49,0.399753261,0.066232015,0.882355631,0.21310319
50,0.392530779,0.068997736,0.734923519,0.196810263
51,0.390465974,0.069198009,0.732251985,0.204305213
52,0.469652009,0.072048484,0.969241721,0.193485198
53,0.402588687,0.073572412,1.065664525,0.202386266
54,0.39050916,0.071223903,1.205475389,0.254306101
55,0.433335686,0.066194943,0.693085084,0.175916817
56,0.409314744,0.075248947,1.249056718,0.215072398
57,0.426072474,0.070479231,0.84784488,0.21979585
58,0.410106192,0.070736734,0.807071921,0.2076009
59,0.470384425,0.070534403,0.845198358,0.169776472
60,0.405878853,0.062592423,1.301087724,0.248635931
61,0.429741459,0.065207878,1.113227126,0.225800544
62,0.461963269,0.073229418,1.022193653,0.178604752
63,0.438426781,0.068956695,1.305004042,0.210501273
64,0.426702165,0.073465813,1.280909307,0.268780485
65,0.444194619,0.071066675,1.050210371,0.214795304
66,0.463200595,0.065686466,1.235008493,0.250402758
67,0.44786992,0.073084524,1.105836248,0.186461884
68,0.417741089,0.059873919,1.169828936,0.185881999
