iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
235,29252.977783053,86653.40071951367,84645.03160400054,20786.277752615115,16609.456910905297,15337.491485404458,12940.86423418217,15854.449936216492,18005.30037663797,8538.178282501201,84707.08476143153
236,29252.977783053,23431.142433966827,19054.638001965166,18591.23398165886,12183.144251495325,15850.135936702927,18139.26364658092,19079.751786944464,23099.31052416686,15938.497571024467,84767.16078699345
237,23639.48326296495,26420.72100810576,22163.95803518095,3981.6791293885667,18015.157790548346,22016.200847147436,30045.923436428373,28634.165594722155,22879.37410312181,14168.06123373673,14144.964886713085
238,30443.022246355402,86680.27867135667,15385.37804252051,10839.41956501223,10700.009008640409,21546.797172575647,29466.954797061382,26209.84853088738,18594.90844445657,18464.191067826843,4961.64332759277
239,29165.536229868845,7857.187485017321,12955.476304369138,12801.071611116662,6406.636829758328,19701.631093498378,15790.387569138638,16895.65551957105,18281.403497029234,14839.06453334805,6429.647844543747
240,28074.439048600638,34268.3198594438,8661.007507842338,2558.577777366827,33173.43596567919,15401.548161925955,16724.226535073394,23221.74386334323,19368.02457439141,17062.439003987733,6149.62901793643
241,24301.249236530242,85760.20555854113,16263.931339886576,7252.698669416132,4505.974333199041,14888.032110105669,30148.38929564296,17047.48653534561,26487.614052508463,5332.826400162625,1111.440984888603
242,18196.792482996592,25648.167411297647,21573.262051558602,16279.20175433924,14808.314158784813,18578.56473750568,16168.601577945956,20545.27395707938,25214.53888294854,13527.598073450652,85302.15587260247
243,29475.348168290755,27137.983824856445,84843.1784993865,6629.2493707867725,8930.677824871342,13070.701101181117,19133.39966925861,22178.733476425856,21738.007438645272,19729.00288296865,97166.4820747677
244,29252.977783053,30519.458896943255,7630.138983715853,16069.665159994533,17881.524132812494,7935.794719637995,20332.874489502017,18979.835684667414,16015.823643758078,11295.013779808338,85158.8237723192
245,24075.38920765353,30721.82049609952,9127.623213806155,9063.344011480911,15196.217058949715,20058.6291543925,25869.75844719188,28080.801490798643,36101.89488815203,19667.529869065733,85857.37036656922
246,28074.439048600638,7428.883724064684,9777.649657566868,14434.887524729957,13438.300023554057,11180.288609416715,17931.82229033906,23020.01148541193,12767.683154965074,15411.743514408636,12033.899331001017
247,29252.977783053,11281.0810083276,4416.918381630574,8369.150758424788,23308.77755734915,17176.89908856039,15356.899505725394,21838.9345709096,15482.720169800681,7456.358121566435,6203.316983602505
248,23893.494935232895,19937.71292163736,13818.01436488864,13984.84245173637,14097.751608117325,27369.40755975711,18225.022370330305,17932.941769956797,19093.154970443356,13598.122198401848,6593.324296246384
249,23969.066729849957,24440.793883635954,10496.049162077345,21989.87562621571,13192.586385726556,12275.252539818484,19647.34435346186,23032.474495577182,18694.724165022162,14593.842339408331,5141.961284563674
250,22963.01392544106,23817.052061146092,8237.679709016957,4331.620653917674,14965.070966510775,14209.962427615481,25075.37546542847,22753.72045227568,30339.10034002057,20489.385346532483,13469.586705023195
251,29252.977783053,30399.92476412278,8376.932516756926,7226.099507416688,14551.55001866597,21585.035012352753,16745.047087297513,22175.735855531977,15693.402662707516,11105.969134970592,85094.45617339172
252,26739.6163888891,86056.33478643722,12613.024632261875,14391.98832310353,10852.273127233482,14143.72975227288,29190.785960535366,23160.063205974093,21129.49464787413,16236.164678975008,13833.738919505386
253,18228.76736969177,25933.641053883326,8825.83942980587,5234.363416763399,4301.364122824225,35242.07664815714,16529.187127133373,17058.106485817832,26148.248740638242,20480.771012447436,4466.085767837941
254,26043.81399457853,86451.45272109192,22105.759584203013,6407.352640805117,16802.89185304978,15871.868890383124,15111.704566311448,24892.827936493115,27238.758611465815,17928.05071854303,85140.01968626243
255,29165.53622986885,47446.547098299096,7457.037919093938,19592.261316440163,24828.851266625134,21906.559177293304,24053.845986588207,24288.499774182368,22589.738231135354,15918.327975883625,13485.826720778974
256,24075.38920765353,99765.86683610544,84778.13507311714,15365.247522581014,11173.36142617873,9979.82428654366,26648.466466313723,31045.872601687013,24140.884705348773,11411.135067060706,85423.699567066
257,23979.049451108298,86184.19697294066,21355.56595001182,21996.033378421682,12596.732486992918,18860.823434534108,13783.504644509912,20870.234200119467,10141.744811629625,12537.104703877623,84820.816052139
258,98813.24836629954,28879.987940467305,4210.61846024008,9333.406087546382,15268.256339742175,11910.328070237232,17151.365773744317,28237.825596996685,29875.973718078643,9156.600816729117,5484.60257420647
259,100233.8102098079,22995.122105884777,10387.478863112796,19399.09884232588,13719.502168351442,19078.41919613504,18674.16788346059,14054.971056938704,21393.39437323775,8453.536008290741,8055.627751696075
260,29165.536229868845,25290.410758767317,28628.21036578079,22931.91323961469,30389.755778515206,14256.729752192328,16985.2706006896,16284.615867440865,17459.891755609427,12638.027196318637,4514.167949336019
261,29252.977783053,24082.273288720124,25402.47263202092,9491.336653651277,73504.53093719353,74587.18779789301,19959.725270899635,15584.188332542812,25708.59839228087,36180.04506902216,7130.830677645739
262,29252.977783053,43588.01554865026,9895.104917287661,26263.936330257988,17852.48945571254,25485.370187085256,27101.517672170892,27172.170166843243,14081.185152696067,21568.801284901467,9780.189295403374
263,18196.79248299658,10309.441114452628,16363.585871849358,9709.900563516574,19394.683710497102,14435.327726119518,16677.38261553107,27210.046292689123,15367.7131119841,14757.072516743494,5132.595148703429
264,29252.977783053,24250.34736745882,14070.196699809103,19880.706130056707,14286.271888038524,15968.303545157949,22461.911559204254,25141.678202163712,21988.153314737177,15949.378758782112,8049.421072275785
265,26648.461184636028,89914.3791470361,25198.89076904623,15557.525834809758,15404.472430160444,26991.481854079975,22754.71880982544,24667.811476758154,19246.244458724872,14566.425059384057,2973.607165700021
266,22981.80047478343,26341.453134356598,10512.484962057419,20812.044971244864,15360.885310904967,21713.315626520816,15049.147561566038,32811.869942536985,18086.020561610098,35643.2290039838,7445.368080023259
267,24162.582874380474,16626.733387185413,8057.807751043075,3077.232678295828,11726.733715752527,16889.132473518337,23770.38817478225,23521.536262044923,17790.217999997538,11960.292746563531,84804.75360245629
268,99896.21678468905,29644.757212500703,14471.519411267936,8413.211834069878,20286.511413426768,32715.761051521797,20551.4958602976,19446.77878597644,43561.76968721271,8989.421028044171,83176.3239809087
269,98846.87332182034,31116.03575848656,4533.3306465657215,15683.908970707009,15515.95387122528,8239.755836748049,22382.308809379214,23788.06580844857,26121.333363213947,17359.44523944099,84901.29030997038
270,29252.977783053,14258.725561010371,19998.99688366454,21573.23989282754,6945.278428739473,16362.000470151661,17112.276984519693,21386.77051954265,20954.06442896002,10127.824417138641,85706.9005223942
271,31889.79455654242,35159.102463239775,85982.00008762685,3937.701979918742,14863.342042208524,22544.978772516464,24879.46852099048,21210.63092579016,19746.764157909805,31385.940209597557,83908.52605104794
272,17955.444616863177,34805.35459087191,7512.437255718577,22974.10028127348,20807.14870467516,18487.36686957918,14191.413178304305,18576.83901689683,16365.762551840779,30459.93230040159,85992.53637280228
273,29139.15572517146,12386.423363001604,11334.141918405237,6588.044776377856,9780.241314191073,19367.183647465168,11640.70784223384,22261.077662400327,27450.827085785117,17962.49828504256,84917.28476377823
274,18350.729082773203,11076.486202131571,14675.838595252137,5611.286165533969,13787.855877510026,25790.111294712708,20096.6193991155,21363.640113343034,17347.34426005655,14298.752418467404,3045.6051249303814
275,31758.518961408063,89303.07064916055,14042.245277260046,11955.73456021219,24373.153478059245,18110.409245875046,23707.854608894162,20250.538962749808,25627.970905952778,15911.830144642829,13098.83683459411
276,29252.977783053,16941.1314132341,13420.520652684925,6164.985717632436,5841.781119838838,17481.238080048544,27042.30290908982,24492.725367845225,28018.807089145943,22990.749193259217,85577.87769743589
277,18013.243568809055,15089.017303872648,15341.289033288851,15952.220658840191,16303.038356485677,27491.373932233848,24661.091903976074,23808.727743220912,23267.47290611172,14071.374181521884,4278.598556852714
278,22193.370682210378,86156.76249922463,14769.938789470507,14825.7772885142,21696.07583030428,19631.577688732432,9870.020712192305,15561.035163986688,16864.319748353042,9682.126313333083,4209.466680383144
279,105886.74973669006,12302.833625083407,11735.117802275025,4540.883673860442,15389.039321049186,17594.750855572533,18956.542021642716,21640.14335162524,21007.71058109141,22995.465823738177,11999.902323673257
280,18196.792482996592,11991.116111578403,12213.985253904508,8995.544485848795,10750.46603364687,13014.006278779103,18968.291199471903,18407.69639089789,21337.02176911597,13541.775357647824,3155.0351596406117
281,31889.030147397538,86513.69916785343,13046.427204705093,19281.00805652937,9537.165037489362,23271.74602414998,24498.176286516864,17528.75410626079,18936.620328992518,11719.822120455667,94329.84218775724
282,30714.3305321216,90045.75778490315,15241.919235697855,15323.060211123797,14447.236708388542,14223.629561052634,18528.098402648702,14969.244784451692,14711.63942714306,10268.052550736467,78426.59501311775
283,29252.977783053,10250.108628392662,37258.282772710794,17364.81243429408,16873.332448295987,11942.833136881689,13853.884960284786,14530.157154517521,17484.727669023257,29442.521353563727,85205.01997270198
284,97581.7772776723,7062.817312398788,8414.36353490216,10009.820219710116,8093.860952101816,19026.019242299426,24274.027703413736,20366.656927145163,11297.200715184705,14300.268854511934,85698.7584847877
285,18196.792482996592,3883.698474719179,17244.418018940145,6837.525149491674,7836.309296601817,12186.712607727384,20138.846116983517,19210.52171922513,19279.47320858589,14667.604977031266,83975.66164957844
286,31739.849054059807,86523.02138064834,32332.493809365482,22911.59799564144,16786.338394221104,15305.917665665891,23346.49075439935,29738.487525684817,9959.542335567698,40391.01567935774,84857.06616455216
287,29139.155725171455,15647.150702494186,9792.770539266481,1526.6484998209721,9584.562821851436,15504.416631556782,23112.029995140834,22803.610829647907,14443.835588274434,11361.67250463996,84961.86998507156
288,28074.439048600638,11414.460366922185,8496.580174251492,18151.83783653596,3866.8303604061484,28556.799641276597,17037.073473982047,19324.91485189369,8706.543073782988,13311.878757422592,6244.549989902964
289,29252.977783053,31295.074297420586,10655.917719055511,23383.5829253949,9429.45914197388,18823.086163489126,17034.505291740687,17748.104101069686,16310.551673188209,15903.294691287876,85029.53036321244
290,27663.282643914725,84830.82917046842,19957.574990667952,21759.883379640716,13715.56510837357,10916.579730188332,14427.734447203899,18514.625563073652,22622.084845182006,36069.75491586941,85030.30441572133
291,18013.243568809055,17398.028583190306,10819.285632358049,4468.193707258906,14816.22541005679,18093.82595742649,17363.04039024012,19984.028773267957,18468.74065001926,11669.151391885902,85044.95971915037
292,29252.977783053,29485.841620629464,9846.449597515482,15720.442711238695,14411.337849831138,21048.78154889684,19540.06751032862,20012.19253031532,16731.930499746748,12806.116163520575,85121.56042066457
293,18196.79248299658,25572.347697319103,5401.3896504927625,24090.19791903588,12899.259999831673,18581.109755781803,16258.596829257664,24134.66494462479,20088.280892919338,14362.750702379355,85324.31150370797
294,29031.418219712174,86491.75513997469,10716.848881163383,12245.608791492967,10795.713638293504,30657.923959430074,16766.017052019914,22171.872840835174,23207.616359817366,8545.658450354627,10275.732603818626
295,28074.439048600638,14082.58890272768,25928.695760270628,15644.060694904101,10592.95504770182,17591.65801422979,25037.162019657626,18185.368974079876,25306.394393730723,17366.54818599338,11255.56134724218
296,31922.616959065235,85998.58877911352,21349.54130539953,13306.428671731046,10550.892794694199,16894.390966710926,28469.985764819798,21010.517278527663,22694.424082110334,13896.265850111706,8606.760559989261
297,29252.977783053,11510.648924181323,11545.226497991222,6269.314355995934,5344.435898007451,21310.560531107447,22734.633928952975,21280.80814656652,21491.22292167474,12201.567347051106,3003.579226529333
298,29165.536229868845,5303.611357221222,10555.945484816251,9991.870598782445,15075.44250109306,23572.54189229611,22186.18693870149,19751.546675445374,23350.649291353482,14364.457431374107,12700.681043532202
299,18196.792482996592,20722.770870705626,12735.072762026954,10791.282314035705,11273.237465748702,11560.497771456208,23124.049628625246,19234.98266196216,16573.58704441678,22372.92722749639,261998.05157320658
300,29252.977783053,5707.326735152949,4163.9517667868,10036.736062619986,16461.629537943485,14425.265030535007,11010.929225752921,18381.592598531057,23971.810337456085,10547.61277803699,11751.029703068813
301,28074.439048600638,40773.09679340064,5348.096626400255,11508.791842502786,18334.691969233918,33290.431197233185,15953.736189235316,33347.327132074715,91287.49023856825,98659.24188381739,86010.24636065528
302,28682.817402095552,83705.49250347192,16156.782787760922,4810.237812116881,18940.046189531797,13337.900336344148,23495.516511019225,6360.88983731892,21925.07378627465,24988.139144164736,18528.0888485215
303,24075.38920765353,18555.767639532285,16094.250801714692,5334.5250025986315,25249.780475217744,18555.472972761858,20923.82841786667,21145.738716066146,19497.310114994885,13872.889831453323,6632.384214106949
304,29252.977783053,20033.415391736973,14132.562558759724,15453.167577005734,14081.051886704552,17892.191558351504,20682.17978127882,18294.103234172217,22808.276342947676,13470.311658113907,14205.182695358671
305,33384.123954810326,81319.90110811271,15703.604872354366,9227.947903455586,11328.006121212093,12993.092853516719,23523.961856546066,20717.20486764039,14274.857713109215,12597.305686570586,4647.83914138842
306,28074.439048600638,14936.879058884588,6858.383277488898,24150.76642952399,24552.32734416536,27353.56892214915,10040.93458941068,11384.67195944825,9240.040621812625,5825.396367025367,8194.406531893273
307,33857.4027562337,84079.27869913356,18600.26640987761,11257.008104853556,12504.409656003452,14504.638125367548,19313.94442208076,20667.32187379174,22222.572724809554,14402.656495973444,5007.775951675961
308,29252.977783053,11044.180765792376,9904.134303266996,11750.247856502487,21599.433079813127,22119.151029166107,16871.563761246856,20040.93578648719,11263.45461406258,8707.274116427263,4237.556807475401
309,24548.940176016815,86844.85742724393,9478.632112755138,19513.85929824747,13005.308178418638,9605.300014478149,19007.703995997046,29528.24092768976,17353.807590703233,16602.824308547224,4342.582462114525
310,31570.728909345227,85676.15198902537,7996.648605548366,29751.961410984084,15915.703682062542,13129.727103853353,21031.159979448174,25826.222739616034,20246.83066417208,18300.9999890443,12504.181272644299
311,106685.94852969413,13488.637848457307,12503.231401572588,9144.913229966784,19376.547176258584,21132.75922785639,22119.54908228294,27176.254371390984,27255.480096554355,15788.17711832919,3160.042989464921
312,23936.959971976394,19304.244834032692,10236.523678605667,2358.376644230745,17361.56192479461,17486.460390420743,23274.924473545023,21835.37408542348,23044.872604903157,15121.90893835211,2244.877828352517
313,17389.733894146888,20809.403677021968,4722.273532797139,4520.5727506871435,17573.63994321883,8599.932338906652,23804.552875295285,22777.527045718325,24104.31444305778,16540.53530966583,6902.571054677319
314,29252.977783053,30161.862723686787,17448.762096602557,14170.679067138075,20206.118591424984,20164.208003675685,21172.505912230205,20081.839618979357,10730.774326514082,17999.43155162928,14302.178503837647
315,18196.79248299658,39136.82084488031,12585.328123832556,14724.177804955905,6012.706146420676,9925.779225329212,22933.81835663128,19641.816393170568,15066.516760543038,35005.29428086834,6365.494163570786
316,33392.90610266916,81058.90966169699,7525.149343950397,21070.206656006016,18450.034854944006,14695.049474156094,12310.909295496549,13401.417634826088,12250.655262734297,12780.872948016038,2845.8069287867265
317,29252.977783053,27964.521428383978,21701.715477318416,22929.9603772824,19927.180480935076,9397.75233086081,11131.563882805563,17273.733552726706,45362.274941132106,11924.488589928436,8505.563758985418
318,26457.322229170357,84196.47756553868,21901.27798210797,7098.984125996102,14023.806162407684,16195.440885187209,21731.554925843557,28161.815839631534,19014.903730929273,9465.319912171628,9415.0493360298
319,18213.28720847453,9609.72333751507,9225.186290249292,11110.468609037938,14977.049956576548,16075.420270030681,15336.137451228728,23223.51139171027,24910.202397246794,15542.316170961703,6998.243284701565
320,33009.99453633936,85490.73844316266,10084.88840979348,4403.593752594578,28772.82883306428,18578.919486913146,20062.160696038158,11815.960208363711,20604.105006529637,17588.90383564463,5951.799394230226
321,33914.95438590885,83910.94204300946,7640.08976758604,11572.99014421028,10873.041875431762,17088.413598130322,20770.632207101677,24161.226686304348,22316.590588188647,12165.409702070292,4028.0728416835386
322,29252.977783053,28074.755267633896,7509.773645658103,15510.294338494876,18241.078756502262,19112.61334485879,22886.838126820952,21532.00716075491,17323.917157779815,12406.262227109666,9999.026570709617
323,23936.959971976394,26652.067999002673,13304.588872473318,13612.373124822536,18547.402342825026,25902.667891217723,12283.757392276755,25691.40650930527,10671.003094428626,16957.266576531136,6161.00206753071
324,24113.120072068803,10645.479339025187,5999.086095138787,28845.739095129265,15018.83329605134,16082.473420502933,13563.375642503903,19529.34580264948,13745.034236199934,18101.56499371694,11981.052009640003
325,32136.739676475663,83884.75914113702,19462.70281237386,17646.18562115653,14999.351808431926,16849.44256671031,16216.07367221509,32636.54062315605,30648.794538950446,17480.379909012776,13386.848148148994
326,29173.56977772505,17555.908569820516,12575.711175151742,6447.859909476814,12931.042470086626,12615.007144719624,30406.901705716835,19282.825492363583,16098.833037204073,13951.298700941235,10153.224687347769
327,29252.977783053,21844.85955479873,14422.016522227892,15492.745861127687,29800.574771957425,35112.74803954805,45690.48971216907,27736.758728374378,27314.289248194018,45821.03410406663,6833.444425078057
328,29252.977783053,17686.051055273416,10344.829732629953,4488.586140021751,14193.985100825243,21137.179870292715,20402.85122444831,19832.376050307383,23837.577401689614,16402.881339545314,2590.843090253407
329,17389.733894146888,12709.790766277529,7348.297777120855,3599.1061673355293,5833.48592811367,14717.676233695016,30422.843203941447,17019.436876751242,21377.650425529035,15883.019659045727,9114.895697735174
330,32697.0161219679,89153.14086477798,25563.53096722325,26975.81305012556,21736.019266746527,17366.742901635815,20747.40150606133,25781.075467409966,21658.485244513304,16209.287025217795,4729.457157288437
331,29263.794770764045,24211.37530426892,19810.288269703058,16059.769660037604,15392.7611849607,16368.042683829552,21083.544619483877,27686.94550828548,26246.56015764348,10876.308325991422,2413.878821548854
332,31403.308747969782,81177.39982431343,11843.278398442053,2922.4677167702816,17236.106317964724,18200.20354774031,14430.985063566783,20168.647530040515,15817.734189818964,12041.537536128006,4233.803471752691
333,105623.88634957657,4817.629292992826,5599.803858019299,5566.616958564517,11776.336877560783,12674.678655669368,26639.606334400163,17168.151124175936,14440.475039078956,9666.281209075869,7664.972093038955
334,18196.79248299658,29184.16753624875,9644.12422186121,6779.5261744908275,11029.751433765734,15443.283449688597,20874.25112318522,32758.46962329875,25341.134635663413,18762.78549156671,11782.661630057186
335,29252.977783053,23915.76045605011,12464.954089708994,7295.406761305437,12770.851016491279,14423.126401846577,16847.027245498713,25922.890827073665,21576.69784057255,15068.562253457727,3471.0186175180934
336,28074.439048600638,25232.103667470634,8487.784904923601,4815.0906370450075,23982.029116893525,12884.538915578329,27672.49911738909,22124.74800377919,15323.64937790277,18379.14818831539,6452.888074291114
337,23639.48326296495,8557.39062945428,11498.477075966557,11867.267833928287,22927.725260153256,17629.418402008876,23923.18209540514,28413.27036592751,20261.038028281062,12248.560890890714,8619.336762554021
338,32024.632664983237,40993.15271842541,84683.05023544542,11006.889121072069,14969.982571106622,17722.771989538418,21221.536895322206,29878.225558074213,25477.890552331148,14098.23628125126,14055.988228161123
339,106838.93730364779,43119.217509319606,10384.165154126214,24215.30595097964,15187.873968973514,17683.158839936248,20001.04425736092,24872.363133549152,29418.369974390316,18922.975919790155,8315.197848578951
340,29231.52757743927,15977.335947793115,15188.960384499967,2863.2329487742913,16125.71353983095,6446.10314386544,33122.05233514784,11957.880737842625,18693.17831408415,9159.182384610709,4916.73704139301
341,18205.7791283974,8473.066397250628,5111.416919096071,2744.978890242429,14313.52378264925,20684.05127053722,16629.31837654573,17397.914534206815,18673.50310310098,11925.312482651641,84928.1336288436
342,23362.90524711253,19379.490738669145,14182.064716356432,5291.343399558696,22364.898066944355,17578.40578844342,18783.743980498362,20796.914094669908,17309.40206677453,9626.94130385797,85476.66637801655
343,24075.38920765353,6036.676470959486,14406.171048832555,22026.681992722704,4396.586359335689,12556.33562107742,20444.78733762299,19690.81609505157,19667.990913434707,13349.187610398501,87383.20951559393
344,32705.672170809637,84509.90601549792,12470.82649460374,13621.93965210484,32780.90958522524,20979.061604034672,21676.178084245166,26650.94255002627,20552.703147996162,11159.215074468319,85766.39128996714
345,29252.977783053,6340.346427796509,15593.737757729128,18908.088482445713,17743.394945316482,8706.133595330632,13584.5950427412,14758.844433537017,24571.445325882676,12907.523150281957,85992.12323327432
346,29252.977783053,10299.20313670083,22743.61503322738,21144.210828964977,11478.53195659466,18104.546847359285,11913.265168064034,28973.702803402062,15387.861633794646,14189.842972949938,85298.4574935317
347,29103.461029502872,24497.04361709956,12156.435442134623,27096.72217520645,17467.279317605393,17786.109963371044,13679.714580187772,18599.665519254355,20601.933126670934,41536.87464141643,85599.95134830124
348,29165.536229868845,14407.286963929031,13838.17315149047,13376.940091672266,13091.191591062108,8428.944998192346,23157.79564735145,22485.036063318716,22864.30105228817,12609.265662140722,6040.240307335249
349,25894.959303804233,81735.37787913189,6583.519226657533,4869.191262323957,13829.4017033425,18749.55086116505,20520.39035584861,23809.31067595636,19232.020762091448,14229.98787828088,4069.353191388849
350,108092.92877692862,5636.802669987758,19315.15637129675,6368.16095048464,24851.652443288138,15604.107917978215,25328.453478466454,12000.816259359959,14638.82734451403,12928.0885812126,84783.87843987688
351,18205.309067912098,4067.9484218685634,15980.534703073707,21114.346943592875,20032.30330582881,16718.127495278535,17576.723441898324,18641.916275904623,11453.661202242882,12243.59999906423,85038.92839001204
352,29252.977783053,41013.22676902263,11658.779844007842,31864.843374764747,16369.287586477763,16025.623511558653,18299.86927963437,26341.475742214316,49089.87545961655,31819.361290531066,86999.25682651594
353,34809.42688686829,92275.16273877787,16401.738611501143,10195.450366448764,11581.018921260726,21222.349328337816,34966.33606637291,19891.20178962338,15506.921388075916,12013.226150040466,84785.69968914025
354,23956.048029574056,7172.33348388533,12578.175071075602,4671.543466202169,7052.066354423101,15422.253895825055,27852.525621223565,22188.821178999806,26362.81048213671,26533.843514157703,85206.49750870786
355,18196.79248299658,12434.578380824714,11235.768383946097,11419.159933600225,13305.614938917857,28154.66715194824,17475.78825978001,22989.969571133268,19485.024502401553,13506.171620106941,83505.68557137786
356,33579.43167155255,84418.09944775772,15330.157856602762,7178.732972645425,9594.861412100692,33243.20717244406,23164.741675090467,23065.64063920345,16582.508842266358,17098.639234108803,85921.29273206262
357,33455.609371017636,86120.72762936905,11652.028856860008,11180.38528205176,15500.375243005868,24835.514792333943,17825.07755610779,20042.449079936137,14444.475582291634,5846.978104245438,86292.09348166578
358,29165.536229868845,9545.701354992814,5429.1343864652135,20646.807375545763,11817.503951192366,16799.655989880186,19602.87484427202,21283.318309853374,21414.496077146832,10019.617116202418,85185.79764640998
359,29252.977783053,23506.359154584094,23287.501401593778,13154.347107161013,17836.100213940004,19642.1896990001,23541.662404109466,19146.4174635385,26630.739161288748,25996.204762583373,24007.96890664164
360,24075.38920765353,14806.237592273596,18940.93702865984,11752.568710926982,15933.726354699773,21436.82606973497,23408.769991867488,27287.86801444061,28424.462492350613,18830.589092591956,2277.4649314841313
361,29252.977783053,21208.124532246202,13840.706501643223,9704.994694124982,19417.021406454056,26328.329143343515,14849.227090331855,15781.652250671594,19626.42389373634,18571.148339320425,256063.1391874809
362,106780.85627493783,44009.52294483593,12140.258342038574,5454.687195945149,17066.8840748775,17128.970461311077,27025.030639617264,17358.956768125554,23532.051487738598,18352.66776615059,3367.4876775609646
363,83692.05130655118,83612.76651830951,15029.264058561777,7007.037029399477,19412.067466293498,20204.863198485407,17521.984964361018,24272.596321104582,20328.296072577872,22132.70747137367,3795.751733683086
364,23942.504565973777,21404.32517957128,5371.956545754659,25558.885830094587,12377.740650809359,8196.113802258009,14784.827762220197,20461.520614606725,19780.536597475137,14040.351438837317,3450.199112182824
365,33870.95763345953,84836.29597560159,8306.504764422907,11367.332657698214,13192.708304076275,26101.75725525859,18667.066982570082,13869.561929853804,29848.820939268255,35981.75385527292,7885.401353746479
366,29252.709153413445,12260.018071468807,17846.46492047003,6116.306992409924,16168.310241225132,9695.702570158523,27008.080701338797,28973.42035043631,21549.93638851662,13669.820321184146,7862.503973535473
367,29252.977783053,4088.719826153169,22347.93616663174,12048.920937851755,11907.492809775018,18092.563601896818,15707.622479636628,17175.393107277094,13776.395451790335,6636.09556435215,2762.1672386081564
368,17389.733894146888,27444.240594884108,19935.653776885614,18666.474033244587,8649.37310033685,18631.430608301474,26017.806947140667,36173.73080127445,22642.004080657814,29326.20164612891,6010.808731400278
369,25658.471861553986,80990.27583227005,5961.682939219629,13418.1128904251,13689.82387303494,19573.229940102075,12930.768172439464,21163.7073482422,20463.527479238284,15578.202524667358,13729.36819173931
370,18055.886881270628,25048.95186841824,5647.574917579801,7487.5116200226685,17292.455302751383,9172.406772629049,20454.522342004482,21360.76396392294,23522.734010117867,16047.823684301013,3467.4769078022714
371,18196.79248299658,16357.161684449371,8632.59325439726,5617.288705742567,16424.13243813923,17218.578901028006,21002.710947154166,27284.85472511343,24101.52488425125,17349.341315017606,84873.84672243339
372,28074.439048600638,29035.48962738505,8750.072200874856,5700.501920449092,12173.345865969051,21383.832215993763,14677.384584201136,24569.386766961212,24644.80197147556,15581.674663407792,1949.8515728394586
373,34164.10511904695,81712.9935556197,12437.74180124599,23895.328150831578,16425.654045226296,14635.90559761232,12724.836301856369,20948.49062609888,15373.948024884317,11380.42475818357,7904.963895632847
374,29252.977783053,14670.73314698821,16045.83723951097,13813.541682173334,9135.171992676325,20292.11567558224,22260.02216975132,25989.735465311227,21585.28553457338,15118.267296936334,4972.407511528616
375,100190.27619432831,19804.555371342587,14411.025591407384,13261.732662285616,9590.024875039144,12239.22069218665,14314.402956286996,16901.556416894455,13479.868011679278,15746.552499007177,262602.3402789255
376,97558.00183003565,13412.00629873867,10935.454721219461,14365.255846827471,10757.710847369848,4046.0069072338447,17220.522435818824,24143.410690865396,15334.15669876248,10722.86320701784,261436.30448760738
377,29139.155725171455,28796.45129783275,13760.794511142434,11459.26984695405,18856.722868763376,21035.097902298032,19935.197116781266,21358.374989120635,21118.59925549425,16463.341246680127,3216.0218107804194
378,26894.120468559893,85564.89529219367,7601.337083916554,13982.743985722795,18538.203094127457,13539.53371242297,24267.199779436563,30407.2724835874,20954.814977986996,9520.865641885295,3490.386027679477
379,18132.38055941314,12967.555046339146,7651.416617744488,7105.677972042984,12410.106030205083,30642.653569190687,16387.837146073944,20684.061843069903,23273.77085568011,10628.77872823678,13988.571282234898
380,24039.894576316925,9892.261944728292,20335.404558701135,13794.815099568252,11894.446568117746,13038.939192605052,26130.492834869754,24339.244219026652,17082.397163301786,11478.782480061858,8422.638884810667
381,29184.921916864125,24326.973191410845,4654.946924904002,4980.157391709171,18171.284691782308,17123.56836900297,18796.133362367083,27708.099112928216,16990.111637488586,15745.337232796765,9663.918097261729
382,18196.79248299658,40833.67651250143,10721.271135724526,11459.732972784845,13247.628721235402,21715.48875426732,17170.216408939705,16992.838721689764,21710.393732444598,12917.068107909707,123162.59990245577
383,33224.557420141005,84808.1222245008,10906.53105130006,3885.1316120342817,14191.403538461855,17708.08069107498,24571.62518791075,18690.802474684646,25738.39068747397,24666.2420855297,127200.49288716853
384,29282.583611534345,5890.866529339377,20854.534263029298,5042.992200112012,17632.205985225086,11237.120865400631,14033.138694830544,18020.110772452303,15398.949798380087,11725.421616148424,1992.1216918035452
385,29252.977783053,27369.16898238149,11110.023039020874,23621.35887868298,10254.296281635654,11094.22864410956,20655.36251887842,26511.911636376375,18253.57288929619,16432.229741134313,6726.933443237153
386,18013.243568809055,20341.685004667812,13612.651617512633,11511.810633720936,15496.568974888945,17067.837931781825,13712.77305129752,32478.380609406766,12873.416048542667,15606.2520872785,262691.2145888332
387,34208.44256843057,80991.18700784516,13388.28742269904,3435.2721212044994,26106.70746928865,17853.594682744402,24231.258326567764,18717.54830413389,8458.392198768239,24410.359515296266,259582.88572302082
388,29165.536229868845,13552.193273773551,14776.056998920056,6044.089800602867,20637.09800758472,24789.25661309759,27702.047211829373,14976.281288474429,31020.60738863934,23256.07552174713,252339.09601325347
389,24149.405794152757,9100.438380910358,14135.230619238286,7153.242152146819,14005.17734364665,35472.33440689106,24711.56354007123,14958.30534114579,9756.770797849613,8054.880004997397,4928.1328040669805
