iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
13,7.524270416214231e11,3.292300970235e11,3.7641177571e11,4.7758893844e10,5.6200150135375e10,7.4659852286e10,7.5478013875e9,5.938912211087891e9,2.6300937015e9,1.793905925e8,3.13273275e6,467026.0
14,1.3449649995025592e11,2.42550955808e11,5.89133778275e10,4.87742572703125e10,1.0169668428e10,9.71081838334961e9,6.92822149280957e9,5.37258149425e9,3.968365945e8,2.460119135e8,3.975057125e6,224268.21875
15,4.793287448442609e10,4.433385474330762e10,2.78744084775e10,9.507165553e9,8.948776898e9,8.2166276995390625e9,7.1952179465e9,4.656003095e9,6.3701123875e8,1.64225949625e8,2.309635375e6,232045.63091657904
16,4.527424147067289e10,1.9523690211e10,1.1051914366e10,9.444708619e9,8.843702716e9,7.955344958e9,6.22398935425e9,3.6438757320625e9,4.6842845275097656e8,1.6550899942578125e8,2.780852757598877e6,710720.57421875
17,1.2210655900115637e10,1.15691659823125e10,9.640544522796875e9,9.400191739109375e9,9.561747718000061e9,8.6447853430625e9,7.094128087e9,4.29762704875e9,3.88464986e8,1.61983975875e8,1.1149737e7,5.014717375e6
18,1.0379287693696545e10,1.02690076995e10,9.84387156825e9,9.034484151e9,7.25674525525e9,1.27443125715625e9,9.0568601053125e8,5.944227003515625e8,3.524619338203125e8,1.867931018828125e8,2.2387637609375e7,4.8674332890625e6
19,1.0291241741314907e10,9.626950041e9,9.286833103234375e9,7.219223722e9,1.5568030886015625e9,1.1994734633125e9,3.112672022e9,2.62125305e8,2.065067865e8,3.6492369296875e6,911781.5,386694.25
20,1.0284261620639189e10,9.316064578e9,7.485106393e9,1.281221299875e9,1.2553291487612305e9,1.504195447e9,1.8320142405e9,2.39395834e8,5.4702505625e7,6.81006011328125e6,5.517759625e6,702439.8388186208
21,9.214732079102749e9,4.977822975828125e9,1.412832086625e9,1.336451700484375e9,1.242007941875e9,8.39920242625e8,3.22779671e8,1.39606066109375e8,3.75751655e7,3.19185735e7,1.43754471953125e7,571098.0
22,9.183094245282835e9,3.7408510115e9,1.464897774125e9,1.3457641248046875e9,1.235713549e9,8.62684573e8,5.4566455075e8,2.2883704825e8,1.1323495175e8,2.4752572651415773e7,1.86044709800773e7,568593.3267141655
23,8.814981516472443e9,1.85762969325e9,1.497236981859375e9,1.3417434650625e9,1.251923737984375e9,8.02021362e8,4.61651215e7,1.856684010546875e7,1.21094422265625e7,7.156011375e6,2.1501116557213366e6,221039.625
24,8.615420146565866e9,1.5566320424140625e9,1.348705547515625e9,1.256806412125e9,1.13224281125e9,6.1438710825e8,5.222966392696357e7,1.316735475e8,9.005262590625e7,4.73767004140625e7,1.35868127109375e7,386622.5
25,3.563319220819846e9,1.569147966e9,1.3262914629375e9,1.2675526265e9,1.152081402e9,6.5059474175e8,1.21274392e8,6.0209126703125e7,7.0697798875e7,2.843344468359375e7,1.5759114624786466e7,401742.5
26,3.5055974676641846e9,2.158644738e9,3.123241785546875e9,4.7497241765e9,1.377810097e9,1.552619567e9,1.37799472e8,9.690306502148438e7,6.851062213867188e7,3.7966836728515625e7,1.439637989453125e7,221045.5
27,3.2400846729441023e9,1.340896138e9,1.301506955125e9,1.0264411265722656e9,4.67335932e8,1.2171983e8,1.214750682734375e8,8.8193292e7,2.01147775e7,1.2306271543474913e7,1.2664581625e7,401239.2193723929
28,3.109345539294497e9,1.355898758e9,1.06920142e9,7.910214585e8,3.941607475e8,1.37215241984375e8,9.96456201875e7,4.3421059453125e7,3.15553945e7,5.794842e6,972827.125,221050.2493467331
29,2.8650508321331625e9,1.278898613e9,8.820162441349993e8,2.883102254491129e8,1.9561467128710938e8,1.9726940348828125e8,1.0470093777236843e8,4.436087427513677e7,6.0202209083984375e7,1.112930708984375e7,5.326551173828125e6,1.86617675e6
30,2.513839764105353e9,1.265151434e9,8.722374571894531e8,2.374366620703125e8,2.237902885e8,1.497745405e8,1.1003630175e8,9.5151657125e7,6.209248385803464e7,8.036506163137049e6,3.9663937326376475e6,756174.75
31,1.9996897109660742e9,7.74779112875e8,3.09517423e8,2.2908825678564453e8,2.503812073144138e8,1.0846208061328125e8,8.705532509876406e7,6.911397874609141e7,1.4807361063287973e7,3.063461425e7,8.858010429830585e6,1.3976748647584375e6
32,1.5638000913783112e9,6.20583183370467e8,2.567460825e8,2.69407797875e8,1.76487998e8,8.73049225625e7,5.155135475e7,1.849571878125e7,4.2514355e6,3.590033037569046e6,525487.75,273335.5
33,1.1938872092005937e9,1.0797511899921875e9,2.53795272e8,3.26128592625e8,3.56963666875e8,3.6549704790234375e8,4.051327869375e8,3.0949750775e8,1.72452909609375e8,7.613316827734375e7,7.518733768087412e6,272338.6230823512
34,1.0976829904251142e9,3.96621504625e8,2.998650480248947e8,2.7051448525e8,1.29095896875e8,9.111109844142103e7,2.9324622265625e7,3.572922615625e7,3.2878388858570572e7,1.1989142125e7,4.250020625e6,220978.34351352428
35,1.0882998489803548e9,3.69955408296875e8,5.919157415e8,6.069904755625e8,5.15031794859375e8,4.511993521875e8,1.6532880497265625e8,1.1572044615234375e8,3.1554726603779674e7,3.2084665e7,4.421192684332982e6,337331.9716490507
36,9.918940760062091e8,4.582330425e8,5.6396354125e8,1.946108755e8,1.410621676814531e8,2.004828433203125e8,1.164644543515625e8,4.2256849e7,3.6530047997567475e7,1.223040607144761e7,2.0336409140625e7,459217.66635844356
37,7.222701180500402e8,6.536619515625e8,5.11295383859375e8,3.3771936922309256e8,2.82188888000189e8,1.8095312505155337e8,2.832662327265625e8,2.84772975625e8,9.8889836546875e7,3.9886232041015625e7,7.092955435251057e6,1.826281865329252e6
38,6.430485329862987e8,5.45479349719578e8,3.3007852075e8,2.66174532125e8,3.7487033320410156e8,1.62828113875e8,1.72417918e8,1.64266472625e8,9.992966715625e7,6.0581399962617554e7,7.166504125e6,840295.5092865131
39,6.234915087008626e8,4.871313161025327e8,2.332760715e8,1.48348889875e8,1.7942848051171875e8,1.4371484167918372e8,1.1822305659375e8,9.024462897851562e7,5.9311392736328125e7,1.2769770183649033e7,2.460107585617126e6,337254.27522561967
40,4.877168351122408e8,2.9774415331735414e8,2.13696054e8,1.3951549375e8,1.021739325e8,5.5556455894452244e7,5.386496551148766e7,4.904318784765625e7,4.4702920330601186e7,3.0341583625e7,3.941596765625e6,220967.78054724348
41,4.8631122233122647e8,4.408781985e8,2.362984065e8,1.602195324826721e8,1.39614563875e8,1.1535967147725356e8,8.220457533194521e7,3.541637135500455e7,1.8914823755825907e7,1.606108839276975e7,7.666356375e6,556597.6318200248
42,4.7596499863207966e8,4.1567343528055423e8,2.1936091175e8,2.719304381142578e8,2.525467518046875e8,2.2022617861328125e8,1.9550135072137284e8,1.5765402453079903e8,1.26180124265625e8,6.16083738125e7,1.2165418111328125e7,303838.0
43,4.7363124106006455e8,1.35038827e8,9.22540534698124e7,6.338690328557521e7,5.52519463212478e7,5.356003703515625e7,2.4968298625e7,1.31113446171875e7,8.655211285427554e6,2.8603004298344944e6,477630.25582498405,272266.70296724833
44,4.6139907047458255e8,1.5434426808984375e8,1.70893388125e8,1.6069654343373606e8,1.53319549875e8,1.2043869249897876e8,4.993714025e7,1.6887079339792676e7,8.7941205e6,5.771365373187941e6,467484.9437551396,220906.5507123205
45,4.5996753739998865e8,2.17042750375e8,1.568264907805097e8,1.387632122003271e8,1.0514389162460375e8,4.98388322722483e7,4.332881006672573e7,4.1942957058050275e7,3.52836284045213e7,3.2600943357421875e7,1.3442799370903015e7,570656.625
46,4.3025835559589076e8,1.9401517285176742e8,1.8164270456041622e8,1.610644797451172e8,1.1308725486914062e8,8.835290291796875e7,6.2643852796875e7,1.4566304477568284e7,1.0430122022050068e7,7.0817096561418325e6,3.298391605527986e6,303708.42791505053
47,2.747805874139087e8,1.89670358e8,2.8365109e8,1.971639895e8,1.550778665e8,7.623942887343946e7,6.88282445e7,5.582279391774821e7,2.1774304809331104e7,7.734577e6,4.555404422884679e6,220900.62652969785
48,2.0870876044737056e8,1.636162795e8,1.05834122625e8,1.2493928975910318e8,1.20023849875e8,1.095231645e8,1.6182492138671875e8,1.2486118608984375e8,3.7932771482421875e7,1.513046546763403e7,1.1855027197451538e6,400106.8911532508
49,2.000890185227478e8,9.93291965e7,6.459143125e7,6.469851608063561e7,5.858522e7,4.663907106176248e7,4.21941803515625e7,3.3237075072895028e7,2.3164508758538544e7,1.627297725411816e7,1.3764037375e7,396833.75
50,1.9030005117080668e8,8.80371455e7,6.707952067509343e7,1.0160537475e8,7.605586275e7,8.72993038828125e7,8.636562465625e7,6.0107238171875e7,4.791090153305596e7,1.7599236303778313e7,9.2608741171875e6,375062.0
51,1.8793552451109675e8,8.9266325125e7,7.097785263585049e7,6.876823725e7,5.91758925e7,8.050615692578125e7,1.2831482404296875e8,9.88961947890625e7,7.3128214984375e7,4.142308066015625e7,1.733870648828125e7,491822.3007520662
52,1.8731706879433706e8,7.445483225e7,9.64949855e7,7.377854358691478e7,5.78895279563999e7,4.77499991015625e7,3.67789805e7,2.516384830348222e7,5.538143381640625e7,3.1526697677734375e7,7.133470393961661e6,322230.912162157
53,1.48004494441833e8,7.682473688727796e7,1.07869386890625e8,9.810104573764986e7,1.14245164109375e8,1.1464444755026436e8,1.0415327565039062e8,8.054314697851562e7,2.4978781063682556e7,2.6779120375e7,1.3134874565868536e7,337182.34986115526
54,1.452524209850934e8,1.038336481115303e8,6.466478184667745e7,5.498930294433594e7,4.544623175e7,3.188150675e7,1.484476575e7,1.0678756e7,7.125890879904866e6,6.178876004397694e6,5.737222241113618e6,220979.14595079888
55,1.4514559363145673e8,1.104651778489852e8,7.807584208568978e7,6.6718745294921875e7,5.31421809140625e7,3.5636688e7,1.5835729643625036e7,9.78274125e6,5.01563625e6,3.382185e6,1.3471429860988855e6,292492.35716204706
56,1.4426823702431703e8,1.3254761361532593e8,1.3904808398921633e8,1.45464914e8,1.39813825e8,1.37348732e8,7.139217905876541e7,6.013588834375e7,3.983388524609375e7,1.7608808134310316e7,7.952917809244611e6,357618.6776320883
57,1.439214206865305e8,1.15201590375e8,6.193486746387577e7,5.374914675e7,4.769883925e7,5.621175789617729e7,4.573152325e7,2.845685487690997e7,2.394331125e7,1.8097800865477562e7,1.0726286e7,220977.0
58,1.4163094467727482e8,9.911812016429883e7,6.678452111762726e7,5.7788054875e7,6.624629e7,4.663754913456851e7,4.301474653040947e7,4.404557661074602e7,3.0227042128590904e7,2.258646720742575e7,4.651857696186878e6,235405.63692365558
59,1.404597379204178e8,8.902882225e7,6.9001864e7,5.6402875e7,4.868071497589144e7,3.1073566068593875e7,2.297087925e7,1.9055172e7,1.4621078012786403e7,1.1863066827358661e7,7.816883259517199e6,220910.4326149616
60,1.3942071597623003e8,8.620049595923519e7,6.742307583759576e7,5.5138961875e7,4.08305075e7,4.9718468081118405e7,3.8597573e7,3.07699965e7,2.7077121246263016e7,2.1595217578125e7,6.897656171875e6,570584.6582884024
61,1.1786009624565841e8,1.0195560240234375e8,1.0085080009945306e8,8.5945543875e7,1.3613334927026582e8,1.0477045291336727e8,7.683073013206255e7,6.354096301232958e7,6.2989306154296875e7,2.2648406867716096e7,8.35427983084224e6,614655.9200043515
62,1.1592407023690015e8,1.02832929625e8,8.56762325e7,6.322532e7,1.5782506480864835e8,1.5363602730859375e8,6.894938441160047e7,4.375191028264341e7,2.8159031516796857e7,2.3425713859375e7,9.81645475802907e6,262486.3317476849
63,1.1354251096384136e8,1.1409105842291546e8,1.2972918731493914e8,1.0756757683345303e8,9.718744800727579e7,7.536236684565747e7,5.9403301695023626e7,4.260876275005418e7,3.8172613328125e7,6.099799131640625e7,8.05089944140625e6,567972.7618452009
64,1.1163723871005304e8,1.0804867484356794e8,7.698987315513517e7,5.2568284e7,4.713043021228954e7,3.8291968801145285e7,3.293945510931085e7,2.868857528472995e7,2.1950957179648235e7,1.712833175e7,5.956055895238835e6,374853.859628795
65,1.0662426672201782e8,9.563078182630652e7,8.229507916018182e7,1.1862385534337503e8,2.0175653829918465e8,1.903387572778392e8,1.7069121421449408e8,1.5959263098103905e8,8.704920488768905e7,1.818403141522634e7,7.63592876953125e6,568794.5356714706
66,1.0581575099471292e8,7.673915825e7,7.48366826875e7,7.382547252814218e7,7.003884818341343e7,5.761727026080905e7,4.584948315982869e7,3.371936284151785e7,2.704654890393617e7,1.8384912006712183e7,4.928893340002336e6,257897.0205786109
67,1.0100083028013055e8,7.361039308541608e7,7.047147841615328e7,5.32709505e7,6.5976462783043444e7,3.564509863505013e7,1.889550427734375e7,2.91684578046875e7,2.007948353035678e7,1.4904727074993737e7,1.9455199788785516e6,505187.984375
68,1.0053719931789652e8,1.1418160020722869e8,5.337035732103585e7,5.110467178390531e7,5.51191739765625e7,5.621807619921875e7,4.14690005e7,3.28982925e7,5.17640618828125e7,2.8983897875e7,4.0721310962578794e6,223912.1991791154
69,9.992524726118271e7,7.051957406235835e7,6.173276941960185e7,5.473603313846362e7,4.0603098e7,2.89227455e7,2.78033195e7,1.27372515e7,1.1802760302540153e7,1.0617007386673987e7,2.2480947555393595e6,220973.2625120803
70,9.74341545363979e7,8.6954306785598e7,6.6792461782137394e7,6.9901011875e7,5.489920283646408e7,4.250083870139952e7,3.5078635074385434e7,2.39742825e7,2.0399547e7,2.038881775e7,5.918677543162993e6,220911.27776626113
71,9.64401705841044e7,6.6331697799384445e7,5.1958348759765625e7,4.4097536e7,3.7192423725299835e7,2.4576973072973713e7,1.890097298253025e7,1.5281289981284909e7,1.1947116790383779e7,7.714610256685652e6,7.793212498915805e6,505115.972556099
72,9.00557304029865e7,8.022665844531597e7,5.2554645158203125e7,4.47421795e7,3.9311045273687854e7,9.51331975e7,9.564600956835938e7,7.406190244921875e7,5.055012801953125e7,2.88576469453125e7,4.1826513965346464e6,340721.2870343982
73,8.910024380068986e7,9.179432230791447e7,1.2935559323095703e8,1.42257400875e8,1.1934219602197266e8,9.977084438085938e7,6.5301409333984375e7,5.0962291921875e7,1.2458741254434362e7,4.239245672686838e6,2.153746631125659e6,564682.1897037567
74,8.895118966196185e7,1.1340417853271596e8,6.0671071358960904e7,5.4840412684676185e7,5.050273611258903e7,9.078097920731229e7,8.468223845403308e7,8.299768672265625e7,5.9078806755859375e7,2.1122447375994388e7,4.675575008142741e6,262413.2494561628
75,8.862373187693031e7,1.0028153113688946e8,1.2192940273177528e8,1.2476208513354492e8,1.4255665834570312e8,1.3879136528125e8,1.1112282151757812e8,7.999191512890625e7,5.282010175390625e7,2.0928591359375e7,8.782659645971933e6,433454.0670293874
76,8.804977291142687e7,1.0396847692891777e8,1.3078603310886586e8,1.5715366562378693e8,2.030297228046875e8,2.0876554895898438e8,1.887343766640625e8,1.59284464203125e8,1.0527589888079578e8,4.01699305546875e7,1.4347233150390625e7,611980.8710839034
77,8.791141474348933e7,7.169647750062108e7,8.480147354865032e7,1.303326385e8,1.47039392375e8,1.177485935e8,6.6923841e7,5.729704572548402e7,3.0342335870643377e7,2.072783547928378e7,6.817396e6,505264.3840289985
78,8.535034630343363e7,7.154232950582065e7,7.743525075e7,1.15033012875e8,1.144384493131268e8,8.072131018521678e7,4.57516717474415e7,3.3223209388328537e7,2.663540248112368e7,1.5891632078125e7,5.952340171875e6,234885.98108181288
79,8.424688253590265e7,8.630510930390087e7,6.622484066266103e7,6.939855e7,6.5396148978585064e7,5.673044837814752e7,3.82178347781982e7,2.7990245571229815e7,1.8544661094175912e7,1.4930237869929295e7,6.010193281875585e6,327764.48366187443
80,8.384930360659102e7,7.342283073589052e7,6.013229920990527e7,5.679563505643745e7,5.363916183500326e7,4.298864788932347e7,3.580129933579129e7,4.058437850996892e7,5.1473130718350865e7,1.7823951574947443e7,6.492578017561758e6,708563.5
81,8.374254230035198e7,7.64506156259303e7,8.62469673938418e7,9.152665456403163e7,6.728923745117188e7,5.18008539609375e7,3.2614063609375e7,2.5677858578125e7,2.064559880078125e7,1.235240699187906e7,8.292856284253132e6,708491.5090901885
82,7.833130671807308e7,7.63410676777349e7,6.760831029847151e7,5.630157367795384e7,5.1214876601998866e7,3.598085672803295e7,2.8871568859089434e7,2.735090955859375e7,6.08751017734375e7,3.48789838984375e7,1.1101059075908726e7,461928.9120002509
83,7.781381859150155e7,6.113341214021822e7,5.581837705324578e7,5.1902740770411186e7,4.4427242926180705e7,3.718207525e7,3.1191589109375e7,2.8455636413780123e7,2.483231712228217e7,2.074456666114939e7,1.0556890742761722e7,363539.09497072204
84,7.770235062990177e7,6.0825088590188585e7,5.319370794416809e7,4.840163e7,4.576678517980166e7,4.5668413443350315e7,3.719668777246549e7,6.413855938075924e7,5.1835016328125e7,3.002160098046875e7,6.323040686087329e6,265146.05200902413
85,7.758578894556352e7,6.5685318e7,6.1725358375e7,6.301181453613281e7,1.5130663987695312e8,1.36070019921875e8,1.133199445e8,8.737906458984375e7,5.61355661787018e7,2.4228184735422604e7,6.855342365234375e6,298659.96524413145
86,7.71182176460529e7,7.012384925759548e7,7.320471921985692e7,6.8769204375e7,7.381821764738682e7,9.805282150507578e7,8.90403878066866e7,8.583176253320312e7,5.601726500390625e7,3.2036538169921875e7,6.534975928020749e6,446907.91019469505
87,7.661425203777292e7,7.135774249018405e7,6.795884515332499e7,7.139830708698174e7,1.0516911035703927e8,7.981545697021982e7,4.846360146517846e7,3.870641588817547e7,3.374402944147247e7,2.8998567893791452e7,9.433121216796875e6,511907.2808428311
88,7.629638506461701e7,6.0823172173920974e7,5.860035664404999e7,5.048102033336424e7,4.6435107218595594e7,3.0370883476259865e7,1.8115410279788196e7,1.486006607649263e7,1.2604281432716481e7,9.949655172733322e6,3.85590138417847e6,325147.0315624038
89,7.626871938790612e7,6.571781038018928e7,5.298947603631921e7,4.478172225e7,3.7227908794921875e7,3.5504134e7,2.6573318625e7,2.159069078967846e7,1.2146485027219959e7,9.812985022330973e6,7.605849083244817e6,284569.7261520655
90,7.523503962991726e7,6.296907128386934e7,5.925292782392474e7,5.3422080125e7,5.469685057732949e7,6.384155002185404e7,5.894998838792378e7,4.9246128324939296e7,3.584789448742772e7,2.299114475e7,5.714163279115777e6,220907.78538876996
91,7.482073814075708e7,7.143162945661828e7,7.33364225e7,6.427530425e7,7.2806454875e7,5.3813346168262586e7,3.26736950106754e7,1.7250040712739035e7,1.1274497839826502e7,7.515664663964264e6,5.461765801411132e6,262484.75
92,7.469949944932872e7,7.042366817053628e7,6.762024540156004e7,5.813067323439723e7,6.196935096676552e7,5.59389859342283e7,4.2840692030560225e7,3.3219517520160943e7,2.0805164415900655e7,1.5560844379724756e7,6.480760941014941e6,495355.20862863905
93,7.209033583671436e7,7.037564887031193e7,5.858970746452409e7,4.838889575e7,4.7442033371362954e7,4.255794161134094e7,6.953616662755606e7,7.580061316796875e7,5.2633245873046875e7,3.001587605859375e7,6.837289313520271e6,384587.75
94,7.177342808366968e7,7.17802705533638e7,5.7330447620786875e7,5.059979047740273e7,4.3430585274838485e7,3.75049230757369e7,2.305584675748861e7,1.897930807011544e7,1.5352617020414673e7,7.516192952446515e6,6.671033663309544e6,352375.57918861316
95,7.149823088791785e7,7.179587603040186e7,7.572206825e7,8.128877776120605e7,1.0064906188513336e8,9.731760486411178e7,9.10513613046875e7,6.217825750390625e7,6.522447817610335e7,5.965604521484375e7,9.38638673046875e6,611908.9084048283
96,7.146671999833816e7,6.4160730063393325e7,7.9132903e7,6.059828825e7,4.454727823578529e7,5.077679710438457e7,4.3100124183015585e7,3.749686075233661e7,3.06837243203125e7,1.997849676171875e7,6.062980277385579e6,272979.0201027232
97,7.108508508371404e7,6.120529153085012e7,5.1606344386130586e7,4.899177543160136e7,8.95417660680993e7,1.0523385482902183e8,9.170488665625e7,7.962217603125e7,7.11463196171875e7,2.2228895371086136e7,8.018023175197747e6,495349.27889149776
98,7.031506142560749e7,6.248031056251003e7,5.730092230808832e7,5.689839123842798e7,4.6561069809607856e7,3.0222913875e7,3.431231485225612e7,2.7175829342008203e7,2.1783073433560714e7,1.588578344576624e7,7.809084476704656e6,273185.287868872
99,7.029459118540713e7,6.534853698901777e7,5.899706950056982e7,5.0557310125e7,4.7816694359375e7,3.837201168151323e7,3.1342355600622453e7,2.615044628336762e7,2.5615906278941177e7,2.2996743909815975e7,7.615408985729961e6,389831.875
100,6.935042369574863e7,6.747425449532633e7,7.564529813098548e7,5.355432554838213e7,5.790264825945997e7,7.08634284375155e7,7.85742908085274e7,7.72579225625e7,5.428131857011419e7,3.0979875828125e7,5.77036980735738e6,220908.38179251942
101,6.892989516569494e7,6.51326019950112e7,5.8869830375e7,6.436006488589713e7,5.860777559100176e7,5.267863016195205e7,3.9870690734375e7,2.620441531640625e7,2.2183220905010257e7,1.22964246846558e7,8.034802608047945e6,530787.6957261871
102,6.890459689637044e7,6.253789511738336e7,5.790363788671875e7,6.59944398381916e7,6.303380205747317e7,7.354355328821233e7,9.151286969921875e7,7.181531325956737e7,4.113254483346555e7,4.86766427265625e7,9.738810763671875e6,389759.88755321177
103,6.852886339902377e7,6.2730429047043286e7,5.039928775e7,4.119423677734375e7,4.121059256640625e7,9.215395029813279e7,7.571707847909918e7,7.449522994921875e7,5.1438662296875e7,2.95319071640625e7,7.730540728515625e6,223830.59038670105
104,6.850251722826573e7,7.0621903e7,8.66738013643837e7,6.5991726375e7,5.82945275e7,4.7453106e7,4.787604740625e7,4.443423854867034e7,3.17021233184321e7,1.9513659568940364e7,7.128609328996038e6,436787.0
105,6.847806298816058e7,6.833747415268067e7,4.46841392734375e7,4.196099520605469e7,3.708503025e7,3.772305775061798e7,3.146756779396887e7,2.5502960086893417e7,3.023926875e7,2.054366375e7,6.08902075e6,220971.412713029
106,6.847635406894015e7,6.51542111208246e7,6.1973559155418396e7,4.897477064453125e7,5.0403785158203125e7,5.124812066245815e7,8.280001887225029e7,8.331065879296875e7,5.8157243736328125e7,1.97573392090029e7,7.23629540625e6,392167.93163090927
107,6.845657921147619e7,6.511123309779469e7,5.1339653803571224e7,4.563968052256741e7,4.268173825e7,3.0910729744668648e7,2.7008525419331662e7,2.243332530781313e7,2.0538842051157303e7,1.6158568875e7,8.40591387933058e6,270055.94802954205
108,6.83123874541664e7,6.4713204016427174e7,7.891568044403869e7,7.897198349511719e7,7.379828491015625e7,7.599085902734375e7,5.636048918732762e7,5.39460432890625e7,2.905203589845179e7,1.9072026733024895e7,4.00368285537209e6,223039.0542462047
109,6.83067490899356e7,6.3541953817456044e7,6.326811165199669e7,6.80375365187645e7,6.65398893272464e7,1.055627950757935e8,1.0953556049850851e8,8.062873086375357e7,8.154614770470603e7,8.221842253320312e7,6.599306974609375e6,444116.38828442246
110,6.725327155900571e7,6.338888435995062e7,6.082756497714326e7,4.4403570625e7,4.0346933875e7,3.432606111553435e7,2.692673172500447e7,1.8660350342558797e7,1.2650575802371807e7,1.0575180853563372e7,4.402269216401568e6,270987.1303929045
111,6.68063667865066e7,6.3508889416530825e7,5.524398894884056e7,5.713060931848956e7,4.936276674760142e7,4.708199017298883e7,4.292054579269597e7,3.574407339820506e7,2.90037255506078e7,3.456723516796875e7,7.2289367680407455e6,394758.50121347717
112,6.6784657234299004e7,5.669467925e7,4.940932468060901e7,4.1056396811914414e7,3.561040214671092e7,7.882211125e7,9.767217162304688e7,7.566374493945312e7,5.3688730052734375e7,2.271965965277397e7,6.629809689703079e6,223827.9108359528
113,6.6716299317454636e7,5.682744324583944e7,6.247541403882751e7,6.37855525e7,5.783845915613392e7,5.428937455907768e7,4.118786134441888e7,8.614202420703125e7,5.7484744619140625e7,2.0843414343109913e7,8.276818831218565e6,301672.0703125
114,6.670287802518294e7,6.011851892137045e7,5.571460449843712e7,5.24090565e7,4.9081659456651896e7,4.5008864881809875e7,3.622872465270462e7,3.1232937777162448e7,2.1651241394719634e7,1.6014784957355417e7,6.803949767390007e6,454884.23599562317
115,6.661396387823901e7,6.03356011209129e7,5.095488463236459e7,5.037296923510358e7,5.864033458095704e7,8.2314521171875e7,1.0433401260546875e8,8.017774096679688e7,5.414881891796875e7,3.0601390056640625e7,4.879890132966383e6,318987.80975002213
116,6.655679658240001e7,6.37649733603667e7,7.458183556825936e7,5.683680713023609e7,4.826134209091163e7,3.452460230579157e7,3.0300401857861847e7,2.73371767078797e7,1.273968273842062e7,1.2824425125e7,6.161978165458835e6,436715.56505071314
117,6.636179678904462e7,6.493378073462146e7,6.071686497859179e7,5.2003116568359375e7,5.1959330697265625e7,3.694619343582852e7,2.8204212323071778e7,2.048612718790756e7,1.6262739347210854e7,1.884927665166739e7,5.578942293275212e6,436716.50378411636
118,6.633398574242011e7,5.4777135840697974e7,5.016826245617208e7,4.108366152741543e7,3.8997115588571444e7,3.987531988915354e7,9.73015181640625e7,7.542372141015625e7,5.1857711220703125e7,2.14907606455239e7,6.159100534704447e6,223831.6138820241
